uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
eonupi21,6793408,Marc Wilenkin,0,0.6,2.5,5,3.4
uuozta81,5275193,Sandra Hahn,0,1.8,1.7,4,4.2
tbszlt58,5429275,Vera Lawing,0,-1.9,-1.1,4.1,2.3
xoqcuc09,4774283,Beatrice Childs,0,0.1,2.4,2.6,3.5
bdccmo31,0558113,Elizabeth Smith,1,-2.2,0.4,3.5,2.2
dseblb34,4649566,Carter Zobel,0,0.1,2.2,0,2.8
xvcomh63,1063899,Stephanie Killian,1,-3.8,0.5,4,1.4
ztdclv74,3314038,Connie Fisher,0,-0.1,1.7,2.8,4.3
jqwtbz50,2898355,Joshua Mizutani,0,-1,2.7,4.5,2.4
lyaelf09,0567106,Joe Mccord,1,-0.5,0.3,2.5,3.8
yjuzkx95,5870496,Michael Williams,0,-2.5,-0.5,1.9,3.3
yjimkd39,4437378,Gregory Watters,0,-1,2.4,3.9,3.1
qwquvw00,6424100,Carlos Hill,0,3.5,4.3,3.8,1.5
kryaxr20,9166889,William Hall,0,0.1,3.8,3.7,3.7
kduioq52,0242984,Carl Clegg,0,-2.5,-1.3,1.4,-0.5
jlsjuk99,6167500,Ruth Collins,0,-2.6,-0.3,4.5,4.2
klhhgx07,1497629,George Williams,0,-1.7,-0.6,-0.2,-5
madlvd70,4685823,James Smith,0,0.4,3.3,5,4
iphbcj47,0610494,Tammy Tomer,0,-4.1,-4.2,-3.2,-4.3
litgmj91,7064515,Brent Numbers,0,0,0,2.5,3.2
sxcqyl95,5656936,Raymond Gray,0,-1.4,2.2,3.1,1.6
uqujya55,8739510,Elizabeth Wyatt,0,-2.1,-0,-4,4.6
ijxjil03,0953207,Carolyn Lim,0,-1.8,3.7,0,0.9
ccnjmk57,7485265,John Arnett,0,0.1,3.3,3.6,1.2
bbkazz77,1445805,Lelia Bevington,1,-0.5,1.8,3.4,-3.2
tydiyb37,1083299,Randy Cade,0,1.2,3.3,2.5,1.8
ipczxq43,0488495,Clara Hrabal,0,1.1,1.1,1,1.3
uxmgvw51,8161340,Thomas Drawdy,0,-1,2.8,4.9,1
cfhlek78,0314762,Ronald Nelson,0,-1.7,-1.3,3.3,3.2
lmymja25,8321629,Eloise Williams,1,0.6,4.4,3.5,2.8
fzlrau76,8725498,Laura Garcia,0,-0,1.8,1.7,4.3
mwvrno77,3718879,Paula Armstrong,1,-0.3,-0.2,3.1,4.1
hgfnil19,7930083,Santa Gephart,0,-2,-0.2,2.7,-0.2
sfbxxh85,4595439,Dennis Votaw,0,0.1,1.9,1.7,0.8
anauqs42,0402212,Denise Ward,1,2,3.3,4.6,-2.4
mbzxci58,7298570,Mi Ball,1,-0.6,0.7,1.8,-1.3
exuejf55,0154241,Harriet Jones,0,-1.6,2,1.5,3
vmdtcr73,8417084,Joseph Garcia,0,-4.4,-3.9,-4,-4.9
ytpnai15,7574586,James Diclaudio,1,0.8,2.8,-0.9,4.2
zsaxjg67,8445639,Jean Rowe,1,-3.2,-1.9,2.6,-4.4
hanqtz84,5143874,Sabrina Stephany,0,-2.9,0.6,1.7,1.8
joqjnn24,0654357,Joyce Cook,0,-1.4,2.4,2,1.4
yqhioj51,7442374,Donald Cannon,1,-0.2,2.7,1.1,-0.2
erxgty87,9913707,Raul Henderson,1,2,2.1,5,4.8
joplur92,7082531,Barbara Warren,1,-0.5,1.3,4.3,-3.9
cgztdb41,0571348,Mary James,0,-3.3,-1.7,4.3,-5
uzzedo78,5869078,David Miller,0,-0.1,1,5,4.6
ompgse52,9000087,Judy Tebo,0,0.8,3.3,5,3.2
zcjpld61,8005214,Harvey Vaughn,0,-5,-5,-5,1.7
kwskpk88,7169236,Eva Shelley,0,1.4,4.4,5,4.1
wkagao46,3098347,Robert Dones,0,-3.1,-3.8,-0.8,4.6
ijtetn90,1242714,Luz Wallace,0,-5,-5,-5,-2.1
fzrbqs46,1107755,Kyle Craiger,1,-0.6,0.6,3.2,2.7
ldylfw08,4676506,Samuel Nelson,1,-2,1.4,3.7,4
kqldxc94,7945709,Margaret Lam,1,-0.6,-0.5,0.1,-1
icpygr32,4382801,Mercedes Henry,0,-2.1,2.2,3.7,2.8
qsqngl69,5196798,Leslie Mcafee,0,-0,1,4.9,0.8
vqyrru29,8027883,Cesar Tinsley,1,1.4,0.8,4.1,0.2
fphryr27,5980872,Jay Miller,1,-4.2,-1.1,-0.3,-3.3
xyzmxp34,4672328,Michele Kincaid,1,-1.7,0,0.9,-5
odwnml48,6754732,Joseph Davis,0,-1,1.7,2.3,0.3
azepeg26,3291865,Christopher Kubinski,1,0.3,0.8,4.4,4
asfmrn11,3291632,Minnie Stanley,0,3,3.1,2.5,3.7
aluppa88,5592302,Cheryl Medellin,0,-3,-2.8,2.5,2.6
wnfotl53,6250551,Amanda Matlock,1,-2.6,0.6,3.7,4.8
hdhstm78,5007277,Adam Ines,1,-3.2,1.5,2.9,2.6
brtypq58,6786709,Michael Acheson,0,-0.2,2.4,4.6,4.4
cwxvdj55,9875318,Bernardine Jacobs,0,-1.6,1.8,4.5,4.2
nyiode69,8949285,Tara Seide,1,-4.1,-4.4,-1.5,-2.5
bmhxgo68,0868670,Tammy Hanson,0,-1,0.9,2.7,2.1
rxoelg45,6946956,Jamie Gaines,0,-2.1,-1,3.3,1.6
dpvjrf77,4636183,Gilbert Herrick,0,0.1,0.8,2.9,2
rjkbgb70,0747743,Ricardo Bancroft,1,-1.2,0.8,4.7,0.4
uzwaoj47,2780079,Tami Pennington,0,-2.7,1,-1.9,2.5
krsdcl62,1511549,Glenn Klein,0,0.2,0.9,1.7,4.2
ylsykr79,6365238,Steven Maugeri,0,-0.1,-0.3,4.7,1
atcohv34,8969465,Deborah Ellis,0,-2,3.9,4.1,4
afprke12,2196567,Donna Perez,0,0,1.2,3.9,4
mjyqcc04,5037121,Mary Slack,0,-3.2,1.2,4,-4.8
qwanwx63,8866251,Leslie Jones,0,0.1,1.7,3.5,3
kakduf16,4565172,Robert Miller,1,-1.7,-0.8,-1.2,-0.2
halhka46,8487142,Chauncey Baugh,0,0.4,2.9,1.6,-1.1
ujbhgt60,5228426,Hope Warner,0,-5,-5,-5,-5
xbzxir06,1007409,David Myers,1,-4.1,0.7,4.6,3.8
mkmglg71,7936470,Simone Mansfield,1,-0.2,2.6,2.3,-5
xprcmv53,2793996,Jerica Smith,0,-1.4,3.5,3,-0.5
izugki97,0417016,Kathryn Valentin,1,-1.4,3.3,4.4,4.1
jbgvpv94,2474555,Judy Bybee,1,-4,0,-99,3.6
fginjo71,7123764,Delores Hulet,1,-1.3,0.3,1.9,-2.9
efiyuz10,6428074,Carl Mills,0,-2.1,0.2,1.6,3.3
lchqua76,1438394,Mary Estes,0,0.1,-2.1,0,0.4
xfpicq02,2559733,Melissa Avila,1,-4.2,3.3,3.5,-1.5
dhfhkg28,6977902,Roy Foppiano,1,-1.2,0.6,4.6,-4.2
chpoad99,2456868,Booker Morin,1,-2.4,1.8,1.2,2.6
ogrxwh26,9346112,Ivonne Embrey,1,-2.4,1.7,2.1,4.1
xdneau02,1232247,Geraldine Harlan,0,-1.3,1.8,2.5,1.3
jnjllz53,9945112,Ocie Hackett,1,0.6,1.2,5,-0.4
cpiisn98,0679653,Judy Johnson,0,-0.8,-0.8,1.9,0.3
wfvxhy16,0717316,Tatiana Franco,1,1.9,1.7,4.4,2.6
zzdlkj80,8947417,Gregory Cunningham,0,-2.5,-0.2,0.5,0.7
umbpvv68,2039144,Patricia Triche,0,-3.3,2.5,2.4,3
mifvqj71,7758281,Doug Carter,0,-0,1.8,1.8,4.6
cbxudt77,1745659,Kristopher Smith,0,0.2,0.7,4.8,2.1
eqyszi27,9030258,Jane Bignall,0,-1.9,-2,4.6,4.7
mwfrfw20,6810593,John Heck,0,-2.8,-1.3,2.5,2.5
czhvif36,0470382,Alberta Giampietro,0,-0.8,1.9,5,1.7
jfiron61,9762656,Ana Falgout,1,-4.1,2.5,5,4.7
ucwsvn69,4192676,Kenneth Morehouse,1,-3.1,-2.8,1.6,1.8
akhngp79,4989412,Kevin Gulley,1,-3,1.2,-0.3,-4.9
lajydd32,7024240,James Jacob,0,-0.7,2.1,3.5,-0.4
dhtpda70,7880929,Michael Armbruster,0,-3.8,-0.8,-4,2.2
uwrgql27,5542778,Jim Lee,1,0.1,3.1,4.2,0.9
uhtxnh83,9995940,Jill May,0,-0.7,0,5,4.1
vpncke25,9498662,Henry Rhodes,1,-1.7,5,1,1.9
ofoadc22,0209983,Elizabeth Sparks,0,0,-1.8,1.6,3.5
tbqmmt86,5035271,Ann Ferrell,0,0,3.3,5,3.8
ydrdrl10,2497030,Bennie Wisniewski,0,-0.3,0.6,2,0.6
xdhgxb28,3170522,Carol Ellison,0,-1.9,3.8,3.3,-4.8
xucjxx76,3536259,Gerald Tolbert,1,-1.4,1.7,2.5,2.6
zkemit98,4307708,Terry Lopez,0,-1.4,0.6,5,4.6
muzvos27,7733213,Patti Baier,0,-1.7,1.8,3.6,0.9
aigadb04,2430170,Viola Mckeever,0,0,1.7,5,3.4
rftqqx21,2636395,Leslie Bulter,0,-1.1,0,0.1,1.9
ftisao76,2112019,Kelly Ferree,0,-0.9,2.1,2.7,1.9
gqetbn68,0209488,Robert Williams,0,-0.5,1.4,3.3,3.7
ytlvae23,7316067,Ruby Ruiz,1,-2.8,-0.6,5,-1.7
gwhlqf44,1116742,Jon Hersh,1,-99,-99,-99,-99
buwbmr50,4760541,Daniel Sears,1,-2,1.9,2.5,0.2
gdkguy25,2742427,Marguerite Drewes,0,0.6,-1.3,2.4,4.3
betsnn14,8734706,Clara Dorr,0,3.1,4.5,1.2,-1
ccuezz27,7360794,Oscar Jackson,0,-0.4,2.6,4.2,3.1
qigcmi58,9197764,Mary Williams,0,0.1,1.1,3.9,0.4
kqsnov75,7245391,Carrie Jensen,0,-1.3,0.2,0.8,0.6
hppred62,6443699,Anne Marlow,0,-2.5,1.8,4.8,0.8
lfoccl47,8489720,Lana Yuste,0,-3,-5,1.7,3.2
eawiwf74,3849976,William Kang,0,-2.4,-0.8,3.2,3
rgsrrp49,0690629,Jimmie Case,1,-2.1,-2.7,1.7,-1.6
fhaxdh33,0128083,Antonio Palmer,0,-0.3,2.5,5,3.4
knqjpw03,5033705,Donald Pasceri,0,-3.1,1.7,4.9,4.3
nohttm00,6378831,Bobby Stamdifer,1,-3.9,-1.9,-2.1,-2.9
mfnckx07,9663438,Maria Massey,0,-1.5,1.2,4.6,4.6
