student_id,uw_netid,name,premajor,international,omad,activity,assignments,grades
3073612,hkrisu76,Juan Wiesner,1,0,0,-3.4626044091611767,-0.5,-0.43028961928712484
3432305,ebhysk30,Dexter Jensen,1,0,0,2.2606406407204034,0,-1.1360585778110543
9632651,cufvnd27,Margaret Ramirez,1,0,0,-3.7045228835321464,-1.5,-1.7799454189563284
7013941,bvfqkl12,Frances Stroud,1,0,0,0.19515710629749528,0,0.7747045199703813
5657727,qdvohd42,Jessica Graves,1,0,0,0.6129850036648854,-1,-3.4648478054274046
6911784,majufu46,Merlin Brookes,1,0,0,1.1098673838302533,-1,-3.846572630125899
6490004,lfgpwu71,Lois Brown,1,0,0,1.1951069355474955,-2.5,-0.23551255675729
2836133,eeynlg11,Lois Dunning,1,0,0,-1.1386184992139436,-2,0.1816034524704353
2954427,hrmpwg32,Shawn Edwards,1,0,0,0.3668574421787998,-2,-1.6836051943033583
5552637,gjtedl02,Rosemary Anastasiades,1,0,0,1.7400487935266131,-1,-1.144534988682027
6612554,jepoln26,Michael Greenwood,1,0,0,2.031634947900315,0.5,3.4410567001281382
7936928,mkjpym38,Rosanna Vu,1,0,0,0.43718199206164066,-2,1.797183661050128
0381111,iegvib11,Perry Lovick,1,0,0,-1.416159854392232,-1.5,0.8774226442477975
0625272,qfvgiu99,Vincent Fletcher,1,0,0,2.6064605575843736,0,1.5727819850452356
3914085,nbchxv92,Stanley Bracey,1,0,0,1.8172616803893051,-1,-0.9423632545358416
5698644,bhmvez39,Thomas Jones,1,0,0,0.6939438922179786,-1,-0.6430386685167111
1109290,sjkfwn19,Elizabeth Phelps,1,0,0,-1.0169352668750835,-1.5,-0.34453523888371773
7768988,aspmji93,James Myers,1,0,0,-0.43588727005716166,-1.5,-0.16433139081684534
2052870,dwewad81,Tangela Adams,1,0,0,2.0323685957421,0,2.7179177598243207
3851185,teyyxv74,Joanne Odonnell,1,0,0,0.3785768582100282,0.5,0.9893349210803501
0036856,pwcstp96,Dolly Gauthier,1,0,0,-0.41061358732086806,-3.5,-1.9535535122209269
4807136,bcctdp41,Dorothy Newman,1,0,0,1.7841235774355182,-2.5,1.0996565621937862
9999636,jtouoi92,Karen Worstell,1,0,0,-0.4341847628896165,-2.5,2.501776032982229
8564785,qzzmyi38,Paul Forman,1,0,0,-2.9760111672525267,-4,-1.81072298829837
2989085,cjiggr92,Peggy Cable,1,0,0,-0.2544530761842987,-1.5,0.6246488583723782
6153692,kozcri25,Ralph Schatz,1,0,0,0.7523546171375113,0.5,-0.9151961373084543
4536292,poycou02,Kevin Kimbrell,1,0,0,-0.28424213123692166,-1,-1.7678423918614472
7991399,eufqhy99,Chad Nilsson,1,0,0,-0.985609830703325,0.5,-0.6843132745559677
3199134,wgtmqs80,Elizabeth Forgey,1,0,0,3.1356924332236176,-1,-1.3403321518589855
5120148,noviry46,Suzanne Ferrer,1,0,0,2.0207654963720483,-1,-0.1997054534006102
6971559,oxcqmu67,Robert Stegman,1,0,0,-0.48379612822945806,-1,-3.00451551111363
1565518,bbwvdl85,Charles Sphon,1,0,0,1.2607086043371885,0,0.5841323815003125
6318831,ysabwl86,Harold Fair,1,0,0,-1.044998730529529,0.5,0.5221175678849193
4099139,ojavup17,Reba Croshaw,1,0,0,-1.7824952221750463,-4,-1.3745322022112623
5655763,ujhhza90,Richard Gaston,1,0,0,-0.11207719651377879,-1,0.4969321006668581
4089641,hzczpm12,Rhonda Cooper,1,0,0,1.2217529613729976,-1,3.3399235597070316
0718128,nqqusw65,Janis Burton,1,0,0,1.7290915318928608,-2,0.6421034155293173
1992395,yllqci78,Elia Ruiz,1,0,0,2.045503028151444,1,-1.9687385888816489
0355602,rnaorb46,Alisha Franklin,1,0,0,1.2563933667141356,-2.5,1.6848472460746455
8808730,pqzafl07,Marilyn Cross,1,0,0,0.7163345437241118,-1,0.7533133807638892
8847586,umkhsm73,Matthew Xia,1,0,0,-0.9586500079844615,0,0.5599109993018292
2867237,aagnmz77,Nora Menzies,1,0,0,1.016421278104037,-2,0.8458954403760135
5593708,irfemw53,Catherine Berry,1,0,0,-0.7320503656428254,-2,1.420272627219779
2596655,vamwnn13,Connie Thomas,1,0,0,-0.3219623661301485,-1.5,2.354419596085555
3956737,dhcgtk74,Rosalee Clopton,1,0,0,0.320364842228674,0.5,1.4097343737231673
1338638,tnvkfj69,Adam Jones,1,0,0,-2.4008840740787587,-2,0.37916723418431975
8924315,usriug63,Terry Goodwin,1,0,0,0.0020362449915145575,0,1.7329687161353053
8393199,lvjnxt51,Ida Rogers,1,0,0,1.4257634014653568,-1,-1.350641523746992
0329336,ttwzoi20,Donnell Martin,1,0,0,0.8533851384862228,-0.5,-0.47962634153825423
2357366,bpatwg10,John Purtell,1,0,0,3.314794265348608,-2.5,-0.23334773084188942
5796889,vphrqa31,Gary Bunn,1,0,0,3.987596349074538,0,1.1282259871038534
5927547,kijylf28,Daniel Harvey,1,0,0,0.7215817811966438,-2,-0.19946173547298063
9631762,myxgoh37,Carmen Baxter,1,0,0,1.119789054833702,-3.5,2.1369076344734452
3611897,eocysp33,Dorothy Cohoon,1,0,0,1.493131413044818,-0.5,-0.067215984537496
6420279,xzejln91,Laquita Milligan,1,0,0,-3.0302711047175594,-1,-0.3623561679312495
4401982,kyzmht42,Hazel Hilt,1,0,0,1.1109626487087434,0,0.20330731940356728
8328267,ixqfpg74,Rose Jones,1,0,0,-0.5102571059871703,-2,0.4233500303621165
2905099,eczuha91,Amanda Trace,1,0,0,3.2760862547291616,-1.5,-1.0485315385083043
8973427,cawbbd62,Ismael Young,1,0,0,-1.3480809062208077,-1,1.196669351238162
8856240,vfgsuw53,Irene Dix,1,0,0,-1.5889219272163944,-2,-0.16447532943148424
8655157,shxbga22,Richard Moon,1,0,0,2.5728731271217704,-1.5,-1.5982657431677252
5902982,cmqdqo93,Eldon Benigni,1,0,0,1.726303951897278,-1,1.42812760156926
3887151,ityxvg47,Jennifer Adger,1,0,0,-1.6892238926461185,-0.5,0.27042890049859825
1157742,bgvbbw75,Megan Protain,1,0,0,0.14814266170766732,-1.5,-3.1016030633803293
3982147,jjxjqc42,William Lopez,1,0,0,1.7032917835394903,1.5,0.4421070080803622
7581920,plrblj89,Ruby Wong,1,0,0,0.9662975095374087,-1,0.15398074763390834
9347725,pqlkka35,Rita Schacht,1,0,0,0.22035649345345742,-1,0.22306439657909394
2197380,fnsway92,Stephanie Dodd,1,0,0,0.8931430942581287,-2,0.6568030352168464
5250353,cqnzik35,Anna Robinson,1,0,0,0.43797663301780254,3,-0.06640876014652886
4939538,suzdfg13,Consuelo Jackson,1,0,0,-0.4406260170979479,-2,-0.14252849815256408
4832078,oaewdc93,Tommy Floyd,1,0,0,-0.07467677952163676,-1,-2.141255772800866
5971942,ixboko07,Mildred Heinrich,1,0,0,0.19746355389946757,-1.5,-1.1706999699787408
6477466,fekvzk61,Bruce Hamblin,1,0,0,-1.2687298190367233,-1,-1.7656232414199131
5212108,vublnr21,Rosalie Harrington,1,0,0,-0.9858605353619314,-1.5,-0.766600825195968
6212023,mohrrf04,Sarah Pierre,1,0,0,0.2708813014936222,-2.5,0.11063813528140365
9232206,gfjovp65,Monica Eggleston,1,0,0,3.6140148066075906,-0.5,0.9494641220940387
7230803,lltwlb65,Louis Vanetta,1,0,0,0.20893782500054225,-2,-1.5062955263281501
6665937,neusvl66,Anna Jacks,1,0,0,2.3777205755065145,-3.5,-1.2342605084094687
9154267,luetcl89,Tina Kim,1,0,0,3.844686449273354,-0.5,-3.9754992990667155
0859137,eaglvc58,George Owens,1,0,0,0.5572174254299442,-2,-1.864293935015632
3080933,oktvcs72,Eileen Goggans,1,0,0,-1.1008094399429398,-1.5,-2.509533980484709
2599962,arrtpl33,Randy Statum,1,0,0,0.2132287724984927,-2,0.5701247640248006
9300058,nckqfu37,Jason Everett,1,0,0,-0.08242115113846626,0.5,-0.7372791031066193
5726307,shcpmu37,Raymond Aguilar,1,0,0,0.34962426331110663,-2.5,-3.6241729210208873
9610273,uwtmin81,Samantha Ferguson,1,0,0,-0.6815247370917117,0.5,-0.24643860252788485
8737846,bfdzpw11,Lawrence Bernd,1,0,0,-1.1099259006026712,-0.5,0.6596503200065236
1732599,lhhdzb74,John Tannenbaum,1,0,0,-0.0719372050771181,1,0.5361425991380404
0208614,gwvfkg84,Marjorie Green,1,0,0,-0.023243773799266343,-1,-0.7140641770125971
0789140,ovkjjw34,Dorothy Arocha,1,0,0,-0.9829779853554967,-1,0.7652853275522089
3189493,tixfth99,Ann Perry,1,0,0,-1.4940227687562935,-3,0.7141047740138369
5537365,jaskqd90,Mary Hemphill,1,0,0,0.26249512674651054,0,-0.9495477179876071
5779097,sadnse38,Kristy Davis,1,0,0,2.9021765970634004,-1,1.2349150880089041
4855463,ahzlmr30,Robert Brinkly,1,0,0,0.23721487702822586,-2,1.8546708316514904
9238538,mdyrmh53,Fredrick Bogle,1,0,0,1.6234214923343684,-0.5,0.6131762773183311
4408252,lhqrmx40,Marilynn Cheek,1,0,0,-0.763451491182142,0,-1.5680886896375208
3454116,idxtgw33,Robert Kilgallon,1,0,0,-2.083936378348894,1,0.6690403777199405
1132702,ectoep94,Harriet Givens,1,0,0,-1.5764453508175214,2,0.9938762316160163
0141842,spkhjn50,Frances Sims,1,0,0,-0.1885797661452271,-1,-0.37542690834892234
6378519,wyvhxr84,Cynthia Chalmers,1,0,0,0.1411641617258539,0.5,-0.23746391901535002
5074524,nwptnp59,James Farmer,1,0,0,0.09588162467240657,1,-1.2069678196355897
8154206,amtzeq74,Margaret Hendrix,1,0,0,1.466335639619432,-0.5,2.5240010678967737
5913020,vrfgoc85,Michael Jimenes,1,0,0,-1.1374178946333044,1,-2.3263140989077864
3369227,uljasz10,Christopher Adams,1,0,0,0.5441250356821996,-3,1.2472716822967191
3433704,jshpnz86,Harvey Johnson,1,0,0,0.9470570900473732,0,2.464296775949806
4941149,fvpxdj69,Joshua Flamer,1,0,0,0.771904375058698,-3.5,0.893255557904733
7765506,kmpcqm90,James Eberheart,1,0,0,-0.5920879312926015,-1.5,-1.220282016234644
1831139,bnxfrh77,David Wilborn,1,0,0,3.7629783691053014,1,-4.775329095148233
8466028,opfxyv96,Pam Carpenter,1,0,0,-0.21168911979706806,-2,1.2345594430727571
6533442,knmeua20,Mattie Gonzales,1,0,0,-0.29390134539662327,0,3.7645525573305534
4967630,xjfuax85,Eleanor Spencer,1,0,0,0.453757124238507,3,1.8741479888061736
5357340,nbhtnz12,Mary Eckman,1,0,0,-1.1485342232275815,-2.5,-0.4706920861250543
2131093,dxlyhs94,Michael Morrison,1,0,0,-1.87498591736643,-2.5,-0.28926992439336274
9535708,yrdwbr59,Marcia Jensen,1,0,0,1.5905433676385918,-1,1.1259042982359038
3777677,rdlbuq33,Tammy Chait,1,0,0,0.11155729737090603,-3,-0.3674596100040475
2992786,ycoftk20,Sheila Sylvain,1,0,0,0.6864900525717266,-2,-1.6764936286457304
1936903,kkcgjc50,Helen Scott,1,0,0,2.908498102106285,-0.5,1.6361834598246885
9556484,idtgfj37,Shane Becker,1,0,0,0.027781103753683922,1,-0.1467115098336782
6711303,jrxdvi07,Mary Maestas,1,0,0,0.05513290232589174,-1.5,-1.097083654152418
9828163,sopprc89,Amy Henle,1,0,0,-0.23699635505223338,0.5,-3.8613562139881648
3277442,icuwdu81,Melanie Jones,1,0,0,2.6894217103324225,-2,1.9301911216243992
7658174,vyciqu07,Antonio Ezell,1,0,0,-0.07990027741685068,-1.5,1.914787067516329
9662887,saohnr46,Rico Jensen,1,0,0,1.1436906373821154,-3,-1.0208567168750307
6606529,qedtgc12,Shantell Houston,1,0,0,1.7295835183359412,-2,0.9703917744566599
5661804,ykgpfv16,Michelle Fuhr,1,0,0,0.4202987238771394,-1.5,-2.965396023771527
8184582,axfiyw24,Dorothy Crafford,1,0,0,-0.3901916049363141,-3,1.3471557704208283
2540458,fqwcki36,Paul Hearn,1,0,0,-1.2263828611657592,0,2.3950223272375792
0085980,jbdgaa70,Alvina Henderson,1,0,0,1.757294605445157,-4,-3.2092241476968852
8614354,yyubsf71,William Gilkerson,1,0,0,1.0045857057103458,-2,-1.797544551731482
3073140,nuvzer13,Debra Hardy,1,0,0,1.156766663091827,-1.5,1.0682910723193242
5947525,gdxbeh89,Albert Parris,1,0,0,-1.5961369295472632,0,0.21580794732621378
7605297,expifc43,Virginia Griffin,1,0,0,1.4207080272704697,-3,-1.8836475169046931
7693875,eewvqu97,Jonathan Wong,1,0,0,1.2897234052936382,-1,0.583771193785009
3110867,vekhio90,Ray Nye,1,0,0,0.31506315888869096,-4,-1.7433015060407033
4118702,iyrdxt22,Carlos Wagner,1,0,0,-0.8434043720400535,-2.5,-1.177396181494745
5568519,modmvg37,William Ramirez,1,0,0,0.6891753214983876,-1,0.003747304678176633
0263252,zlyngx58,Adam Cokley,1,0,0,-0.4118581442706839,-2.5,0.3139179605922129
2634205,djyxor41,Agnes Giebner,1,0,0,-2.0177543334102532,0.5,-2.153467980697733
3350428,dhdyfo53,Joshua Hubbard,1,0,0,-0.6199771788091759,-1.5,-0.8095276793034865
0570291,rndvgv68,Rosa Moreno,1,0,0,0.6458234050024263,-2.5,0.10525124284221388
5056378,irniez57,Frank Nelson,1,0,0,1.1647630953701995,-2,0.10488510244316629
0236130,yjmfgv02,Josephine Taylor,1,0,0,1.633644224516111,-1.5,2.116164553009722
4539040,lrcgex45,Gloria Murphy,1,0,0,0.27353082528868367,-1.5,0.6533694616922645
1773159,tfuoka18,Michelle Castle,1,0,0,-0.046094107938480455,0.5,-0.1115547329713289
5189182,gepnhc06,Jennifer Colucci,1,0,0,-0.6941586241161506,-3,1.1540486903407166
6015846,mydtmd05,Cora Taul,1,0,0,2.462158944097755,1.5,0.5093614814701919
7768059,vbcdwf85,William Martinez,1,0,0,-0.8925343528156535,0,0.7971739604814161
5834176,lslahe48,Stacy Stevens,1,0,0,0.0844238869155669,-1.5,0.6567062434218318
5164625,trtyld45,Michelle Browder,1,0,0,0.5671604135338253,-2,-0.14056185045515512
3114085,gotruu72,Clarence Swihart,1,0,0,-0.8720524365897733,1.5,-4.1903257321189304
6292836,rponpw10,Francine Parsons,1,0,0,-0.12869633835464,-2.5,1.529602778548325
0851183,zlybpp30,Marie Lemmon,1,0,0,-0.7958899166846125,0,1.6799814097439825
3865056,krorpv73,Haydee Smith,1,0,0,-1.5358449057110475,-2,0.634297472248095
4149273,affxmp63,James Dominguez,1,0,0,1.5841288640958933,-2,0.22209171639215786
7450913,acmypq77,Mary Bambeck,1,0,0,-0.17928157120107002,-2,-0.4987131251812631
0968337,jdqhbq41,Kim Falkowski,1,0,0,-1.3212449654604748,0.5,0.8709021826820704
5073647,vnewsh99,Christopher Heckstall,1,0,0,3.912281613202641,-1,1.1334130911947726
2973303,btfvle74,Jennifer Yager,1,0,0,-2.4378645785419213,-2,1.6539531162699328
0560861,egaasq97,Jason Herman,1,0,0,-0.36293718231043837,-3,-2.1387952273963045
5370784,ajtinl45,Timothy Nicola,1,0,0,0.5887181193528832,-2.5,-0.9099910630540169
3632250,znjxia37,Sharon Conley,1,0,0,0.1320959132125612,0,-0.7877628998084978
1032568,dpcgmk06,Steven Shannon,1,0,0,2.535061602666663,0.5,0.5899941902634422
8838040,vmktvx46,Charles Dietrich,1,0,0,0.5753837025683559,-1,-0.8243967967178882
7618619,mnjdrx48,Christine Collins,1,0,0,0.4798292614946611,-0.5,-1.3264246182016866
0590886,vmhizg85,Eleanor Wells,1,0,0,-0.5220836801884268,0.5,2.339776756379859
9753874,tqigfu69,Edna Wagner,1,0,0,-0.5280721323767077,0.5,-0.3986353477266471
5755513,kfrloh38,John Roberts,1,0,0,1.8081660882844597,-1.5,1.0331551482090688
5141422,svazbh51,Leslie Allen,1,0,0,0.20477082778858868,0,-0.3365954634629942
3370032,injcqd63,Maritza Baldwin,1,0,0,2.23694869925726,-2.5,-1.5125767058833723
6568966,gfvjrk20,Elaine Bray,1,0,0,-0.3392239863221356,-1,2.300680911341237
3184189,krjumr85,Jamie Mertens,1,0,0,-1.0306441770927544,-0.5,-2.02277832439165
3734650,luzvlb60,Kathy Watson,1,0,0,1.8987441628627728,-0.5,-0.7317062059534054
1302999,zeaycd95,Betty Winstead,1,0,0,0.07188128271639638,-2,-0.56036322125067
4373948,xpauht72,Debra Mckenzie,1,0,0,-0.6761354836991229,-2,1.4097411645731803
4740156,bbqkya94,Adam Giorgi,1,0,0,2.277188863734697,-1.5,0.3550558894121467
5660774,qjgdsc65,Clarence Perez,1,0,0,1.9415520725698743,-3.5,0.8552791271434588
3025894,pifqea22,Charlotte Hetzel,1,0,0,1.5387475471191427,-2,0.6600026918950617
8850874,ffskdj29,Mark Higgins,1,0,0,0.25819473470042453,-0.5,-2.040085929273023
7374844,amjcaj20,Jessie White,1,0,0,-0.8455929532786657,-1,-3.1957780985266564
4706465,otxmcy95,Joseph Murphy,1,0,0,1.5719188030673603,-2.5,0.7049963301339188
4171248,qfgxqu33,Lucille Minor,1,0,0,-0.6572515919095885,-1,0.017350842904994224
6665883,unhqdx32,Jonathan Davis,1,0,0,-1.2882092529640903,-2.5,1.1100392881662655
0337428,dsjuxi72,Jeanna Finch,1,0,0,-1.3175888298666418,-3,-0.5669751564151895
0499786,ayoifm58,Josh Yancy,1,0,0,-1.9192923470508965,0,-0.5592428245610268
1241932,jskfeo56,James Peters,1,0,0,0.641534366444767,-2,0.08490782430878951
3531533,cnxaqy93,Paul Owens,1,0,0,-0.43547709501418197,-1,0.8043452152069408
1429418,wuqgok00,Derrick Hall,1,0,0,0.8091337658979114,-3.5,0.2970440310212332
8816778,knlxrr11,John Reed,1,0,0,2.871642183733405,-3.5,1.2979972970055842
7560418,nqgxvo98,Gwen Delong,1,0,0,0.2799349555470352,-2.5,-0.511032935331162
7103314,uabvod54,Stephanie Ungaro,1,0,0,-1.0636335824337446,-1.5,1.313684793784633
9564605,tfxqyi83,Gilbert Bauer,1,0,0,0.6410648636208247,-0.5,0.806537766164511
2397397,izvcpy07,Susan Davenport,1,0,0,-1.3201351184287082,-2.5,1.1242490097489801
2842902,nzhbuj19,Jerome Kirkland,1,0,0,0.7974969704603909,-2.5,-0.4660636338002808
4735646,cjnvop41,Tony Johnson,1,0,0,0.6715988384988307,-1,2.3391540914735867
3587268,zeincs97,Helen Miller,1,0,0,2.852127558026968,-1.5,-3.196786340436627
3546162,chmutz01,Dawn Timberlake,1,0,0,0.04175359952317059,-3,1.9734399605822261
5402610,aydfxm83,Marjorie Yearout,1,0,0,-2.0105769596463263,-2,0.7221797834699908
4878599,evcoua11,Matthew Toms,1,0,0,1.138225011472949,2.5,0.9394442738142423
3856151,yiybwc96,Dale Bowman,1,0,0,0.7824937718586309,-2.5,0.4612366532904346
8601626,grgzjr48,Matthew Berg,1,0,0,2.508293026240044,-1.5,-1.2392757934237726
2112173,bdrogl79,Carol Flores,1,0,0,-0.9014339597781538,1.5,0.3079156851510989
9326041,fiswdb16,Trudie Porter,1,0,0,-0.4057109253898714,-3,0.7080038440679921
2727794,qyanji14,Todd Marshall,1,0,0,-1.1920655912910316,-1.5,1.0759447359304684
3446421,lyacxu67,Cathy Perez,1,0,0,0.4100327681748883,-3,-0.8130543789222848
5758480,vowzay86,Flora Coley,1,0,0,-0.744864533287581,-1.5,2.038617619713775
0489638,zmfffa79,Stewart Villanueva,1,0,0,0.6422185136238969,-0.5,1.2695713401833348
3760604,fiivyl97,Maria Anderson,1,0,0,2.239948888861587,1,-0.30963042891674775
4752869,spmcfj90,Richard Izzi,1,0,0,-0.20555218256253482,0,1.0858686675052525
5245622,mjivgq88,Michael Torres,1,0,0,-0.5579383059418168,0,-1.1848143074006523
0351036,aegrce11,Rosemary Henderson,1,0,0,1.87831124434355,-0.5,-0.2323111472830579
6327643,fdscfx72,Edith Beesley,1,0,0,-1.5322788256904873,-1.5,-1.2317912592055218
6784607,gmqpsa27,James Jackson,1,0,0,-0.9916962444382547,-1,1.819408699449908
6360839,vopjfl76,Douglas Hendler,1,0,0,2.0593304446421854,-2,0.029759791982924888
2921471,kovrdc98,Aline Mcclendon,1,0,0,0.4788043098282895,-3,2.97920275955613
8922436,oogjuv72,William Hammond,1,0,0,2.7231635246744004,-2.5,2.01875673251922
4279839,jucqfv87,Floyd Anderson,1,0,0,0.7780161520516726,0.5,-1.3680290425782444
0632461,efvlsz98,Robert Hastings,1,0,0,1.5014958559100187,-1.5,0.37543862988516974
2933858,hpfcsg71,Mark Patterson,1,0,0,1.3345654549750527,1.5,1.1402628443966893
1017897,xmljqe16,Stephanie Murillo,1,0,0,0.764319925599219,0,0.9269400721458414
6712333,dmnnwf75,Kenneth Hill,1,0,0,-1.188117485645349,1,-3.340506948781425
2236045,xfxrjy58,Carl Cooper,1,0,0,-1.723162219747501,-0.5,1.7332012482977985
7112731,oqjjhu79,Miriam Krauss,1,0,0,0.02628744153455642,-2.5,1.9463603513056684
9202924,lprepx01,Kimberly Bailey,1,0,0,-0.033988028517911495,0,1.1754182327498475
6575035,pwrtfr67,Regina Thompson,1,0,0,0.19317317500798925,-0.5,-2.337752500557725
1249228,ulotpx82,Helen Marshall,1,0,0,-0.9158730035490148,0.5,1.2550786527197397
8741252,llepaq61,Shane Blythe,1,0,0,-2.256084446064075,3,0.348075409533239
7435968,peudsq24,Mark Ruiz,1,0,0,-1.2151251914251637,-3,0.1709322455854556
3262776,pzlczp06,James Allred,1,0,0,0.26840246042525084,-0.5,-1.2924606241628012
9319576,fwygar81,Eugene Billiter,1,0,0,0.503457105045447,1.5,1.5938493917957777
1609383,wxtdbb63,Michael Swanson,1,0,0,-0.4233775765397487,0,1.8345074968936217
5364926,dopygz81,David Beasley,1,0,0,0.7912076948418001,0.5,-0.3947621025948953
0192578,zizasm44,Nick Perry,1,0,0,3.0996051611924784,-3,0.32061416859147673
2672854,qwwvwd62,Kevin Haman,1,0,0,0.3414105266703249,-1,2.1292767677448197
5903431,mntdjp64,Tami Spice,1,0,0,0.9227149098002396,-1.5,-0.1296626136638439
7492694,ibuqgb16,Raymond Sheppard,1,0,0,-0.5048122296348927,-2,-0.6619400537550035
9989925,ernyto04,Virginia Ruffo,1,0,0,-0.48362974713333706,-4,-1.8454786205496472
5630047,wjpptd81,Lauren Kerns,1,0,0,-1.2062326350547958,2.5,-0.5946260538279367
3158626,xsvlrw18,Jean Blackstone,1,0,0,1.3062019299153764,-1.5,1.8945554383322571
7935447,znvvke00,Ruben Braziel,1,0,0,1.929092099459302,-1.5,1.387392791074972
0909668,tqnopm43,Frances Beuth,1,0,0,0.47573786771655335,0,-1.0344374475232971
2660896,jsdgra54,Thomas Morris,1,0,0,1.1404363651473206,0,0.887308148167282
3226874,wvmlaz83,Amiee Benitez,1,0,0,0.3152448094606797,-1,-2.0467870449063157
4906433,pkfbmr86,Laura Souers,1,0,0,0.6832250096300152,0.5,0.18645639520755264
2413626,dcjmnw55,Kathryn Gonzalez,1,0,0,0.5238701496393467,0,-1.557465812369684
4497060,nkjmuw42,Megan Aguilar,1,0,0,-1.2057487944574796,-2,-0.7399036013272129
1533961,rjyjmu45,Barbara Johnson,1,0,0,-1.9761437118245322,-2.5,0.12198144849012582
7781871,gzefsx04,Wendy Sharum,1,0,0,1.1276173677327233,-1.5,0.9893352495489314
6264937,nowyxr76,Lorraine Gan,1,0,0,2.577456797494846,-1,-0.04902887619429652
7922802,wtyfag26,Cheryl Srinivasan,1,0,0,-0.2800897347261957,-2,0.045350868536287336
6464044,biwguf77,Patricia Hill,1,0,0,-2.7716523538065614,-2,1.042454347820085
0853951,pqnudk13,Robin Conner,1,0,0,-0.4533793353600508,-2.5,-1.2748152279858491
1355947,mtntmt71,Jimmy Brown,1,0,0,-0.7161251672783013,-1.5,0.8364895650638546
