uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
uawokm64,6308476,Clark Ibanez,1,-99,-99,-99,-99
ejcasd95,2858376,Elizabeth Godby,1,-99,-99,-99,-99
rbqqcq42,2932620,Catherine Eaves,1,-2.2,2.3,4.2,-99
rrhbfp69,1190906,Jonathan Huff,1,-1.5,-0.4,1.4,-99
sgkcoc18,5326916,Victoria Graham,1,1.6,4.3,4.2,-99
mtxyai50,0653093,Joann Romero,1,-2.7,-2,-1,-99
okiyvm67,2298424,Todd Crier,1,-1.6,1.3,3.1,-99
injjry24,5810073,Felicia Royer,1,0,0,0,-99
xoafod20,4763456,Judith Manuel,1,0.2,2.5,4.7,-99
ybhrwo54,1571672,Joel Smith,1,-2.4,-3.3,-0.8,-99
racwrr11,0842065,Scott Reyes,1,-1.1,0.3,1,-99
ufeexc61,1157229,Alicia Jarrette,1,0.8,3.5,0.9,-99
eegzbh06,9248987,Kay Brookshire,1,1.1,0.7,2.7,-99
thvhfu08,2383357,Elizabeth Golden,1,-3.9,0,1.6,-99
bytkhg21,9723918,Jake Bump,1,0,2.4,5,-99
weqsaw32,1970392,Brooks Sonsino,1,-2.8,0.2,4.2,-99
rxhcnf96,8602840,Annie Debartolo,1,-2.1,-0.7,3,-99
zwjtqd57,1799118,Sharon Obrian,1,1.1,3.7,3.3,-99
thiovn04,7245969,Todd Frank,1,0.4,3.6,4.6,-99
uayvst60,1054062,Helen Tirey,1,-1.3,3.8,4.7,-99
ltipui48,7033617,Clifford Godine,1,-3.8,0.1,0.5,-99
wbncaa80,0971579,Paul Rezac,1,1.5,4.4,5,-99
fmtigk47,1441644,Micheal Caperton,1,-0.2,2.4,0.9,-99
oxqrfe67,1409749,Deana Lung,1,-2.1,-0.6,-1.5,-99
kiyhqt06,1711856,Duane Pollitt,1,-2.7,-0.9,-1.3,-99
fgadud71,3837489,Stephanie Kennedy,1,-99,-99,-99,-99
gkmnnf93,4959171,John Ishee,1,-0.8,0.8,0.9,-99
xetzdz01,5255219,Alejandro Tran,1,-1.1,2.7,3.7,-99
fmdagk34,3008221,Brent Kirchausen,1,-2.2,2.6,1.1,-99
gvdbtm99,5567497,Nathan Groner,1,-0,3.3,2.6,-99
glewbx68,2000417,John Mach,1,1.1,3.4,4.8,-99
iiajxp55,1953475,Rex Dixon,1,-99,-99,-99,-99
dvmwed65,7939040,Daisy Burch,1,-2.1,1,3,-99
eqzsaj83,9337009,Elizabeth Tweed,1,-0.9,5,3.6,-99
kautic22,9281686,William Stringer,1,1.1,3.5,2.5,-99
jschyl12,5397159,Clyde Hollins,1,0.8,4.6,4.1,-99
sdrywq48,6714295,Maria Luis,1,-1.4,0.9,0.2,-99
owrduu10,4066667,Michael Ayers,1,-99,-99,-99,-99
ydspoi90,8831090,Joyce Holford,1,0.1,3.4,4,-99
bptjio94,7548279,Dee Bermeo,1,-2.9,-1,0.6,-99
lbpriu51,2506877,James Oliver,1,-2.8,0.9,2.7,-99
juidtt70,5305847,Nathan White,1,2.5,2.5,2.1,-99
sbaanf87,6499790,Susan Hogan,1,-5,-4.9,-5,-99
ubhtea24,2039465,Darlene Treffert,1,-1.2,3.3,4.2,-99
pmchgh84,9588164,Kari Washington,1,-4,-0.9,4.7,-99
bqhptz58,7773001,Andy Krigbaum,1,-3,-2.3,-1.9,-99
azdiyd93,3203770,Lillian Presler,1,1.2,0.2,2.3,-99
rikbob80,0378800,Charles Delang,1,-0,2.6,2.9,-99
wkyfoo81,1191055,Jessica Gillespie,1,0.4,3.8,4,-99
olpqes43,2574600,Mee Palmieri,1,0.8,3.3,4.3,-99
rjfynw51,3420059,Ophelia Bailey,1,2.3,4,4.1,-99
uxdmxi04,3128224,Gina Summer,1,1.5,3.7,3.3,-99
iufpjy21,8387890,Donald Wood,1,-2.7,-0.4,-0.1,-99
rpifzl31,2518964,Richard Minnis,1,-0.3,4.1,4.6,-99
sgdbxe43,2245213,Jean Coleman,1,-2.6,-0.4,4.8,-99
fblyen47,2315944,Charlotte Auguste,1,-1.7,-1.6,-2.5,-99
wcwulo07,0460074,Michelle Stoglin,1,0.9,2.5,1.7,-99
nfixrk03,1004861,Gary Beaudreault,1,-0.7,3.7,4.5,-99
vjdnet33,2358585,Charles Williams,1,-3,-0.3,-0.6,-99
hdamsp53,1940693,Donald Folkers,1,-3.8,-1.7,0,-99
rjnbqg71,9633842,Dexter Clausen,1,-2.3,3.5,3.9,-99
trahrw29,5571072,Don Knight,1,-2.4,1.9,3,-99
jfgkwt52,1749560,Mary Sandberg,1,-2.3,3.2,3.4,-99
qawhfy64,4355861,Michael Laigle,1,-0.2,0.4,1.2,-99
jurzyy56,0783219,Joshua Kaplan,1,-1.9,4.5,3.2,-99
ngiows48,0698466,Arthur Wilson,1,1.4,3.9,3,-99
qwyuce52,5995165,Martha Montgomery,1,1.1,2.6,4.1,-99
jamuhg50,6170428,Gail Jensen,1,-4,3,3.2,-99
anchvh28,1356204,Brian Clark,1,-1.5,2.9,4.2,-99
tjilxx39,6589847,Herman Nachtrieb,1,-2.1,1.7,4.8,-99
jwnvno95,4335615,Crystal Lizarraga,1,-0.6,3,3.8,-99
ijgrqi19,6853674,Laura Karel,1,0.1,2.4,3,-99
meljht05,2103963,Ashley Rosado,1,-0.8,2.8,4.4,-99
vcnqim55,1724937,Betty Wall,1,-3,-1,-0.5,-99
woueak58,4921733,Mike Stuart,1,0.2,4.6,4,-99
evcsol57,7354335,Mike Kim,1,-0.6,2.6,1.9,-99
hzyjxf09,8946397,Jerry Escobar,1,0.1,5,2.5,-99
zbzzly75,2582642,Charles Good,1,-3,2.8,3.9,-99
avwtgp56,1416572,Margaret Chun,1,-0.9,1.2,-1.2,-99
kmojub56,4169685,Gilberto Shay,1,0.4,1.1,4.9,-99
ektcum40,9394547,Fred Miller,1,-4.6,0,-0.4,-99
iytuml97,2273772,Valentin Stutler,1,-0.5,2,1.1,-99
vtyzin15,6459479,Joyce Lee,1,-1.5,0.4,0.9,-99
gfqdsd99,2033198,Vickie Rucker,1,0.6,4.1,2.9,-99
zgnrjo89,7440307,Allen Williams,1,-1.8,5,3.5,-99
qfawnr10,3572524,David Vise,1,-1.3,1.3,0.7,-99
tkrvdy65,6093497,Rebecca Saugis,1,0.3,2.9,2.1,-99
bfsfxv61,2775377,William Thier,1,-1.3,2.2,4.3,-99
stpwpj44,4005224,Gladys Hayes,1,0.6,4.1,4.3,-99
gxyeuc04,8770620,Harriet Baker,1,-99,-99,-99,-99
demtpq36,7609402,Stephen Kunkle,1,1.9,4.8,4.5,-99
accoky04,0425163,Benjamin Saunders,1,-0.4,0.6,0.6,-99
xapxak33,5143328,Shelly Meese,1,2.7,3.1,0.5,-99
bmseqv57,9766149,Darryl Cooper,1,0,2.9,1.1,-99
vwoigm76,5682540,Luis Harvilla,1,1.1,3.4,4.7,-99
nerckg67,2854040,Margaret Corson,1,-2.8,2.6,4.1,-99
tdrkdk67,6639886,James Smitherman,1,-1,0,-0.2,-99
stpkwk01,6733598,Christopher Robinson,1,0,3.8,4.4,-99
jgmzwx82,2518374,Chad Drake,1,-0.9,2.8,4.5,-99
qdhrqm44,8908143,Michael Smith,1,-0.4,4.7,4.6,-99
eruvfu54,3543938,Angela Wynn,1,1,3.7,3.1,-99
beqxjd69,0959286,Kathleen Scott,1,0.4,1.6,4.5,-99
nmzzvj01,2747190,Mary Palmer,1,2.8,4.4,3.9,-99
wmhrxv67,4520623,Bradley Erhardt,1,1.1,2.9,2.1,-99
mhrfhw26,6374393,Jessie Bressette,1,-0.3,2.8,2.9,-99
gasirm44,5436973,Wesley Ward,1,1,3.3,2.3,-99
nsdadw11,1588897,Rhonda Bennett,1,-0.9,3.3,1.5,-99
cpvwkn89,7731914,Karina Holland,1,0.2,1.7,-99,-99
xzoiuv29,4480821,Lorretta Lewis,1,1.3,2.7,2.8,-99
cfnjnj79,8416529,George Smith,1,-0.9,1.6,4.7,-99
ssmrru94,3566436,Alex Johnson,1,-1.6,-0.9,1,-99
gjtgoa33,8047164,Ryan Mckinney,1,-1.4,3.3,3.6,-99
hqhkbg69,9951296,Arnold Pham,1,-99,-99,-99,-99
nowscy22,2200228,Donnie Edwards,1,-3.7,-1.3,-2,-99
bujjbx38,8380173,Jeanne Healey,1,-0.9,-1.7,0.6,-99
zlnksj73,3328557,Jack Phelps,1,0.7,2.1,3.7,-99
ujogql24,0158708,Michael Trigg,1,2.4,4.6,4.5,-99
uppqbp51,9338651,Thomas Dragich,1,-0.9,1,2.9,-99
vxytrc68,3841911,Gretchen Pace,1,-1.8,4,4.3,-99
lbyyno15,1026286,Mammie Smith,1,-0.7,2.6,1.4,-99
jzstzk38,4969821,Edna Anderson,1,-4.5,-4.3,-4.6,-99
oqcujh04,3852078,Kimberly Roehm,1,-1.8,2,1.5,-99
tvahtk25,3022563,Lynn White,1,-0.5,2.1,3,-99
vmxnjq19,7542535,Charles Staples,1,-1.2,2.8,2.7,-99
gnzheb28,3923750,Sterling Donovan,1,-2.1,3.3,2.2,-99
toxyxn37,3657869,Jacklyn Chalmers,1,-3.1,-2.3,-1.4,-99
utcxeq72,3515145,Todd Bush,1,0.7,2.7,0.5,-99
djnowe32,0453186,Regina Collins,1,-1.6,1.7,4.6,-99
pmjniv63,3270259,Angelo Briggs,1,0.5,2.4,3.4,-99
cpkssb52,0043469,Victoria Hutchins,1,-0.7,-2.5,1.9,-99
jxdnng69,1521284,Roy Winokur,1,-0.3,3.6,4.5,-99
kwltot69,6115146,Sandra Lyons,1,0,1.2,-1.3,-99
wtvxzr99,7993120,James Kopka,1,3,5,5,-99
qkjgba38,6863793,Carolyn Fowler,1,0.7,0.9,1.2,-99
pkoigi75,7961493,Sharri Carlock,1,-3.5,2.4,2.9,-99
vmnnad78,7573905,Reginald Barefoot,1,-2.2,0,2,-99
yimnoa03,4796767,Mary Stevenson,1,0.7,4.1,3.6,-99
tbvkmk64,1107708,Benjamin Bear,1,-0.4,2.5,3,-99
youqut75,9388727,Dana Caceres,1,-1.1,0,-0.3,-99
hzglkx77,5912793,David Creel,1,-2.3,5,-99,-99
hudijb56,6156183,Doris Jones,1,-5,-5,-5,-99
swxnpc73,5981229,Harry Roebuck,1,-1.4,2,2.1,-99
fnxino92,1488898,Claude Lear,1,-1.7,2.7,-1.7,-99
gwejph85,7712326,Michael Murphy,1,-2.3,-0.1,5,-99
swhjbi41,3462518,Jason Smith,1,0.5,3.9,2.5,-99
fcymhk73,2977128,Ernest Eberhardt,1,-2.5,-1.2,-5,-99
awwgqq03,4140608,Robert Williamson,1,0.3,2.4,3.5,-99
jcjhma78,4131023,Tim Cruz,1,0.2,2.1,3.1,-99
qbqupe24,1331495,Robert Doyle,1,-99,-99,-99,-99
rjiaiy19,4889368,Ernest Guillory,1,-2.1,1.9,2.2,-99
urzsdg56,1115550,Lydia Sylvester,1,-99,-99,-99,-99
cslmgj96,7226397,Howard Soler,1,-2.7,1.7,2.9,-99
mlzvxi97,4848890,Annette Monroe,1,-0.8,0.8,0.4,-99
rxhcve68,2822970,Richard Nelson,1,2,2.6,2.8,-99
gxfsqw97,6257795,Raymond Tobias,1,0,3.5,3.3,-99
tpkilw69,7905039,John Watson,1,-0.8,4.3,4.4,-99
hxtstg50,8002405,Ernesto Mason,1,-0.3,2.1,1.5,-99
lpyubd19,0873018,Adrian Ball,1,-99,-99,-99,-99
lnaknw67,8111719,Ken Whitlock,1,1.8,3.9,3.3,-99
qbrvin95,6647021,Luke Mccann,1,0.8,3.3,2.8,-99
rnqwfk15,3040252,Eva Aguirre,1,2.3,2.7,4.5,-99
rvntqk68,9610507,Mana Gray,1,-2.1,0.8,2.3,-99
olyjbx44,6366661,William Devilbiss,1,-0.5,1,3.5,-99
klyarq69,8017643,Andrew Roberson,1,-0.2,3.3,1.8,-99
vrndpc51,2424095,Selma Riddle,1,1.1,3.2,4.1,-99
mmndfk59,2623415,Armand Ward,1,-2.2,2,3.7,-99
tbxoaw10,2257133,Rodrick Mcdonald,1,-1.6,2,0.7,-99
qzgiyh84,1565146,Joan Dominguez,1,1,-0.9,-3.3,-99
zkphfq15,9688656,Joseph Perdue,1,2.8,3.3,4.2,-99
yvbrxf32,1917744,Dionne Tomlinson,1,1.5,2.4,4.2,-99
hgnmuc03,4485730,Robert Zito,1,0.9,4.3,4.4,-99
bbwzut56,3306400,Cheryl Borg,1,0.6,3.5,4.6,-99
zkrkxr20,2688937,Bette Gibson,1,-1.4,4.8,2.8,-99
ozawug25,6801719,Tiffany Kindig,1,-3.2,-0.2,3.6,-99
dwbccx01,9392822,Jane Roberts,1,0.3,0.4,2.4,-99
dudnmo93,6363082,Stephanie Bryant,1,-1.9,0.9,1.6,-99
fltyfu82,1357411,Eva Bell,1,-1.5,-0.2,2.1,-99
ztpvsg87,7712015,Phuong Showers,1,1.1,2.8,5,-99
vrhdxl09,9996458,Judith Morgen,1,-1.3,3.2,4.7,-99
mgvjqc55,2059191,Maurice Gerhardt,1,-0.6,1.5,2.3,-99
uppalh84,5906321,Lee Mitchell,1,-0.1,2.4,1.2,-99
omzgrt15,7522060,Alice Holland,1,-1,3.7,4.9,-99
ewjmes86,8228439,Janet Sher,1,-0.4,2.6,0,-99
skqjck10,5648123,Marie Bonsall,1,0.5,0.8,4.2,-99
ofqjro27,6979232,Lois Valenzuela,1,-0.3,2.3,4.3,-99
lyjsdr33,5578155,Randal Bienkowski,1,-1.5,1.4,0.8,-99
tfvzxt51,5987892,Jonathan Herrera,1,-1.9,0.8,3.2,-99
iddnjb13,4948513,Eugene Trible,1,-1.5,0.5,2.6,-99
pbpppj25,7975100,Richard Leary,1,0.5,1,3.4,-99
nbnffk81,0833944,Michele Corbin,1,0.5,3.7,3.1,-99
mlezwk32,3728315,Luz Simpkins,1,-4.7,-3.6,2.7,-99
mkuqog17,3379443,Charles Villareal,1,0.2,2.1,3.6,-99
bvttlt11,3342468,Helene Phothirath,1,-0.7,1.2,1.6,-99
moerhq40,3963710,John Espy,1,-0.5,0.6,0.5,-99
myjphw30,5213549,Jeffrey Lamb,1,-0.6,1.8,4.1,-99
boxruc48,3748870,Jimmy Grossman,1,-1.4,2.9,4.8,-99
uvqsjd85,4665222,Kathy Miller,1,1.2,3.3,4.5,-99
drthvd38,7767405,Fredericka Wilson,1,-2.2,4.2,4.5,-99
cdluie20,0169919,Frank Spore,1,-0.9,3.3,3.7,-99
pumwpu36,0508624,Steve Mcdowell,1,-1,0.4,3.1,-99
glqlhb67,9449474,Ernest Taylor,1,0.3,2.5,2.8,-99
vkzxol99,9882804,Aaron Kerr,1,-0.4,4.4,4,-99
aajdcg45,1067502,Richard Henderson,1,0.1,4.3,4,-99
kxzqps12,4323703,Willie Kaina,1,0.2,1.5,2.1,-99
syzpfc04,1485469,Thomas Johnson,1,-0.2,3.5,4.9,-99
kbejlc19,3526527,Gregg Delisle,1,0.7,3.2,3.5,-99
dmaawi11,6210461,Robert Wilson,1,-2,1.9,4.6,-99
dpdqww33,4028588,Hazel Munoz,1,-1.7,0,0,-99
amwmep39,8959901,John Thomas,1,-0.7,2.9,3,-99
hvbdps87,6130897,Amanda Zammetti,1,-1.3,-1.5,2.2,-99
ynkpjj25,7551462,Kirk King,1,-3.2,1.2,2.1,-99
mennwm41,4864485,Virgil Johnson,1,-3.1,2.3,1,-99
uxchnw64,2000981,Francisco Wells,1,-2.3,3.7,2.5,-99
utagth66,6731951,Robert Nutter,1,0.6,2.4,1.6,-99
iknbha46,7928296,Joyce Lane,1,-1.2,3.1,4.6,-99
reyoud51,8502825,Rita Vedovelli,1,-0.9,4.5,4.4,-99
acedok59,4780953,Tawnya Pennington,1,-1.6,-0.5,3.8,-99
xyyuxg87,6828027,Beverly Bates,1,-2.9,2.6,2.4,-99
uftvfi77,4146862,Margurite Kittleson,1,-1.6,1.3,3.5,-99
fhvqdc40,7878493,Penny Mccoy,1,-0.9,1.1,1.5,-99
yivyhq75,9709934,Evelyn Porter,1,0.5,2.9,3.3,-99
jjemwc05,3443068,Jose Saxon,1,-0.7,4,1.4,-99
lcocvk69,4732351,Diana Little,1,-1.3,2.9,3.5,-99
rcjdkl89,9335917,Joshua Sullivan,1,-1.8,-0.5,0.6,-99
rydyml65,8167964,Ann Linehan,1,-1,2.7,4.6,-99
cbptqw19,0978482,William Dietzler,1,-0.6,1.7,4.9,-99
audiqk23,2420760,Joseph Rice,1,1.3,3.3,3.1,-99
adyizu54,4617950,Ted Clark,1,-0.3,2.4,4.5,-99
mmtbks01,0421821,Clifford Smith,1,0.6,3.2,4.1,-99
imqofa28,8503056,Marlene Holt,1,-2.2,3.9,3.2,-99
xbwsht94,0503492,Theresa Ruiz,1,-4.6,1.4,1.8,-99
hapffz13,2681738,Valerie Biddick,1,-0.7,1.6,3.7,-99
yyzmdt47,4824500,Jared Wilcox,1,-1.4,2.3,3.4,-99
ggrvvl33,0663992,Garland Whitaker,1,-2.7,1.5,2.4,-99
zkfkgs92,1082919,Elmer Cremeans,1,-0.4,2.9,3.4,-99
mvxzwn89,4712834,Amy Argueta,1,1.4,2.4,5,-99
wseqby17,2754852,Linda Currier,1,3.3,2.7,2.3,-99
vopzwv85,3390683,Robert Maple,1,-2.3,1.1,4.2,-99
mdxhsv64,9026637,Blake Leung,1,-1,4.2,3.7,-99
swaodx17,4971050,Paula Berry,1,1.2,2.7,5,-99
nlxvmq02,6057180,Christopher Wentworth,1,-0.3,3.4,2.3,-99
dmsrxx58,1214899,Michael Lee,1,-1.7,0.5,1.8,-99
rjdycm37,3283667,Noah Meza,1,-2.1,2.8,5,-99
elajcq43,5551166,Mary Gall,1,-0.6,4.1,3.4,-99
ujmsxj18,5267534,Daniel Reynolds,1,-3.2,3.3,4.8,-99
nvzqxb98,2296925,Belinda Horst,1,-1,2.5,3.5,-99
kclbrd85,9083346,Rosamaria Miller,1,0.1,2.8,4.6,-99
kkukau04,1148618,Margaret Jefferson,1,2.1,3.1,4.3,-99
kylweo81,7705309,Julie Hight,1,-2,3.4,4.9,-99
jwmvgt41,3332678,John Bass,1,-0.9,1.1,3.7,-99
kmwzjd45,0386584,Arturo Madewell,1,-0.7,0.5,4.1,-99
thbygg02,5162127,Ashley Johnson,1,-2.6,1.6,2.8,-99
rmkqma10,0275130,Heather Boyd,1,-1.5,3.8,3.4,-99
lslfrg47,2157368,Christian Byrne,1,0.3,3,4.1,-99
xfqcec67,9037153,Brenda Celestine,1,0.2,2.2,0.8,-99
efuids41,7591827,Marcus Keller,1,-1.5,1.7,1.2,-99
ctuxun74,9598009,Daniel Bolden,1,-1.6,3.9,4,-99
eqogbz12,7276702,Brian Gonzalez,1,-2.2,3.1,4.8,-99
oumntg34,3220910,Judith Cunningham,1,-99,-99,-99,-99
qoccgs38,2861073,Michael Clark,1,-3.7,-2.4,-2.5,-99
dfmgbb96,6966419,Beverley Cooper,1,-0.4,4.2,2.7,-99
kspdvm18,7027095,Trisha Romanik,1,-1.8,2.7,4.5,-99
jdrzxf95,7267101,Vivian Faria,1,0.1,3.6,4.6,-99
kbmgbr44,6757498,Howard Miller,1,0.2,2.9,3,-99
pzvyvv41,6167700,Leona Stephens,1,-0.4,3.3,2.5,-99
qihrbl42,7138911,Daisy Rivas,1,-1.4,1.5,2.2,-99
lcpkwf82,6775847,William Underwood,1,-2.5,3,-1.1,-99
dcgaok40,1735558,Dean Dell,1,-3.8,2.9,3.6,-99
uubmgs26,0213836,Allison Kunzel,1,0.1,4.6,4.4,-99
rkiymz32,9651816,Ryan Singletary,1,0.6,2.5,2.3,-99
qruukd53,7306447,Richard Marks,1,0.5,4.4,3.5,-99
toinnz15,5029013,Ann Cedeno,1,-0.4,2.5,3.9,-99
ujxrsd82,8563360,Jamila Middleton,1,-5,-5,-5,-99
gprpix16,7917493,Jeffrey Cunningham,1,-1.4,1.5,4.4,-99
uugqfy09,5037686,Tammy Harris,1,-2.2,1.4,2.1,-99
nozfja84,2308163,Sarah Saunders,1,-0.8,1.8,3.7,-99
liutcu37,5858800,Russell Pearcy,1,-1.5,3.8,-0.7,-99
rvwmpz99,4235864,Tina Timinsky,1,0,5,1.5,-99
vplqzw86,2334489,Mary Harrington,1,0.9,1.2,2.9,-99
qejvto87,7177781,Jane Bowman,1,1.5,3.7,4.4,-99
kxcsqn79,5037502,Pauline Fields,1,-1.7,-5,-3.6,-99
rmdirr38,5436505,Mary Caddle,1,0.3,2.6,3.4,-99
uxhpcs11,0386326,Jerry Finan,1,-3.2,4.6,1.9,-99
ekankq79,0015962,Sharon Robeson,1,-0.5,3.7,4,-99
dawtsy70,2247146,Lisa Damian,1,-1.9,-1.2,1.2,-99
gkznfs57,2017558,Jessie Mulligan,1,-1.5,0.3,-0.9,-99
jbopcm49,7198387,Davis Mcclain,1,0.9,2.9,4.6,-99
gognkq23,9714097,Carissa Perkins,1,-1.9,1.7,5,-99
emsrem04,3852391,Margaret Cote,1,-1.1,3.2,4.7,-99
laotiv28,0765306,Mary Wessells,1,-4.6,-2.3,-1.9,-99
qkrvfw78,3631493,John Martinez,1,-0.9,-0.4,1.8,-99
isknxv53,5503922,Jeanette Kenney,1,-1.8,3.3,0.9,-99
skkuuj90,0706049,Jason Shankle,1,-3.6,0.2,3.4,-99
zwevog74,8826612,Mabel Coward,1,-2.5,3.1,0.9,-99
farfqg78,2452753,Margery Locher,1,-1.5,2.6,2.9,-99
xazaon73,5204629,Robert Love,1,-0.2,2.8,3.2,-99
rejqlq80,8156285,Robin Haas,1,0.2,1.9,1.6,-99
uyovvs51,4883606,Corina Fridman,1,0.3,3.5,3.9,-99
prarpm29,4544397,Basil Boone,1,-3.5,0.6,1.9,-99
eqoclh70,8490568,Ann Roseman,1,-2.7,0.3,2.4,-99
gbibnb92,1561267,Janet Reed,1,-1.7,2.4,0.7,-99
geeaac70,6402576,Sam Newsome,1,-2.3,0.8,0.3,-99
oynrjk91,1834602,Irene Davis,1,0.4,1.6,0.6,-99
xoozsh21,8157629,Amos Carnes,1,0.4,2.7,2.1,-99
clamom61,6416102,Martha Wright,1,-0.1,2.1,0.6,-99
thhxer85,1160600,Anita Mendez,1,-1.7,2.5,4.6,-99
ivcdru98,5179388,David Kelley,1,0.2,0,3.7,-99
euvpfr53,4727023,Nia Morales,1,-1.3,3.3,3.6,-99
zzricj90,2727260,John Jones,1,-0,3.1,-0.4,-99
qtqazp28,3976452,Nettie Rodocker,1,-0.9,1.6,1.4,-99
stubuq96,7127840,Rebecca Lattimer,1,-0.9,2.4,2.6,-99
aeriqf59,4152094,Anthony Ray,1,-0.3,4,3.6,-99
ofzcpq75,8014416,Brad Telschow,1,0.6,2.6,4.5,-99
atvwao32,5985147,Yolanda Serrano,1,-3.1,1.2,2.2,-99
natmsr45,0619388,Bernice Dover,1,0.3,3.6,2.7,-99
vnpgmc42,4420529,Latasha Norris,1,-1,3.5,1.9,-99
aslpgk86,6837048,Patricia Sumner,1,0.1,3.6,3.2,-99
gptezp98,0340142,Olga Simpson,1,-2.2,3,4.6,-99
qgjlfz90,1194087,Jose Cooke,1,-0.7,1.2,2.9,-99
evdrou51,0289054,Michael Oliver,1,2.1,4.7,2.7,-99
ohbnzt13,8986132,Adrian Smith,1,-0.6,1.6,2.9,-99
pdzutr15,6919221,Claude Barclay,1,-2.6,1.3,1.4,-99
pfyizx37,2134036,Jeffrey Koss,1,-2.8,1.6,-0.5,-99
rgecea45,5659079,Molly Derrick,1,0.1,3.1,2.8,-99
wcndyy62,5667687,Rose Edwards,1,-1.6,1.8,3.5,-99
rdiuyk10,3000283,Tommy Boulch,1,-1.8,-1.7,-0.5,-99
rvhkjj90,3490033,Patricia Thornton,1,-1,4.4,4.4,-99
hzxspa40,2207528,Robert Cygan,1,-1.9,2.8,2.6,-99
