uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
ghvjjm32,6826302,Carol Cook,1,1.5,3,4.2,-99
muimou20,4054400,Ann Millerbernd,1,-1.7,3.2,1.5,-99
tkkrzv38,7123075,Donald Davis,1,-2,2.9,3.4,-99
wqhill52,4589924,Debra Blais,1,0.2,3,2.4,-99
zqrsfb13,6314135,Kara Pinedo,1,0.1,3.9,4.8,-99
yetjik08,4523130,Willie Hochstatter,1,-1.3,1.3,1.3,-99
avaqxb74,5528296,Ernestine Shockley,1,0.3,3.6,4.3,-99
fpcafo77,7659158,Samuel Coles,1,0.9,2.3,2.3,-99
rlxllg52,3739058,Thomas Kearney,1,-1.1,2.6,4.7,-99
zsdzkw52,8689400,Johnny Carter,1,-2.2,1.2,2.7,-99
genzog88,1514741,Vanessa Wrigley,1,-0.1,2.8,4.6,-99
rrfqut33,5734047,Susie Simmons,1,1.3,3,2.7,-99
cafseg17,6435297,Juan Treaster,1,1.2,4.1,2.7,-99
frjajp61,8302046,Bill Nelson,1,-0.2,0.5,3.6,-99
uhjsgs48,9927136,Pamela Guerra,1,-1.8,1.9,4.1,-99
amkreu40,5860409,Margaret Matthews,1,-5,1.7,-2.3,-99
ppnpaw73,7649436,Virginia Horning,1,1,3.8,1.8,-99
jpgjud15,8269358,Gwen Williams,1,-0.2,5,3.3,-99
vypbdd73,6266756,Dennis Jackson,1,0.5,2.2,4.2,-99
rgphqo67,1475985,Patricia Dow,1,-0.2,1,3.5,-99
zyiblp40,6407604,Amber Ansell,1,-4.6,-4.8,-4.9,-99
lzjtpo11,3602782,Suzan Hanavan,1,-0.9,2.9,1.8,-99
wnuyio69,9461951,Barbara Kuo,1,-99,-99,-99,-99
zhswao03,9034555,Debra Perigo,1,-99,-99,-99,-99
aysocw81,3955016,Lorenzo Janousek,1,-2.1,2.4,4.2,-99
htdkqt62,7538925,Tracie Mendez,1,-0.8,1.2,2.4,-99
ggidld99,6396103,Paul Carter,1,1.1,2.9,4.2,-99
fnvhkd63,2821392,Eddie Szabo,1,-2.7,-2.3,-0.3,-99
qpnlpw52,4892279,Jessica Loveall,1,-2,1.2,2.5,-99
cuvipv19,9460388,Judith Scavotto,1,0,0,0,-99
ywsxnj44,5701501,Linda Rains,1,0.6,3.6,4.7,-99
hvcxrd25,3548638,Carey Snyder,1,-2.6,-3.8,-5,-99
fgiquo28,3451269,Cornell Leake,1,-0.8,1.4,3.3,-99
ruuktx14,3649707,Melissa Williams,1,0.8,3.2,3.5,-99
tfykvy46,2839966,Sheryl Franich,1,0.6,3,3.3,-99
dtctyc71,4440310,Gregory Young,1,-3.3,-0.5,1.7,-99
aqguzs72,4978911,Maria Stevens,1,0.2,2.2,5,-99
nafikw62,5832780,Brian Zavala,1,-2.3,0.9,4.5,-99
qpnzjc73,8464213,Ivy Blue,1,-2.1,0.2,3.4,-99
ordbuc98,2702198,Cecelia Evans,1,0.7,3.2,3.1,-99
prxrow59,9548726,Jonathan Daigle,1,0.4,3,4.3,-99
primts30,2391646,Albert Rose,1,-1,4.4,4.8,-99
muwjoz44,8303321,Everett Sanders,1,-3.2,-0.1,0.5,-99
kwcslw27,9481567,Ninfa Chunn,1,1.5,4.5,4.1,-99
rejxga11,2916667,Johnny Rice,1,0.4,2.9,2.2,-99
dxgcjb81,8331853,Jessica Cucuzza,1,-4,-2.9,-99,-99
bdltip97,2636459,Ellen Henderson,1,-3.3,-0.6,-1.5,-99
cgzcrr08,9466345,Margaret Robinson,1,-99,-99,-99,-99
hohnpa29,9975219,Jodie Degirolamo,1,-0.9,0.8,1,-99
hlyyns86,2726275,Mariko Sherratt,1,-1.3,2.2,4.6,-99
aooupl81,4324113,Susan Reber,1,-2,3.1,1.1,-99
qgbrta83,6734194,Diane Mckie,1,-0.6,2.1,2.3,-99
oqnkxc51,6655061,Brandon Crieghton,1,1.2,4.2,4.7,-99
tghopu75,1453495,Doris Fields,1,-99,-99,-99,-99
kxbjsx61,6841962,Kenneth Baskin,1,-2.2,1.3,2.2,-99
azopxp97,7481130,Andrea Lopez,1,-0.2,5,3.4,-99
emoyin34,9761022,Eleanor Henderson,1,1.4,3.9,2.4,-99
mbnxpb47,8520712,Clinton Lee,1,1.1,4.1,4,-99
skktvb25,2411746,Willie Woods,1,-1,1.9,0.3,-99
notlok40,8727891,Robert Williams,1,-99,-99,-99,-99
ducyni34,1002541,Wayne Barnes,1,0.1,2.9,4.3,-99
fjagpv37,4111210,Mike Hurdle,1,-2.7,-0.6,-0.4,-99
tvclri52,9761491,Jeri Diloreto,1,-1.9,1.1,-2,-99
qgvfwx89,7722191,Sarah Hicks,1,2.5,2.5,2.1,-99
jmfkkb96,5406138,Elizabeth Calderin,1,-5,-4.9,-5,-99
oahzdy56,1935010,Gustavo Handy,1,-0.5,4.5,3.1,-99
uaqllx98,9819218,Scott Lin,1,-4,-1.1,-99,-99
ggkeca79,5485977,Jimmy Neill,1,-2.9,-1.8,-2,-99
spogug39,2358474,Rose Oshaughnessy,1,0.7,0.7,2.3,-99
anzwhc78,6602846,Darren Ervin,1,0.8,2,2.8,-99
gypcqt18,5009379,Josephine Thomas,1,0.7,3.5,4,-99
llaogq91,1537185,Jason Turner,1,-0.2,4,4.3,-99
khxmrl64,1490489,Stephanie Curran,1,2.1,3.5,5,-99
qnggld95,9830212,Freda Culbertson,1,1.2,4.3,3.4,-99
qnnses91,7687854,Michael Levitsky,1,-2.8,-0.2,0.2,-99
fbmdvf33,0470171,William Dowd,1,-0.2,4.3,4.2,-99
dhfqwh72,1550803,Donna Bloxham,1,-2.4,-0.3,-99,-99
zaotjl83,0146162,Philip Carroll,1,-1.5,-1.5,-2.5,-99
rpqsdr30,7948831,Vince Harvey,1,1,2.6,3.5,-99
grscjd82,1549104,Marion Rosenow,1,-1,4.6,4.3,-99
gkabao23,3834273,Jody Robinson,1,-3,-0.3,-0.7,-99
eoyciz27,2164833,Phillip Davis,1,-3.7,-1.9,0.3,-99
nrdyqv90,3890718,Catherine Bean,1,-1.9,3.1,4,-99
rqrdnq06,8374321,Gladys Medlin,1,-2.4,1.6,2.6,-99
vgixkl77,1591148,Michael Burnside,1,-2.6,1.6,0.6,-99
bhneqb66,3037686,James Williams,1,-0.6,0.7,1.5,-99
lcsavh21,5137488,Patricia Jones,1,-1.6,4.3,4.5,-99
mjkaym27,6693130,Edith Yates,1,1.2,4,3.6,-99
ziiesr07,4697951,Jacklyn Mckeighan,1,1.8,2.5,4.2,-99
nlwwky22,5451857,Bobbi Dugan,1,-3.8,3,3.3,-99
qulxid31,1344709,Natasha Pelletier,1,-0.8,4.3,5,-99
dsewrm11,2685413,Santos Zink,1,-1.9,1.4,-99,-99
ujmwxb34,7508555,Mandy Colquitt,1,1.2,4.8,3.7,-99
euzvlb06,1307394,Judith Lovitz,1,0.6,2.2,2.2,-99
wbczpa65,0750336,Theodore Hayes,1,-0.8,2.8,4.9,-99
jwpood08,7975537,Edward Zellinger,1,-2.7,-0.9,-0.5,-99
thoize35,1997913,James Harris,1,0.6,4.5,4.1,-99
oigilh70,6419245,Denise Byars,1,0.6,3.3,1.5,-99
sbpqow00,2723023,Connie Jones,1,0.2,5,5,-99
wtcrwm65,0094107,Josephine Guebert,1,-2.8,3.8,4.6,-99
dtiyzk69,4690783,Lorenzo Hopper,1,-0.6,1.3,-1.7,-99
hkutfd29,7836480,Christine Alls,1,0.5,1.7,4.9,-99
ecmztj05,9547275,Terry Gaudino,1,-4.6,0,-0.4,-99
mzlksk91,8735947,Carol Franklin,1,-0.2,3.3,2.2,-99
pmpynt31,0765963,Rene Chean,1,-1.2,0.3,4.2,-99
jfbqbe44,2944098,Ricky Herceg,1,0.8,4.2,4.3,-99
acqdre30,7784767,Lorenzo Guy,1,-1.2,5,3.5,-99
fxakql01,2094881,Grazyna Mckemie,1,-1.2,0.9,2.9,-99
apmywf80,2470621,Marjorie Robinson,1,-0.1,4,3.9,-99
gcyzmg01,2104743,John Davis,1,-1.6,2.2,4.1,-99
cdupsm51,3989118,Particia Espinal,1,0.7,4.1,4.7,-99
yhugzg14,5606279,Mariam Moise,1,-99,-99,-99,-99
uupsyn53,6716543,Tammy Howard,1,1.9,4.9,4.5,-99
nesxol60,4606366,Frances Tyler,1,-0.7,0.4,1,-99
lpystn59,8140435,Benjamin Martin,1,1.9,3.5,1,-99
iuwpch30,3076994,Ronald Hughes,1,0.9,3,0.5,-99
wtimne79,5495369,Nancy Gray,1,0.4,2,1.4,-99
oanina07,3727490,Melvin Fellows,1,-2.2,4,4.4,-99
cuffdl71,6557415,Jerome Anastasiades,1,-1.3,0,0,-99
jccexr32,1659762,Anne Blackmon,1,0.3,4,4.4,-99
mnuxky56,5314344,Jean Mcneil,1,0.1,3.2,3.8,-99
lmxtsu88,2045766,James Charles,1,-0.4,4.6,4.6,-99
hbqutv00,0414658,Mary Levels,1,0.4,3.3,3.8,-99
wqeccf54,5636162,Lauretta Dennis,1,0.3,2.3,4.7,-99
uossph61,9727966,Alexander Lovely,1,2.8,4,3.9,-99
wmmanv32,9765042,Jennifer Myles,1,1.2,4.2,3,-99
wazdjr69,4808893,Clifford Hodge,1,0.3,4.1,3.4,-99
wjlbiq01,9548395,Gregory Thomason,1,1.3,3.3,3.4,-99
htmzfv24,3798749,Perry Longnecker,1,-0.6,3.9,1.5,-99
ysecst14,0283796,James Socha,1,0.1,1.7,-99,-99
ohdiwo33,7808125,Vicky Thompson,1,0.6,2,2.7,-99
ujmbln78,4338720,Charles Goldblatt,1,-0.2,2,4.7,-99
wsigfu44,5233993,Stacie Kelly,1,-1.6,-2.2,-0.5,-99
cwkgrr04,5056526,Leona Russell,1,-1.4,5,3.6,-99
nummtm57,8661610,Ethel Kerns,1,-99,-99,-99,-99
rjwaat50,9703192,Daniel White,1,-3.9,-1.5,-1.7,-99
bsovtb27,1640896,Joseph Case,1,-0.4,-0.6,1.1,-99
urwibn09,1002920,Zenobia Reese,1,1,2.2,3.2,-99
ipcgfh78,5987359,Brian Murray,1,2,4.7,4.5,-99
gsdvzm27,4520042,Mae Kruchten,1,-1.6,0.9,2,-99
ehqqyf28,1792426,Marie Tucker,1,-1.4,3.9,2.9,-99
xjsbkt34,1895358,Cyril Odle,1,0.2,3.7,2.4,-99
czhvpg70,2533727,Stephanie Obregon,1,-4.5,-4.2,-4.2,-99
rllaoy58,1243969,Anita Ford,1,-2.1,1.5,1.2,-99
gadcjw88,6050497,Jose Corley,1,-0.1,3,2.9,-99
lvyxmf50,4257630,Daniel Mitchell,1,-1.1,3.3,2.2,-99
ejsxbv03,6150452,James Schmidt,1,-2.1,3,1.8,-99
vkekge42,8966736,Brian Bakshi,1,-2.6,-1.8,0.2,-99
ofcbsf41,6834881,John Johnson,1,-0.2,2.1,1.1,-99
wjoazx50,8879237,Catherine Cornelison,1,-1.3,2.8,4.8,-99
ywocrg99,2426194,Catherine Berumen,1,1,2.8,3.5,-99
dprcno60,5144633,Inez Quintana,1,-0.2,-2.9,1.9,-99
tjnwil10,5998858,Karlene Donahoe,1,-0.5,2.8,4.3,-99
fyisiw25,7491661,Sung Macias,1,-0.7,1.2,-1.1,-99
ewverq89,6428872,Antonio Smith,1,5,5,5,-99
rxpcwr69,8676178,Jennifer Parton,1,0.1,-0.5,2.5,-99
tspynz57,5005376,Charles Flint,1,-3.6,2.5,1.8,-99
kjlzym10,0594184,Starla Garcia,1,-1.9,0.6,0.2,-99
fpkzkg59,5517574,Edna Brumleve,1,1,4.3,3.8,-99
defsyk51,7035179,Don Provost,1,-0,2.3,2.9,-99
yfnpch94,7543023,Tracy Price,1,-1.5,0.1,0.2,-99
lpkbda80,3404366,Ashley Stanton,1,-2.7,5,-99,-99
mxmefz08,8806658,Eric Dean,1,-4.4,-4.6,-4,-99
zpyiac69,9936149,Mary Arias,1,-0.9,2.1,3.1,-99
ggauwy66,3389563,Louis Dombroski,1,-1.6,3.1,0.1,-99
vzgyit17,6181824,Eula Geffrard,1,0.4,3.2,5,-99
lxmgps65,0296919,Peggy Warren,1,0.6,4,-0.1,-99
rahaad36,6896610,Todd Johnson,1,-3.8,-2.5,-2.4,-99
dapfvx31,6663624,Rhonda Denardo,1,0.6,2.6,3.5,-99
opsksi70,1325139,Isaac Kunst,1,-0,4.3,3.1,-99
ykvuhs89,0781586,Julia Brooks,1,-99,-99,-99,-99
udunma66,3215243,Joe Kershner,1,-1.9,2.1,2.9,-99
capgzr87,5172896,Alison Markham,1,-99,-99,-99,-99
fevdpd80,9111972,Earnest Bahena,1,-2.3,2.2,2.9,-99
xbkjdd69,3341115,Janice Mcallister,1,-0.6,0.7,-1,-99
aoxwym23,9107896,Brandy Hopkins,1,2,2.6,2.7,-99
ujmjbi63,5137381,Tina Russ,1,-0,2.5,3.2,-99
efaxbh16,4945955,Willie Park,1,-0.5,5,4.1,-99
oapqnc25,6264758,Christi Traverso,1,-0.2,2.4,-2.3,-99
ttyejq33,3304517,James Stewart,1,-99,-99,-99,-99
huekis28,5993202,Jessica Hartmann,1,1.8,4.1,3.4,-99
zbowsf41,0311107,Eric Rioux,1,1.1,1.5,2.9,-99
qxlmhy69,6573077,Frances Fine,1,2,3.1,4.5,-99
dnftrm14,0757230,Mary Anderson,1,-2.3,0.6,1.7,-99
tsawxu67,7958199,Ronald Price,1,-0.2,2,2.6,-99
cmhmbu58,5389732,Rebecca Reid,1,0.6,4.3,1.7,-99
qdsqpv56,6073029,Amanda Black,1,1.2,3.8,3.8,-99
uxnlxb32,7671196,Nancy Maks,1,-2.2,1.5,3.7,-99
zrlhef83,4007756,Antone Bailey,1,-2.2,1.6,0.9,-99
tlpnjk58,4230348,Anthony Main,1,0.8,-1.1,-2.7,-99
xwwhnf74,3081361,Michael Bell,1,4.1,3.8,4.3,-99
tajswr10,3339986,Antonia Dombroski,1,2.2,3.4,4.1,-99
ioryzj24,8825731,Brigida Riley,1,0.5,4.2,4.6,-99
drkatt37,5178278,Christine Young,1,-0.4,3.3,4.1,-99
qcumwn22,9849861,Betty Warren,1,-0.9,3.8,2.7,-99
xrxskq40,3778313,Victor Smith,1,-2.8,1.8,4.1,-99
eszviu57,0296244,Rickey Jacobs,1,0.1,0.7,1.9,-99
onkans92,5772326,John Morales,1,-1.8,0.3,2.4,-99
rnriba16,9058780,Anthony Price,1,-1.6,-0.3,1.4,-99
licovq83,6247814,Carol Roman,1,1.4,2.6,5,-99
sjaoja70,0076883,Debby James,1,-1,3,4.4,-99
wxrwap64,4820500,Karina Marcy,1,0.2,1.6,2,-99
qenojo99,5715253,Jaclyn Stafford,1,-0.5,2.6,1.4,-99
abtuyo99,6876206,Samuel Langford,1,-0.7,3.1,4.9,-99
qjzwck86,3971235,Elsa Monroe,1,0.1,3,0.2,-99
qtovjg88,6611792,Peter Ranger,1,0.3,1.5,4.1,-99
rexoim23,3991886,Ann Molina,1,-0.2,3.2,4.9,-99
qqtksd43,8845570,Dena Clinton,1,-1.4,1.8,1.3,-99
cddoil31,9180108,Larry Nicholson,1,-0.4,2.8,3.2,-99
jmgpqj11,8036402,Randal Brooks,1,-2,0.3,2.2,-99
plgaxw40,5203492,Jesse Ramirez,1,-0.1,1.7,3.4,-99
rvrusl06,5241070,George Vargas,1,0.9,3.9,4.2,-99
bspiwn13,7519348,Norma Kennedy,1,-4.8,-3.5,2.8,-99
xxcswk45,3481798,Ronald Flora,1,0.9,3.1,3.2,-99
ukzqoh42,9991209,Carol Howard,1,-1,1.3,-0.4,-99
eoaasy80,6204988,Sarah Edwards,1,-0.7,1.5,1.7,-99
wdqvko30,7610526,Leo Johnson,1,-0.3,1.8,4.2,-99
lwukot23,8543227,Len Cabrera,1,-0.6,3.8,4.8,-99
emhcil99,4911806,Juan Boyle,1,1.3,3.9,4.3,-99
zxrsup20,7073283,Alicia Wilson,1,-2,4.2,4.6,-99
nbvfyz85,8812450,Robert Smiley,1,-0.7,3.3,4.9,-99
vnrime89,6621795,Mollie Taylor,1,-0.8,0.5,2.5,-99
pdqyrn73,4462459,Patrick Gomez,1,1.4,4.6,3.1,-99
tlnwed10,7579824,Brock Bencomo,1,-1,4.9,3.8,-99
bbjafb66,5665416,Melissa Fritsch,1,0.3,4.7,4.2,-99
gypxgt83,4282551,Keith Engle,1,0.5,1.3,0.6,-99
tgdqpw70,5321225,Phillip Hall,1,0.3,3.6,4.8,-99
bkqeoo13,7300934,Toney Dickow,1,0.8,3.2,3.3,-99
wajgdk79,2531203,Lucinda Miller,1,-1.6,2,4.1,-99
bblxzm52,0129904,Michael Masterson,1,-1.7,-1.7,0,-99
utiabq45,4337076,Larry Herzig,1,-1.1,2.8,2.6,-99
wgjbnp01,8197567,Barbara Lai,1,-0.9,-1.5,3.1,-99
pmkvmx85,8615404,Ruth Zamudio,1,-3.3,1.4,1.6,-99
vukacw51,0005938,Sam Haynes,1,-2.7,2.2,-2.5,-99
mkpwlb23,2068054,Gary Lafferty,1,-2,3.4,2.6,-99
gflkck10,4735057,Danielle Lane,1,0.4,2.9,1.7,-99
jvigrc43,5516226,John Chantler,1,-1,2.4,4.5,-99
vxwxvk89,6070469,Lorraine Milner,1,-0.7,4.4,4.4,-99
bxydcx38,8485177,John Paquet,1,-1.4,-0.4,4.9,-99
pmgact74,0280804,Derek Garrick,1,-2.6,2.7,2.6,-99
mjozii29,3635924,Kenneth Mountain,1,-1.1,2.1,4.6,-99
yjfdzo58,6361231,Leeanna Lam,1,-1.8,1.2,0.3,-99
pgcqap60,4706833,Lisa Mayor,1,0.4,3.3,3.3,-99
bkfrwd22,8066984,Leah Falconer,1,-0.8,4.2,1.8,-99
zjsoud90,1233779,Michael Pinell,1,-0.8,3.2,3.7,-99
ukfyrn91,1748104,Otto Deluna,1,-1.6,0.1,1.3,-99
lrrqwy23,6545014,Michelle Stoneback,1,-0.4,3.7,2.1,-99
tygwzk75,8088058,Maria Stormo,1,-0.3,1.7,4.8,-99
twfqjo31,2501755,Paul Tedder,1,1.3,3.3,3.1,-99
lbkozh95,9416472,Russell Vargas,1,-0.7,1.1,4.5,-99
sclcwu87,0932754,Young Hanlon,1,0.2,3.2,4.3,-99
oqzyrv67,7126349,Alexandra Stambaugh,1,-1.9,3.5,2.8,-99
jikfou29,5273899,Sylvia Hildreth,1,-4.2,0.7,1.8,-99
aoqpux30,0397760,William Gates,1,-1.3,2.5,3.1,-99
dismov15,8886828,William Mendoza,1,-1.4,3.1,3.7,-99
fvfnsd02,8340275,Jennifer Brewer,1,-2.8,1.8,2.1,-99
miiquw37,4491004,Williams Streiff,1,0.1,3.6,4,-99
tftcgr37,4993456,Daniel Nunez,1,0.7,2.6,4.8,-99
dyscgi58,9886358,Frank Henriquez,1,3,3.7,2,-99
morkef89,3175809,William Stoltenberg,1,-2.1,1.2,4.4,-99
fuxoha85,2577752,Mary Morrison,1,-0.9,4.3,4,-99
gdroze77,5202007,Belle Yoshida,1,0.6,3.3,5,-99
uifdxp44,6603792,Mary Zebell,1,-0.4,3.3,2.5,-99
kvkayk30,6496237,Bernadine Wilson,1,-1.5,0.6,1.9,-99
fhulkp45,6124118,Jacqueline Wright,1,-2,2.9,5,-99
ytddnz07,0417945,Tammy Hare,1,-0.3,4.9,2.9,-99
laoojr63,6559028,Jose Warren,1,-3.3,3,4.6,-99
tlcugs10,9939336,Brian Farmer,1,-0.8,2.6,2.5,-99
uvfkiy12,2533022,Lorena Edwards,1,-1.4,2.2,4.2,-99
fwmtvm71,8271555,Susan Williams,1,1.4,2.8,4.1,-99
svsfzy86,6110062,Leroy Lazarus,1,-1.9,3.8,4.9,-99
vjkdiu39,5293630,Alexander Montgomery,1,-0.8,1.1,3.8,-99
xjxlqu83,1677960,Oscar Patillo,1,-0.5,0.5,4.4,-99
gmkpyh62,0974609,Diana Delisle,1,-2.5,2.2,3.3,-99
hoepvq33,7697140,Mary Smith,1,-0.9,4.2,3.2,-99
vuaeus86,6882817,Ethan Freedman,1,-0.4,3,4.2,-99
nmasjm83,5963735,Della Wimer,1,0.5,2.2,0.9,-99
tktlzm30,8303434,Debra Platt,1,-1.9,2,1.7,-99
qclzik44,3578612,Aaron Knuth,1,-1.1,4.3,4,-99
liwwgq71,5011450,Nanette Warwick,1,-2.1,3.2,4.6,-99
aysvpv58,2015321,Wayne Dunn,1,-99,-99,-99,-99
zbrsbq29,7039787,Gary Branstetter,1,-3.4,-2.9,-2.4,-99
qsmjst71,8710570,Jeff Spangler,1,1.1,4.7,2.9,-99
wstqvh81,3074915,Joanne Huff,1,-2.5,1,3.5,-99
lbjdcs62,3986449,Geraldine Coaxum,1,-0.9,3.3,4.6,-99
lcgwjy28,6062661,Nora Donald,1,-0.1,2.8,3,-99
ginajb17,1074284,George Pate,1,0.5,4,2.7,-99
jqobfa69,9693302,James Frank,1,-1.1,1.6,2.5,-99
yqhkao85,0579186,Antonia Garcia,1,-2.5,3.3,-1.4,-99
trugal88,9307716,Leon Smith,1,-3.5,4.4,3.4,-99
vwzdhr49,7185850,Sammie Harden,1,0.4,4.6,4,-99
vvwzoa45,9072972,Julie Jackson,1,1.8,2.1,2.7,-99
yeosru84,8149322,Richard Doran,1,0.7,4.3,4.3,-99
odfodc18,1969241,Wanda Striegel,1,-0.1,3.7,3.9,-99
hsehjj92,9024220,Sean Menchaca,1,-5,-5,-5,-99
cexsbj13,2481556,Angela Roth,1,-1.2,1,2.8,-99
wycjlg56,4935875,Mirtha Curry,1,-2,0.9,2.7,-99
sbufrl58,3611107,Carolyn Mente,1,-0.4,2,3.2,-99
awszkg02,8082478,Margaret Lowrey,1,-1.6,4.6,1.9,-99
stazos24,5563614,Jayson Botello,1,3,5,2.6,-99
vekkxs97,3317746,Vallie Hunsinger,1,0.9,1.3,4.1,-99
bqxmgd88,1716506,Joe Vargas,1,0.5,4.5,4.5,-99
nadprl64,1455931,Lois Baker,1,-1.2,-5,-5,-99
lepyde05,7569018,Keri Mendez,1,0.3,2.7,2.9,-99
syzxrw67,8431495,Evalyn Jones,1,-3.4,4.6,2.3,-99
xjkifx00,0376177,Dianna Brown,1,-1,3.6,4.2,-99
arwqwd89,0703373,Kathrine Munnis,1,-1.6,-0.6,2.8,-99
oizkor21,3735147,Corey Mitchum,1,-1.6,0.4,-0.5,-99
bcjyyp67,0343421,Jenny Mead,1,0.3,2.3,4.6,-99
vjmmmu72,0797308,Lamar Foy,1,-1.3,1.7,5,-99
zaayuj17,5713826,Donald Richards,1,-0.8,3.8,4.5,-99
xswemn10,3252857,Dorothy Epstein,1,-99,-99,-99,-99
vhlgzr36,2509738,Judith Jones,1,-0.4,1.7,4.3,-99
suxlzd57,1892022,Gwen Evans,1,-2,1.8,0.8,-99
iaqhvo84,7130065,Donna Mcclain,1,-3.5,0.5,3.4,-99
esbfdy72,3963845,Robert Good,1,-1.9,3.9,1.1,-99
zxnotj12,6989578,Rodrick Danforth,1,-1.6,3.7,3.3,-99
bndbrl16,6744565,Gabriel Stanick,1,0.2,3.5,3.2,-99
pfvhpo68,2300419,Orlando Alonso,1,-0.4,0.9,0.7,-99
obfzyp32,4814558,Sara Loftus,1,1.5,4,3.7,-99
anizsi17,4774194,James Maher,1,-1.8,1.5,3.8,-99
hqcimh70,0130009,Bob Lewis,1,-2.6,0.5,2.3,-99
fhcscv10,7220658,Daniel Groves,1,-1.7,2.7,0.9,-99
qfspfc92,7421325,Veronica Booth,1,-2.2,0.8,0.5,-99
girfvm30,6473441,Martha Coulter,1,0.7,2.1,3.2,-99
cyydtb36,5493517,Cora Uvalle,1,0.9,2.5,1.9,-99
lnqemw69,8664863,Rachel Straley,1,-0.4,2.2,-0.6,-99
bohtvf30,9935425,Jennifer Fikes,1,-1.7,3.6,4.6,-99
ulqkwk19,2224885,Alejandro Hughes,1,-0.3,0,3.2,-99
fpndmy79,0538321,Crystal Jankowski,1,-1.5,3.3,3,-99
fhoxwd18,5362900,Phil Henderson,1,0.1,2.7,-0.7,-99
jwkxxn54,7019357,Rose Neves,1,-0.6,2,1.1,-99
sbfkrx08,3294127,Tina Welsh,1,-0.6,4,3.6,-99
eaxtbp42,2253681,Jared Crow,1,-0.5,3.4,4.1,-99
rwgvob27,5257193,Tonya Wilson,1,1.5,3.4,4.1,-99
ndvfjp50,7465094,Stephanie Ramaker,1,-2.8,1.6,2,-99
efhmlf11,3436123,Sondra Roche,1,1.4,3.6,1.4,-99
drqpjs71,1959562,Joe Spivey,1,0,3.8,2.2,-99
nhdgpj33,0855166,Dawn Munoz,1,0.5,4.2,3,-99
dpqmgb60,6236746,Jean Skelton,1,-1.7,4.5,4.6,-99
iwzvaa40,2040907,John Poole,1,-0.1,3.1,3.2,-99
qtsvcp81,7582351,William Cordova,1,2.7,4.9,3.3,-99
pynpiz43,5727714,Melvin Elliott,1,-0.5,2.5,2.8,-99
adaxvv69,7698496,Jaqueline Petty,1,-2.7,1.3,0.7,-99
jsplde36,6522644,Robert Massart,1,-2.3,1.6,2.5,-99
dblecy33,9499469,Johnie Price,1,0.7,3.4,3.2,-99
yozrbg69,8732565,Lisa Kramer,1,-1.3,2,3.6,-99
uceaps23,1157075,Kyle Berdan,1,-1.4,-1.5,0.4,-99
dqzuca81,7287057,Myron Gilmore,1,-1.2,4.5,3.5,-99
itljgf54,7086963,Dwight Curtis,1,-2.1,2.8,3.6,-99
