uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
gtozhf46,9603301,Jeannette Price,0,-2,-1.1,1.8,2.3
arngmh16,5511445,Jennifer Bristow,1,0.6,1.7,1.6,1.1
blkvcd63,8689428,Jordan Blackmon,0,-5,-0.3,0,3
bswjka11,8122449,Vickie Smith,0,-3.3,1.3,2.9,-0.1
unmfri31,4508606,Jeremy May,0,0,2.3,-0.5,0.4
ivdcyb04,7474998,Patricia Cuchares,0,-0.8,1.7,3.8,-4.8
szvkjq46,4151075,Bonita Trussell,1,-0.4,3.9,3.1,0.1
mkxjbj82,3555913,Chris Kane,1,-0,0.8,3.8,-2.8
qjsjjb79,9648461,Patricia Hindman,1,-1,2,5,2.1
ljyflu67,9258985,Debra Herbert,0,-1.5,-1.2,3.1,-0.2
kbrhjz42,8384474,Inez Estevez,1,-0.1,0.3,1.2,0.2
yhucgv93,1888121,Kenneth Goldman,1,1,1.2,0,-2.3
ebuzjg14,9589418,Robert Carwell,0,-5,-3.8,-5,-4.9
hcqqss30,4022897,Peter Scott,0,-3.5,1.2,1.7,2.8
vrxcua83,9856177,Arthur Rosario,1,-0.6,2.5,4.9,0.1
gaosvu98,7905157,Edgar Bannister,0,-0.7,2.7,2.8,1.8
wwemmn84,3628030,Christopher Luong,1,-3.2,-2.2,5,1.8
gstdmq57,7375414,Charles Fisher,0,-3,1.3,4.2,1.8
oskvrq93,9390730,Kristi Nelson,1,-0,1.5,2.8,-3.1
cprxqp52,4396853,Ida Babb,0,-0.6,0,-1,3.9
ihlfwj35,4171493,Thomas Williamson,1,-3,-1.5,4.2,-2.6
svnrex26,6840990,Kristina Lehoux,0,0.2,1.3,3.2,3
bmsffa49,3732440,Terrence Browne,0,2.3,1.8,4.5,1.6
ytidgy81,1434407,Paul Lepard,0,-1,-0.6,0,4.5
vdmpnp70,4924276,Karen Tipka,0,2.5,-5,-99,-4.8
mxqkgd87,5713477,Nathan Stewart,0,-2.5,1.5,1.8,3.8
fukkqk29,5655632,Henry Lanoue,1,-5,-5,-5,3.1
hiohyw44,7552393,Melissa Mcmath,1,-2.8,0.2,3.8,3.1
hyujzr65,6912285,Yulanda Roberts,1,-3.3,1.4,4.5,3.7
zjyqqr92,1946780,Michelle Katechis,0,-1,-1.3,3,3
jcnnxu98,1540197,Bryant Crow,0,-0.5,2.8,4.5,1.7
cjvvin06,6688814,Marie Hafer,0,-4.4,-5,-5,-5
zzeqvp38,3352080,Robin Richards,0,0.2,2.5,4,2.5
nvbars85,5518540,Ron Skibbe,0,-3.7,-5,0,3.7
rffgxg16,3856645,James Anderson,1,-0.1,2.4,4,-4.1
hccfzg18,2999511,Molly Carley,0,0.1,-1.1,-1.3,2.1
iptutp94,5884510,Mark Rhodes,0,-2.5,-3,1.2,4.6
nsgpjf82,5314552,Charles Davila,1,-0.3,0.1,4.7,2
bdylce47,3307205,Beverly Nikolic,0,1.1,2.3,2.6,4.3
fvdsqm62,1304548,Emily Braddy,0,2,3.1,2.9,3.1
jlkhue26,5961058,Ginger Bolt,0,-2.6,-2.9,0,2.8
iruwkm84,8405709,Joseph Barrow,0,-1.7,2.8,0,1.6
qipwzi08,2529187,Brenda Brennen,1,-2.4,1.9,4.6,-4
wmltal35,2768096,Jasper Lipsey,0,-1.1,0.9,1.5,3.4
ihpbxu21,7845787,Manuela Redick,0,-0.6,3,5,-1.5
agsbaf59,0171925,Marie Ganison,0,-1.9,-1.6,3.8,3.7
elaufc05,1002711,Bret Santos,0,-1.9,2.5,0.7,-4.8
nibcor51,7519505,Albert Smith,0,1.2,1.4,2.3,2.5
hjtroe52,3655191,Rosalinda Kirk,0,1,2.7,4.9,3.1
smnsxb39,8220965,David Starnes,0,-3.2,1.3,5,2.5
ebnnwj69,2662769,Meagan Robinson,0,-2.2,-1,4.9,1.5
kxnuat47,3461251,James Brewer,1,-0.4,2.7,-0.4,-4.8
varupa72,5623664,Angela Lester,1,-1.8,-0.8,2,-4.7
pnijrp26,2687676,Colleen Perez,0,2.7,2.6,3.8,3.2
oapcpt45,0404494,Joshua Coats,0,-0.5,0.6,2,-0.8
rqcqzq48,4329629,Marcella Sheets,0,-3.7,-1.4,1.1,-0.8
gkqjfg51,3048896,Loretta Lopez,0,-4,-4.3,0.1,3.7
hyctoy61,3187307,Julie Barrios,0,-2,2,1.4,3
zeklks80,6230599,Martina Gotch,0,-0.4,3.1,1.7,3.5
vbjlnk98,7503733,Donald Devenport,1,0.8,5,4.1,3
zbodpf64,7076751,Megan Pettit,0,-0.7,1.8,4.2,3.3
xxzuns40,4371807,Rosalinda Mccleary,0,-2.1,2,4.6,-3.6
gmbguq22,8250744,Debbie Rupert,0,-2.4,2.3,4.8,2.8
ctddhf15,0018745,Nathan Miller,0,0.1,0.9,4.5,1.5
pcdfgt82,8298260,Lynda Palo,0,-0,3,4.4,2
tpinwj21,7147331,Dorothy Campbell,1,-3.1,-2.9,-1.5,0.2
tvfqez70,6957638,Stephen Sagers,0,-3,-0,-2.2,3.1
bsoyvx00,9893925,Mary Vega,1,-2.5,0.9,4.3,3.1
xccgam13,2567134,Colton Clark,0,-1.3,2.5,2.4,-1.9
zscvqe13,5480793,Richard Ball,0,3.2,2.1,2.7,2
dtofyo08,6513388,Tia Hayes,1,2.2,2.5,4.2,-0.2
bsquxg64,5967493,Joseph Moore,0,-0.7,2.1,-0.1,4
giozzs46,1411339,James Choy,1,-1.2,4.4,4.9,3.9
qsfopm88,3730412,Selina Mckee,1,0,2,3.8,2.3
mujssp55,3865281,Mark Czachorowski,0,-1.4,-2.5,3.5,4.3
irpdjs71,0723904,Howard Walker,1,-0.3,3.3,3,4.1
qqwczv52,3770008,Ken Rabideau,1,-0.1,1,4,-1
hugnai41,7370540,Joe Hogan,1,-2.9,-1.9,4.7,-0.3
wonwjk60,8524215,Hortencia Kuebler,0,-3.5,-1.8,-2.5,-0.5
pslssd52,3181038,Wilbur Pai,0,0.8,4.3,4,4.1
utoodi30,9576885,Albert Clayton,1,-2.6,-0.3,3.5,-4.3
itxicl67,8912887,Gerald Pinon,1,-4.4,2.8,1.4,-4.5
wibguc21,1154984,Delores Bowman,1,-3.1,-3.3,2.4,-0.2
skhznw06,1291440,Angela Schroeder,0,-3.3,-1.3,-2.5,2.4
vclzrn22,5941579,John Leather,1,-3.2,1.3,0.5,-1.6
qecwed57,5304194,Alan Endicott,0,-1.5,3.3,3.8,2.4
dbnbuj27,8161773,Laurie Shaw,0,-0.3,0,5,4.1
qikond05,0379389,Ernestine Waller,1,-3.1,-2.2,-5,0.1
wwpxpp12,7525732,Paul Silva,0,-2.4,-0.8,-0.2,3.7
ddjdyv89,7303567,Joseph Esparza,0,-1.1,1.4,2.4,-3.6
hmkpes23,9680223,Kevin Thompson,1,-1,1.1,1,-4.9
xpgrnr45,0619590,Karl Holbert,0,-4.1,-1.5,0.5,-1.8
beilyh28,7842456,Joel Michell,0,-0.6,1.2,5,-2.3
kzzcia16,5858244,John Murphy,0,-0.2,1.2,1.7,1.8
wpsbyo90,3620046,Diane Fenelus,0,-1.4,-0,4.3,1.1
vuvjrz71,1930842,Larry Kleis,0,-0.2,1.7,0.2,3.9
ymzjjs34,4539764,Jason Pollard,1,-1.3,-1.7,3.3,2.4
gvirvm96,1306324,Earnest Ladner,1,-1.8,-0.4,0.5,-3.4
xgtidm90,2736405,Sean Ballard,1,-1.3,1.7,2.4,-4.1
jugbwx85,6613253,Adrianna Hope,0,0.2,-0.8,-0.8,-3
jntzup17,2506888,Matilde Barrios,1,-0.2,0,5,3
kujcno71,5113626,Patricia Durr,0,-3,0.8,-1.7,2.8
wkbzig20,0133840,Ricardo Salvatierra,1,-0.5,2,2.8,-3
evzsrz23,8213146,Rodney Hill,0,-1.2,-1.7,-0.2,-5
dgtwcd94,7464815,Leticia Seeholzer,0,0,2.4,2.3,0.1
lgumhl21,5223625,Marilyn Bolf,0,-2.5,-1.7,5,1.7
vnucgo25,0497965,Shirley Baker,0,-2.8,0.4,2.1,-1.1
rronga46,6941157,Brian Francis,1,-0.5,0.2,0.8,-3.5
sbmkvm96,3508544,Rena Moore,0,1,2.6,2.8,4.2
onyjoi29,6020313,Renee Turner,1,-0.5,1.9,4.6,3.1
dumspu74,0684032,Charles Lawson,0,-3.6,-1.7,-1.1,3.8
cvicjq65,1354036,Cecelia Hicks,0,-3,-0.5,2.7,-2.4
corgmm57,6954343,Cecilia Robinson,0,-2.3,1.5,2.6,3.3
lukcne51,0615874,Ted Kelly,0,-0.8,3.3,2.5,3.8
dffolr84,5525570,Elizabeth Pessin,0,-3.7,2.2,0,2.9
fngicm80,8169422,Mindy Davis,1,1.9,3.2,2.2,1.8
kylzfj57,1124676,Margaret Campo,1,-1,3.2,3.7,3.9
ezkomh47,8190694,Jeff Lewis,0,-3.1,-1.7,-2,-3.4
hnkhvm77,8394794,Adrian Foushee,1,1.9,-2.2,3.1,-0.5
vveitx76,9775271,Mary Daniel,0,0.8,1.3,4.8,4.2
bvkikn89,3765919,Melinda Mejias,0,-2.5,3.4,2.1,-4.6
kymkno69,0635258,David Barrera,1,1,3.1,3.4,4.9
jdlufe99,1826320,Tiffany Bigley,0,-3.5,1.7,3.8,-0.6
zuvcba07,7873237,Sarah Lofaro,1,0.4,1.4,4.2,1.5
wwnfms22,1082783,Gary Torres,0,3.7,4.5,4,2.4
wokymh70,4512080,Marsha Sullivan,0,-2.1,1,4.6,2.9
ctydoz07,7049847,Stephanie Norris,1,-3.3,-2.9,3.2,-1.2
muusbo03,0798307,Manuela Smith,1,-2.9,-0.1,1.4,-3.3
qwjrqw32,9238257,Amy Smith,1,2.7,0.6,5,0.4
ffsjgj78,2757543,Jean Gilliss,0,-99,-99,-99,4.9
srlmvm79,7728334,Amy Gilbert,1,-2.9,-1.7,0,-0
jacmfy07,7217093,Gordon Pyles,0,-1.5,-1.6,4.8,1
udkodx41,6705136,Christopher Burwell,0,-1.7,2,3.4,3.1
uslmak33,6627864,Angela Swayne,0,0.4,-0,5,2.5
teijmn80,2391942,Renee Ming,0,-3.6,2.1,4,4.9
vdpcgq36,0686168,Darlene Williams,0,-0.7,2.5,1.7,1.7
yfybcz90,4742204,Mary Mayberry,1,-2,1.5,-0.1,-4
xdmgpk96,7598010,Michael Johansen,1,-1,2.5,3.8,4.1
ptoieb52,5249332,Luke Peyton,0,0.4,2.8,4.2,1.5
ntnvsd47,7871294,Linda Huffman,1,-1,2.4,0.5,-5
ydozwd96,7731438,William Haselton,0,-2.1,-1.7,-0.2,-2.2
cwvfgc29,8684602,Jean Tillman,0,-5,-5,-99,3.7
wqhkbo70,2574512,Troy Frederick,0,0.5,3.3,-5,4.1
tovcpd24,5538899,Josephine Pruitt,0,0.6,2.6,5,1.5
ntwvpt96,9220244,Billy Munger,1,-0.7,2.5,5,2
tdnred79,4754632,Stephen Huber,1,2,4.4,4.6,3.8
qbwfyo77,8198307,Diana Sobus,0,-3.6,2.6,3.8,2.6
wqchum13,4111447,Christopher Ruffin,0,-1.9,4.4,4,1.6
fwcqed60,9163849,Janet Vandervort,0,0,0,0,2.8
hyorya90,3442705,Clarence Cruz,0,-2.3,-1.7,1.2,3.7
ympkws41,4456593,Melynda Thomas,0,-1.2,0.8,3.9,-0.5
zxqfly22,7464942,Gerard Ellis,0,-3.1,-5,-3.3,1.6
slhtbv03,1920911,Katherine Boucher,0,-0.8,1.5,4.1,-1.7
vduyiy96,5715309,Dora Rossiter,0,-1.3,0.3,2.5,2.8
xalevv49,4729584,Mamie Comnick,0,-4.1,-0.4,3.5,-2.3
cgiuta79,9222639,Nancy Forster,0,-1.2,1.6,2.1,-1.2
ffnlfv82,4546010,Karen Soto,0,-3.8,-2.5,-4.4,3.6
mowbzh11,0306446,Melinda Moreno,0,-2.5,2.3,2.5,-5
qvunku69,6237175,Henry Wilder,0,1.4,1.5,5,1.2
mbnolo47,5519257,Ryan Pettit,1,-1.2,3.5,3.2,-4.5
jrkros73,0679889,Cyril Signorile,0,-1.5,0.9,4.8,-0.2
dabfnm39,9678565,Brian Ogata,0,2.5,1.2,3.7,3.3
tanmki13,8055945,Minh James,1,-0.9,1.4,1.7,3.3
yvadjf16,0233940,Nancy Dowling,0,5,4.5,2.5,-99
yblzyp57,3679092,Stanley Brickner,0,0.6,4.3,4.8,4.3
mzxdov64,4406224,Carole Cinotti,0,-2.2,0.3,2.1,-0.7
ahfqsk12,6464583,James Anglen,0,-1.6,1.9,3.1,-4.8
yxnzzq58,0525676,Lucille Blackman,0,-1.3,1.2,5,3.7
rceube54,6093382,Michael Ehmann,0,0,0.9,4.7,0.7
mzkxha21,0684924,Mona Caldwell,1,-3.6,0,-5,-4.8
ezfbos33,4362707,Jimmie Moore,0,-0.8,0.4,2.9,-5
knqdhl01,5417438,Melissa Pena,0,0,5,1.9,4.9
lmbkga08,5434179,John Manley,1,-1.1,1.9,2.1,0.9
yefkzp87,8462345,Josephine Watts,0,-4.2,-1.5,2.4,1.4
nvybvx41,3194705,David Ramirez,0,-1.8,3.3,4.5,4.6
fhktkj70,6071957,Brian Pinsonnault,0,-2.4,3.3,3.9,3
ghzxfd19,3759653,Teresa Chiarello,0,-99,-99,-99,-99
gbeysh88,5898373,Carole Kibler,0,-0.4,2.5,5,3.4
xlnfmy49,6333376,Frances Gantner,0,0.3,2,0.9,-4.1
wqcili41,0201832,Andres Hall,1,-0.3,0.2,4.1,2
julqkn16,4953494,Margaret Page,1,-1.5,3.3,2.9,4.2
fteozk26,7844760,Jonathan Tucker,1,-3.3,3.3,4.8,2
fchdaw76,2672293,John Guthmiller,0,-3.4,3.2,4.2,1.5
eqyvat73,2855861,Diane Hewell,1,-0.8,-1.8,-4.4,-5
mbfxgk40,2781033,Ernest Dunlop,0,-4.2,-3.9,-0.5,-4.4
ijppfa09,6952518,Dorothy Olive,1,-3,-0.2,-1,0.3
ykizwi36,0584719,Wallace Hockenberry,0,-3.1,-3.1,-3.6,-4.9
ryejce15,1246720,Angelo Corsaut,0,-0.6,0.3,4.2,2.7
qwifbw64,5842274,Ronald Abbate,1,-2.3,3.1,1.2,3.3
nfumli93,6749889,Trinidad Little,0,0,3.3,-99,-3.1
goqaqy00,6841279,Vernetta Pond,1,0.5,2,4,-4.7
micxzr68,7294669,Eva Hailey,0,-5,0,-99,2.5
ripcuo14,2587537,Kimberly Baltz,0,-0.3,2.2,3.2,2.9
gmtlbg88,6595313,Suzanne Halsema,0,-0.7,3.7,1.8,2.1
wxggqx08,4891734,George Goudeau,1,-0.8,4.2,3.6,2.9
icyxhj65,4618999,David Fernandez,0,0.1,4,5,4.9
suwhgv84,6715871,Daniel Riddle,0,1.5,3.2,3.3,2.9
telxlo01,8927685,Raymond Pauls,0,0.4,2.6,3.6,3.2
pwlcrv38,8547356,Mary Harris,0,-0.2,1.7,3.3,-3.6
djfdtb40,5769825,Darlene Landry,1,0.3,4.2,3.5,4.4
hidweu59,2462050,Jennie Poindexter,0,0.6,2.5,5,3.4
hegljn26,2321518,Felipe Hillsman,0,1.8,1.7,4,4.2
iezyvd27,1955778,Diana Joyal,0,-1.9,-1.1,4.1,2.3
xhjhun20,8053153,Pok Fugitt,0,0.1,2.4,2.6,3.5
herodf32,8114662,Terry Mathis,1,-2.2,0.4,3.5,2.2
kecwvp51,0028459,Teresa Bonner,0,0.1,2.2,0,2.8
tghmxg97,6292449,Daniel Soule,1,-3.8,0.5,4,1.4
rrfuec76,9438484,Armand Gibson,0,-0.1,1.7,2.8,4.3
sbodrc95,1360684,Jesse Frazier,0,-1,2.7,4.5,2.4
vqmpvb03,2679131,Walter Wells,1,-0.5,0.3,2.5,3.8
upqzxo75,3476306,Ian Schaeffer,0,-2.5,-0.5,1.9,3.3
qsdegm27,4032467,Joseph Cover,0,-1,2.4,3.9,3.1
ylsvxy51,1652117,Rick Jensen,0,3.5,4.3,3.8,1.5
ihlfio70,5748463,Nadine Shaw,0,0.1,3.8,3.7,3.7
vbdvpd40,1040356,Flossie Thorp,0,-2.5,-1.3,1.4,-0.5
natnkl68,0098300,Lucille Lambert,0,-2.6,-0.3,4.5,4.2
cpuqir46,5434177,Jon Alber,0,-1.7,-0.6,-0.2,-5
yjodcz80,3878312,David Dickerson,0,0.4,3.3,5,4
pofmov57,7776956,Essie Penn,0,-4.1,-4.2,-3.2,-4.3
yakoee55,4672880,Edward Vazquez,0,0,0,2.5,3.2
umqkdj85,5045082,Josephine Greenough,0,-1.4,2.2,3.1,1.6
qbpugn60,1083284,James Hale,0,-2.1,-0,-4,4.6
uzdgey70,0457015,Travis Shadle,0,-1.8,3.7,0,0.9
mubgbl99,7327968,Phyllis Wilkins,0,0.1,3.3,3.6,1.2
rnearp79,2835131,Shirley Sprenger,1,-0.5,1.8,3.4,-3.2
ysdecp22,2585026,Donn Olenius,0,1.2,3.3,2.5,1.8
nsmlnh50,3563071,Brenda Hayward,0,1.1,1.1,1,1.3
izhqli18,6853524,Mark Eubanks,0,-1,2.8,4.9,1
rmuqte84,2455351,Robert Webb,0,-1.7,-1.3,3.3,3.2
yghukv85,4268750,Wilson Bussell,1,0.6,4.4,3.5,2.8
pbgddl35,9763040,Charles Taylor,0,-0,1.8,1.7,4.3
owlgec17,9609560,Cassie Chesson,1,-0.3,-0.2,3.1,4.1
gflooe10,0272383,Randy Bagwell,0,-2,-0.2,2.7,-0.2
txemxk91,2440237,Denise Smith,0,0.1,1.9,1.7,0.8
cfyfyv16,3736258,John Byers,1,2,3.3,4.6,-2.4
qqeoph90,3456836,Maria Mccanna,1,-0.6,0.7,1.8,-1.3
hodwzs23,2202838,Dale Connors,0,-1.6,2,1.5,3
iwamdn19,9453116,Greg Nielsen,0,-4.4,-3.9,-4,-4.9
nxhoig20,3515117,Kari Snellings,1,0.8,2.8,-0.9,4.2
zhenke08,0642927,Lori Harloff,1,-3.2,-1.9,2.6,-4.4
wenfau37,2304292,Samuel Topp,0,-2.9,0.6,1.7,1.8
jsjuzn93,8009903,James Williams,0,-1.4,2.4,2,1.4
ewxqll20,6446558,Rebecca Stephens,1,-0.2,2.7,1.1,-0.2
xpywup14,4194101,Marion Swenson,1,2,2.1,5,4.8
xicwjz55,9610052,Daisy Graves,1,-0.5,1.3,4.3,-3.9
aivaof63,7896578,Vincent Benoit,0,-3.3,-1.7,4.3,-5
rudutp73,2059463,Ruth Torres,0,-0.1,1,5,4.6
cjoskf94,7063981,Monte Delbridge,0,0.8,3.3,5,3.2
jmexhs20,8841508,Donald Locke,0,-5,-5,-5,1.7
qmxtmt84,8245043,Violet Gamblin,0,1.4,4.4,5,4.1
rqtpvx40,7383065,Luther Nelson,0,-3.1,-3.8,-0.8,4.6
jewfer78,8608392,Troy Bryan,0,-5,-5,-5,-2.1
qawdaf49,8768045,Eli Opp,1,-0.6,0.6,3.2,2.7
olqflt21,0883257,Rosie Roberts,1,-2,1.4,3.7,4
rkknpm94,6622674,Jerry Simar,1,-0.6,-0.5,0.1,-1
wrgwwr76,5332392,Charles Hackett,0,-2.1,2.2,3.7,2.8
tczeai56,4163573,Roger Flores,0,-0,1,4.9,0.8
wfftml93,1850063,Cynthia Comeaux,1,1.4,0.8,4.1,0.2
sqtgml84,9747860,Dennis Crisson,1,-4.2,-1.1,-0.3,-3.3
dxamdh21,8750449,Inez Dais,1,-1.7,0,0.9,-5
yvkcgc20,4771718,David Riddick,0,-1,1.7,2.3,0.3
rqvzdd16,1657579,Sandra Roughton,1,0.3,0.8,4.4,4
uhcufo60,1254789,Jerry Emily,0,3,3.1,2.5,3.7
iaflpx23,2160498,April Williams,0,-3,-2.8,2.5,2.6
uzcpqd53,3856201,Margaret Moore,1,-2.6,0.6,3.7,4.8
gncjzv78,3129237,Graham Knight,1,-3.2,1.5,2.9,2.6
gkxrpb10,1099722,Albert Ray,0,-0.2,2.4,4.6,4.4
xnlmfq08,0707458,Doretha Alteri,0,-1.6,1.8,4.5,4.2
aifoat84,2477629,Tianna Burton,1,-4.1,-4.4,-1.5,-2.5
oixwil46,7110396,Kim Burkhart,0,-1,0.9,2.7,2.1
lnonjy52,0514850,Deanna Kowalewski,0,-2.1,-1,3.3,1.6
gembzg63,1300500,Erin Lord,0,0.1,0.8,2.9,2
tpnkvc11,4147699,Doretha Wood,1,-1.2,0.8,4.7,0.4
gdimvs56,9986251,Jeanne Richards,0,-2.7,1,-1.9,2.5
zdjeni35,7512773,Amanda Wells,0,0.2,0.9,1.7,4.2
twsbnm09,7921831,Esther Lasch,0,-0.1,-0.3,4.7,1
gugszh59,9628443,Jennie Nielsen,0,-2,3.9,4.1,4
xvahwj83,0125651,Sean Sawyer,0,0,1.2,3.9,4
mdaoxd81,5522170,Samuel Finkenbinder,0,-3.2,1.2,4,-4.8
zftoht32,5247903,Fannie Wise,0,0.1,1.7,3.5,3
plhryr67,1823721,Melissa James,1,-1.7,-0.8,-1.2,-0.2
yvgrgl58,1331114,Laurie Poppel,0,0.4,2.9,1.6,-1.1
dskqoh65,0534809,Gregory Hottinger,0,-5,-5,-5,-5
pdiiny49,6054799,Samuel Furr,1,-4.1,0.7,4.6,3.8
cceasy12,4324681,Gloria Brigance,1,-0.2,2.6,2.3,-5
oheuvz37,0638633,Kimberly Callahan,0,-1.4,3.5,3,-0.5
awwjaf62,7959865,Andrew Rayford,1,-1.4,3.3,4.4,4.1
zeetoa68,7275088,Helen Withem,1,-4,0,-99,3.6
kwujbh95,2263523,Sharon Nolan,1,-1.3,0.3,1.9,-2.9
sjcpch84,4333976,Pamela Thomas,0,-2.1,0.2,1.6,3.3
gmrabg47,3929078,Jerry Castillo,0,0.1,-2.1,0,0.4
fjfavq13,0705280,Brad Viera,1,-4.2,3.3,3.5,-1.5
ygzkxn64,1844892,Graig Zunich,1,-1.2,0.6,4.6,-4.2
aonwhz87,6093525,Beverly Heywood,1,-2.4,1.8,1.2,2.6
vehhas86,1251048,Paul Womack,1,-2.4,1.7,2.1,4.1
lmyusz72,9357796,Michelle Jackson,0,-1.3,1.8,2.5,1.3
xcvvar10,8338549,Gregory Horn,1,0.6,1.2,5,-0.4
ucqoat73,4258955,Teresa Hoover,0,-0.8,-0.8,1.9,0.3
hirmvh82,5472649,Diane Davis,1,1.9,1.7,4.4,2.6
ngoqoh56,6388934,Cherie Vines,0,-2.5,-0.2,0.5,0.7
msiwdu04,8741177,Joshua Hall,0,-3.3,2.5,2.4,3
nfdzhd14,5945220,Nena Patao,0,-0,1.8,1.8,4.6
ftyruv02,0877201,Rubin Rodriguez,0,0.2,0.7,4.8,2.1
byavrw05,4743554,Charles Cortez,0,-1.9,-2,4.6,4.7
nvcjas26,8274284,Geraldine Macklin,0,-2.8,-1.3,2.5,2.5
ltqjde17,7933747,Dennis Williamson,0,-0.8,1.9,5,1.7
bbvxnw58,6292234,Howard Womack,1,-4.1,2.5,5,4.7
loggvb35,5721627,Charles Sanchez,1,-3.1,-2.8,1.6,1.8
egcwfx29,7887647,Donald Burkholder,1,-3,1.2,-0.3,-4.9
zycyvq08,3222119,Aileen Callahan,0,-0.7,2.1,3.5,-0.4
jaoyzn52,8368346,Scott Tetreault,0,-3.8,-0.8,-4,2.2
zhhokw77,0899296,Scott Flores,1,0.1,3.1,4.2,0.9
shrygj04,9980038,Ted Cady,0,-0.7,0,5,4.1
ymxrqw33,8728660,Sandra Armitage,1,-1.7,5,1,1.9
qqcvel33,4946331,Mathew Rutter,0,0,-1.8,1.6,3.5
angwbw22,7646091,Ronald Whitney,0,0,3.3,5,3.8
nhmnfk61,0462770,Craig Morgen,0,-0.3,0.6,2,0.6
homnhc45,5305191,Ruth Reyes,0,-1.9,3.8,3.3,-4.8
goexwa07,1157101,Derek Chapman,1,-1.4,1.7,2.5,2.6
sknouc33,3503354,Ramon Couture,0,-1.4,0.6,5,4.6
ronhio03,9338808,Ella Campbell,0,-1.7,1.8,3.6,0.9
uuivnh85,4614303,Karen Kina,0,0,1.7,5,3.4
asjael69,3853342,Helen Castlen,0,-1.1,0,0.1,1.9
xsynvh11,6633601,Beverly Staff,0,-0.9,2.1,2.7,1.9
invayr30,1889563,Hugh King,0,-0.5,1.4,3.3,3.7
srrwjf42,3028190,Jason Nagel,1,-2.8,-0.6,5,-1.7
xwshfr76,2962146,Jeff Cortez,1,-99,-99,-99,-99
rgjrls18,2625426,Randy Dasilva,1,-2,1.9,2.5,0.2
udvods00,4907505,John Thibodeaux,0,0.6,-1.3,2.4,4.3
knmdky26,6578468,Emma Manheim,0,3.1,4.5,1.2,-1
odcfoz77,7747042,Robin Strickland,0,-0.4,2.6,4.2,3.1
kawige05,0311503,Christopher Twiford,0,0.1,1.1,3.9,0.4
lbzlmj57,8819691,Donna Valentine,0,-1.3,0.2,0.8,0.6
uooifq34,0452884,Darlene Burchfield,0,-2.5,1.8,4.8,0.8
wvfbki35,3168789,Sophia Jorgensen,0,-3,-5,1.7,3.2
lzhatp25,6701112,Jose Bryant,0,-2.4,-0.8,3.2,3
fakafx27,0361466,Thomas Cilek,1,-2.1,-2.7,1.7,-1.6
ueqgeq75,7108269,Karen Adkison,0,-0.3,2.5,5,3.4
ybdpod85,4813141,Elizabeth Bourn,0,-3.1,1.7,4.9,4.3
gewdxw68,5445204,Rochelle Oelze,1,-3.9,-1.9,-2.1,-2.9
aaakyj78,8387742,Mary Morgan,0,-1.5,1.2,4.6,4.6
