uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
detnjc43,9657082,Jason Bauman,0,-2,-1.1,1.8,2.3
qeqwka84,9395893,Nicholas Black,1,0.6,1.7,1.6,1.1
rlrlhh00,8689800,Steven Manion,0,-5,-0.3,0,3
wqsqhd13,7934663,Luis Campbell,0,-3.3,1.3,2.9,-0.1
fxjqqp62,1654722,Bill Anderson,0,0,2.3,-0.5,0.4
phqocn59,3079121,Dorothy Durham,0,-0.8,1.7,3.8,-4.8
sfisvl56,8882908,Barbara Peace,1,-0.4,3.9,3.1,0.1
wayzun36,0756520,Eli Levine,1,-0,0.8,3.8,-2.8
crpmwb70,3605975,Andrew Talley,1,-1,2,5,2.1
nqpakw38,1707942,Evelyn Bridges,0,-1.5,-1.2,3.1,-0.2
jnugbh49,2965144,Christine Silver,1,-0.1,0.3,1.2,0.2
djdhtc01,5826307,Faye Johnson,1,1,1.2,0,-2.3
xkgasf37,5866288,Lucille Oneill,0,-5,-3.8,-5,-4.9
ilbvfp61,7871299,Cynthia Geyer,0,-3.5,1.2,1.7,2.8
mrxasl92,0697018,Richard Croft,1,-0.6,2.5,4.9,0.1
ucflzc91,7616953,William Douglas,0,-0.7,2.7,2.8,1.8
wziaym16,5163758,Vivian Bond,1,-3.2,-2.2,5,1.8
chpvgm47,8289854,Shirley Thompson,0,-3,1.3,4.2,1.8
ihbkgb23,5230147,Michael Todd,1,-0,1.5,2.8,-3.1
admnyu07,1824777,Blaine Crawford,0,-0.6,0,-1,3.9
zvfavd93,2379204,Rosia Camfield,1,-3,-1.5,4.2,-2.6
enaosf69,6298987,Hazel Teig,0,0.2,1.3,3.2,3
mhmmcc44,4447325,Jordan Mecham,0,2.3,1.8,4.5,1.6
tobhov56,0457087,John Nicholson,0,-1,-0.6,0,4.5
xawnje12,0679376,Mark Ashman,0,2.5,-5,-99,-4.8
nmstpj34,0679567,Ralph Suggs,0,-2.5,1.5,1.8,3.8
hznktg14,7997720,Edwin Frazier,1,-5,-5,-5,3.1
hqccgd43,7693132,James Mcqueen,1,-2.8,0.2,3.8,3.1
fkmssu01,5628979,Kirk Edwards,1,-3.3,1.4,4.5,3.7
utnpeo58,9355073,George Miller,0,-1,-1.3,3,3
ylethp58,6209567,Morgan Dickey,0,-0.5,2.8,4.5,1.7
ojvcrs96,9492883,Marva Birch,0,-4.4,-5,-5,-5
xhlvdt10,7435138,Gerard Flory,0,0.2,2.5,4,2.5
pkjypg70,6096547,Patricia Baver,0,-3.7,-5,0,3.7
hvspcp47,6080449,Brooke Beverly,1,-0.1,2.4,4,-4.1
drahkc51,2546938,Thomas Wilson,0,0.1,-1.1,-1.3,2.1
yxqkut07,4633338,Cherie Girard,0,-2.5,-3,1.2,4.6
jgcfhq66,3975996,Steve Brown,1,-0.3,0.1,4.7,2
dlpill33,9713018,Richard Tibbetts,0,1.1,2.3,2.6,4.3
ronguz07,0974396,Fannie Panto,0,2,3.1,2.9,3.1
usixnq48,2366975,Richard Gonzalez,0,-2.6,-2.9,0,2.8
fealmn01,1760394,Mary Williamson,0,-1.7,2.8,0,1.6
aomcxj33,2539575,Elsie Ratcliff,1,-2.4,1.9,4.6,-4
gkpowb68,6645694,June Lentz,0,-1.1,0.9,1.5,3.4
gvdbaq37,1805512,Ronnie Pittman,0,-0.6,3,5,-1.5
otyizm91,4100935,Susan Riley,0,-1.9,-1.6,3.8,3.7
iucpmc85,1188235,Sadie Booker,0,-1.9,2.5,0.7,-4.8
gbjuww12,7994642,Pauline Beachler,0,1.2,1.4,2.3,2.5
zdjafd00,3346153,Emery Baker,0,1,2.7,4.9,3.1
lclcye71,8667924,Thomas Jacobs,0,-3.2,1.3,5,2.5
vlceyx93,6755200,Thomas Stanley,0,-2.2,-1,4.9,1.5
azeyvi79,3849781,Donald Maxwell,1,-0.4,2.7,-0.4,-4.8
ykdwov43,3063237,Frances Espino,1,-1.8,-0.8,2,-4.7
jtnibn37,8646467,Kathy Brooks,0,2.7,2.6,3.8,3.2
zvrrvb51,1566249,Lydia Deramus,0,-0.5,0.6,2,-0.8
ranmvt66,7883749,Thomas Hrabovsky,0,-3.7,-1.4,1.1,-0.8
jxpwif38,3131765,Kathleen Rocker,0,-4,-4.3,0.1,3.7
xjkcgb53,6970890,George Estabillo,0,-2,2,1.4,3
rkbmjo74,5424928,Theola Allen,0,-0.4,3.1,1.7,3.5
sfsnww41,7871141,Donald Limbrick,1,0.8,5,4.1,3
sizbld22,2562511,Lois Mcdonald,0,-0.7,1.8,4.2,3.3
hrzszq15,1784802,Marjorie Jaynes,0,-2.1,2,4.6,-3.6
xnbljs37,2388086,James Valdez,0,-2.4,2.3,4.8,2.8
jvyxsd45,4985909,Terry Jamerson,0,0.1,0.9,4.5,1.5
tyiifg28,1314289,Jack Mitchell,0,-0,3,4.4,2
ryuewh53,1876856,Marla Hill,1,-3.1,-2.9,-1.5,0.2
dorbtw35,7645351,Jay Dunn,0,-3,-0,-2.2,3.1
rawdtw03,2287425,Ann Leiva,1,-2.5,0.9,4.3,3.1
meohxd03,0166450,Miguel Perez,0,-1.3,2.5,2.4,-1.9
ivodtv36,1761248,Karen Frost,0,3.2,2.1,2.7,2
dqvkgf66,1225918,Bobby Stewart,1,2.2,2.5,4.2,-0.2
qiagol56,2362111,Marie Ramon,0,-0.7,2.1,-0.1,4
sjpyfi98,6015508,Michael Melvin,1,-1.2,4.4,4.9,3.9
vbvzdq80,8848130,Lidia Bledsoe,1,0,2,3.8,2.3
ptwesh04,1066778,Marjory Schaff,0,-1.4,-2.5,3.5,4.3
mvrxli61,9973847,Thomas Blevins,1,-0.3,3.3,3,4.1
mocrjn12,4901500,Ashleigh Jensen,1,-0.1,1,4,-1
iqbkfs47,9432084,Jessica Curley,1,-2.9,-1.9,4.7,-0.3
kqvxtc22,2922166,Laurie Blackburn,0,-3.5,-1.8,-2.5,-0.5
sdojzn18,8259520,Orville Chapman,0,0.8,4.3,4,4.1
fzzcrg09,9203276,Sam Brown,1,-2.6,-0.3,3.5,-4.3
eawfda31,2669771,Glenn Kennedy,1,-4.4,2.8,1.4,-4.5
yuwsvs58,5427175,Angela Lessard,1,-3.1,-3.3,2.4,-0.2
tdewea72,8100737,Yvonne Thigpen,0,-3.3,-1.3,-2.5,2.4
gsycat81,8277990,Michael Alcantar,1,-3.2,1.3,0.5,-1.6
vnsynh78,1721156,Madeline Gagnon,0,-1.5,3.3,3.8,2.4
ztndbp21,3137783,Evelyn Stoeffler,0,-0.3,0,5,4.1
fozlmh46,7410638,John Fischer,1,-3.1,-2.2,-5,0.1
engjaw28,6127734,Helen Mullen,0,-2.4,-0.8,-0.2,3.7
gmhzhz10,4283884,Walter Donahoo,0,-1.1,1.4,2.4,-3.6
cdsxpj57,0975967,Joann Moore,1,-1,1.1,1,-4.9
guztkk21,7284342,Rachel Ourada,0,-4.1,-1.5,0.5,-1.8
ykathe46,9058023,Mei Thompson,0,-0.6,1.2,5,-2.3
svycqj18,0770268,Doris Drew,0,-0.2,1.2,1.7,1.8
ndibbh17,0127629,Jason Morris,0,-1.4,-0,4.3,1.1
puklnh52,0080530,Scott Santiago,0,-0.2,1.7,0.2,3.9
ezfeau37,8653186,Starla Jackson,1,-1.3,-1.7,3.3,2.4
deefar36,7057443,Jennifer Foster,1,-1.8,-0.4,0.5,-3.4
twcezu50,0500432,Veronika Khan,1,-1.3,1.7,2.4,-4.1
ckylml11,1228782,Patricia Rufus,0,0.2,-0.8,-0.8,-3
xmqhwb12,5911655,James Troy,1,-0.2,0,5,3
wguzvl73,5055584,Jasmine Terry,0,-3,0.8,-1.7,2.8
wpbiwi30,0944915,Michael Thrasher,1,-0.5,2,2.8,-3
bzcorm35,6765383,Michaela Worley,0,-1.2,-1.7,-0.2,-5
bsmcei78,7190130,Pauline Mcnabb,0,0,2.4,2.3,0.1
ebenzh30,8998070,David Morton,0,-2.5,-1.7,5,1.7
umodvh25,4348545,Peter Taft,0,-2.8,0.4,2.1,-1.1
niqiih41,1498961,Ida Sanders,1,-0.5,0.2,0.8,-3.5
jrwgyt66,5434874,Cheryl Galindo,0,1,2.6,2.8,4.2
lnxjuo26,7203741,Susan Quintana,1,-0.5,1.9,4.6,3.1
zwedph38,1317040,Kimberly Rhodes,0,-3.6,-1.7,-1.1,3.8
cdumks60,3269593,Janet Dickey,0,-3,-0.5,2.7,-2.4
oyigcx49,8151246,Dionne Riley,0,-2.3,1.5,2.6,3.3
kxuzrj92,0104435,Jennie Findley,0,-0.8,3.3,2.5,3.8
uresqk96,9686918,Troy King,0,-3.7,2.2,0,2.9
qehosa61,0597660,Deena Stockton,1,1.9,3.2,2.2,1.8
rslklh83,6206837,Christopher Hutton,1,-1,3.2,3.7,3.9
qcwjnv25,2615946,Jimmy Henry,0,-3.1,-1.7,-2,-3.4
iirrwt50,1957201,Victoria Hornback,1,1.9,-2.2,3.1,-0.5
nzmdsx01,6938943,Richard Watters,0,0.8,1.3,4.8,4.2
efokia75,7131208,Steve Banks,0,-2.5,3.4,2.1,-4.6
xjcwft74,0566132,Rosalinda Youngblood,1,1,3.1,3.4,4.9
bvtlia78,7753590,Pierre King,0,-3.5,1.7,3.8,-0.6
hzxrwf70,4438633,Norma Becker,1,0.4,1.4,4.2,1.5
nxanwy05,2411104,Toni Surratt,0,3.7,4.5,4,2.4
sxkgds41,9680819,Ashley Doan,0,-2.1,1,4.6,2.9
livxxq81,6691865,Jeremy Escobar,1,-3.3,-2.9,3.2,-1.2
ptoavt74,9637951,Wesley Spears,1,-2.9,-0.1,1.4,-3.3
bulegj15,1792038,Charles Pascual,1,2.7,0.6,5,0.4
uhdrls93,8291359,Isaac Sisler,0,-99,-99,-99,4.9
ovdjiq92,3734896,Samuel Lewis,1,-2.9,-1.7,0,-0
sogbjc89,5645471,James Clarkson,0,-1.5,-1.6,4.8,1
ytfxlx73,9808201,Carmen Evans,0,-1.7,2,3.4,3.1
syaytl18,3615742,Miguel Booker,0,0.4,-0,5,2.5
efssbn07,2366792,William Hunt,0,-3.6,2.1,4,4.9
ljqkan68,6182531,Cheryl Griggs,0,-0.7,2.5,1.7,1.7
dcoqox46,4751358,Lizabeth Young,1,-2,1.5,-0.1,-4
aehgpg28,0506488,Christina Brown,1,-1,2.5,3.8,4.1
jjybwn78,4670269,Donald Moreno,0,0.4,2.8,4.2,1.5
bynreu85,8419192,Leann Kiser,1,-1,2.4,0.5,-5
imlagp88,9105048,Jeffery Rodriguez,0,-2.1,-1.7,-0.2,-2.2
vyltdl33,9284100,Vinita Cummings,0,-5,-5,-99,3.7
apifge21,0582686,James Maleski,0,0.5,3.3,-5,4.1
nayemc16,1880571,Andrew Harper,0,0.6,2.6,5,1.5
nfisue41,8067524,Leonardo Pratt,1,-0.7,2.5,5,2
phxxib58,7329593,Henry Nest,1,2,4.4,4.6,3.8
pgqbhg58,3497817,Douglas Brown,0,-3.6,2.6,3.8,2.6
qoyodj13,0556430,Peter Martin,0,-1.9,4.4,4,1.6
digfog22,9060678,Adam Reeves,0,0,0,0,2.8
sdlarp07,7998275,Sandra Daugherty,0,-2.3,-1.7,1.2,3.7
lhpfcv98,6100909,Tony Mink,0,-1.2,0.8,3.9,-0.5
mcijnn18,2866293,Daniel Mccaslin,0,-3.1,-5,-3.3,1.6
jndwen32,1987327,Henry Lewis,0,-0.8,1.5,4.1,-1.7
cytvsa53,4516309,Mary Grace,0,-1.3,0.3,2.5,2.8
xmduen68,3985779,Lakesha Rhodes,0,-4.1,-0.4,3.5,-2.3
xxbgir52,2987824,Deena Gentry,0,-1.2,1.6,2.1,-1.2
ntjqxr46,2232857,Caroline Franklin,0,-3.8,-2.5,-4.4,3.6
ykyptl77,8248925,William Smith,0,-2.5,2.3,2.5,-5
pfowzo98,9505756,Sally Davis,0,1.4,1.5,5,1.2
wefwvo69,0911147,Jose Phillips,1,-1.2,3.5,3.2,-4.5
unwtdm92,0885373,Theresa Davis,0,-1.5,0.9,4.8,-0.2
ddxher37,9897363,Gary Hopkins,0,2.5,1.2,3.7,3.3
lqyzdk35,0020930,William Smith,1,-0.9,1.4,1.7,3.3
cvfyyi52,1748397,Carmelita Clemons,0,5,4.5,2.5,-99
bbhsir10,4316269,Danny Payne,0,0.6,4.3,4.8,4.3
naapvw65,4134214,Edward Longerbeam,0,-2.2,0.3,2.1,-0.7
xfrfkn98,9109453,Sheila Martin,0,-1.6,1.9,3.1,-4.8
iynjnl66,5050788,Raymond Mcnair,0,-1.3,1.2,5,3.7
geiqps53,2523976,Danny Thomas,0,0,0.9,4.7,0.7
uvbvmi50,4453206,Sylvia Young,1,-3.6,0,-5,-4.8
olqoki36,5914933,Timothy Neel,0,-0.8,0.4,2.9,-5
fqlzan03,6802212,Sang Ovellette,0,0,5,1.9,4.9
dnsbqz51,4189914,Lisa Reid,1,-1.1,1.9,2.1,0.9
gjgfpx63,2503724,Clara Snodgrass,0,-4.2,-1.5,2.4,1.4
wqwtwq61,9448828,Cleo Selfe,0,-1.8,3.3,4.5,4.6
tnxdpd06,2806928,Robert Siciliano,0,-2.4,3.3,3.9,3
ytcuzy72,5448571,Brandon Morton,0,-99,-99,-99,-99
fkiypx20,4723235,Robert Long,0,-0.4,2.5,5,3.4
nmrcwa94,1819796,Willie Williams,0,0.3,2,0.9,-4.1
vcqncy83,4063798,Mary Walz,1,-0.3,0.2,4.1,2
mfcrih11,5371753,Hazel Ordway,1,-1.5,3.3,2.9,4.2
splxar19,7122184,Vincent Malone,1,-3.3,3.3,4.8,2
ipcyiu55,2794367,Charles Tillman,0,-3.4,3.2,4.2,1.5
nosrqx66,9495761,James Powell,1,-0.8,-1.8,-4.4,-5
jcvhrc48,7533743,Edgar Lindner,0,-4.2,-3.9,-0.5,-4.4
koqrdc85,2145956,William Guillermo,1,-3,-0.2,-1,0.3
rjjdjn89,8276178,Lori Schleusner,0,-3.1,-3.1,-3.6,-4.9
euufmz44,2662701,Robert Salling,0,-0.6,0.3,4.2,2.7
pddvnk21,2798872,Glenn Emery,1,-2.3,3.1,1.2,3.3
rnpeqz61,9228669,Roger Taylor,0,0,3.3,-99,-3.1
vipymc80,9063588,Harold Justice,1,0.5,2,4,-4.7
rsfijz91,8940362,Lois Chavez,0,-5,0,-99,2.5
ulezyr54,1686508,Flora Nicholas,0,-0.3,2.2,3.2,2.9
lxokiv01,8420457,Peter Pinkney,0,-0.7,3.7,1.8,2.1
fgvhui44,5540162,Joseph Papp,1,-0.8,4.2,3.6,2.9
puuwkv65,2927434,Leroy Pearson,0,0.1,4,5,4.9
xkltos37,7476333,Roy Blodgett,0,1.5,3.2,3.3,2.9
wxjsrw66,0183283,Jarred Wilson,0,0.4,2.6,3.6,3.2
idlvno32,4756325,Shannon Patterson,0,-0.2,1.7,3.3,-3.6
tfhuxr20,9232956,Naomi Terry,1,0.3,4.2,3.5,4.4
besqup52,9062983,Dorothy Benscoter,0,0.6,2.5,5,3.4
ohghum63,4178587,Warren Leavitt,0,1.8,1.7,4,4.2
lfhotn04,6371986,Lidia Glud,0,-1.9,-1.1,4.1,2.3
shijbh50,0223689,Christina Gorton,0,0.1,2.4,2.6,3.5
lqqeoa91,5042775,Danny Burnett,1,-2.2,0.4,3.5,2.2
dccpvv46,2839056,Helen Jackson,0,0.1,2.2,0,2.8
hswxos88,2938192,Randy Lahay,1,-3.8,0.5,4,1.4
jqepkh74,2876228,Brian Cournoyer,0,-0.1,1.7,2.8,4.3
smzsva28,6276127,Randall Wheat,0,-1,2.7,4.5,2.4
qmibcp00,1987512,Eula Burd,1,-0.5,0.3,2.5,3.8
ouigue38,9410973,Rachael Johnson,0,-2.5,-0.5,1.9,3.3
uxtmwj56,4750906,James Lewis,0,-1,2.4,3.9,3.1
mwqqyo39,1706484,Michael Hooper,0,3.5,4.3,3.8,1.5
zrvzpe97,5042596,Amy Noman,0,0.1,3.8,3.7,3.7
knafvd38,9611236,Laura Martinez,0,-2.5,-1.3,1.4,-0.5
hbbufv03,1918000,Susan Brown,0,-2.6,-0.3,4.5,4.2
saowap73,8132343,Ana Pugh,0,-1.7,-0.6,-0.2,-5
njgcji89,1817942,Danny Ruiz,0,0.4,3.3,5,4
mzufvy52,3636893,Fredricka Miller,0,-4.1,-4.2,-3.2,-4.3
rssdsv49,5612802,Regina Kline,0,0,0,2.5,3.2
ujsnbi65,2133250,Betty Peale,0,-1.4,2.2,3.1,1.6
dvswll56,6811625,Patricia Hough,0,-2.1,-0,-4,4.6
fllaci29,2717017,Clifford Harrell,0,-1.8,3.7,0,0.9
ekxiwz61,4424746,Margaret Murphy,0,0.1,3.3,3.6,1.2
cjlpjt66,2766245,Benjamin Stanton,1,-0.5,1.8,3.4,-3.2
ygdtal35,4319654,Paul Ryan,0,1.2,3.3,2.5,1.8
jyymai64,3972329,Suzanne Hart,0,1.1,1.1,1,1.3
jrdbsu10,3570023,Maria Roberts,0,-1,2.8,4.9,1
hxcmjv01,9403993,Dustin Kelley,0,-1.7,-1.3,3.3,3.2
jkvofm40,6733773,Helen Sluss,1,0.6,4.4,3.5,2.8
ffnsri67,7731594,Mary Cox,0,-0,1.8,1.7,4.3
rsrigr30,6512710,Walter Borcherding,1,-0.3,-0.2,3.1,4.1
ubzmde39,5287654,Frances Leboeuf,0,-2,-0.2,2.7,-0.2
dikaup47,6772585,Linda Livingston,0,0.1,1.9,1.7,0.8
mimffs17,4324914,Leslie Mcgill,1,2,3.3,4.6,-2.4
xhpjxz41,3120542,Michael Caruso,1,-0.6,0.7,1.8,-1.3
zsjiwy86,8598768,Barbara Hicks,0,-1.6,2,1.5,3
ccbaxn64,9357601,Anthony Johnson,0,-4.4,-3.9,-4,-4.9
wqqtzs97,7584709,Angel Lewis,1,0.8,2.8,-0.9,4.2
xydtip16,3378722,Joseph Carter,1,-3.2,-1.9,2.6,-4.4
ixoemu01,6310057,James Quintero,0,-2.9,0.6,1.7,1.8
bnojuj13,5104619,Barbara Helfritz,0,-1.4,2.4,2,1.4
husppv64,6708931,Mary Fisher,1,-0.2,2.7,1.1,-0.2
kdoexq28,1738315,Juanita Fernandez,1,2,2.1,5,4.8
wwkbqs42,2616677,Jeremy Carman,1,-0.5,1.3,4.3,-3.9
frclkj93,4677611,William Whitacre,0,-3.3,-1.7,4.3,-5
tdqjti46,8586084,Lawrence Herriman,0,-0.1,1,5,4.6
preake73,0137786,Frances Demers,0,0.8,3.3,5,3.2
aarpqj35,7997721,Patricia Thompson,0,-5,-5,-5,1.7
ogwqqk58,2216431,William Mclendon,0,1.4,4.4,5,4.1
nchutj12,9479762,Evelyn Downey,0,-3.1,-3.8,-0.8,4.6
rixrmw96,4958908,Edward Tilley,0,-5,-5,-5,-2.1
zjfwbi45,4323510,Robert Dossett,1,-0.6,0.6,3.2,2.7
wezgvf06,8650855,Ramon Rangel,1,-2,1.4,3.7,4
asrvwg14,4539128,Steven Barnes,1,-0.6,-0.5,0.1,-1
jikyng64,6237789,Walter Lewis,0,-2.1,2.2,3.7,2.8
kpwzqm92,3539253,Bridgette Leon,0,-0,1,4.9,0.8
ykmbpu28,4982113,Paul Bonson,1,1.4,0.8,4.1,0.2
fyhcck95,8266913,David Taylor,1,-4.2,-1.1,-0.3,-3.3
plynss86,5811112,Katherine Mcmeen,1,-1.7,0,0.9,-5
okgigu69,7621173,William Korn,0,-1,1.7,2.3,0.3
lhuzwa99,3591259,Michael Freeman,1,0.3,0.8,4.4,4
ovtwxj95,0973573,Sherry Hansen,0,3,3.1,2.5,3.7
bdloyi86,3812074,Willie Auman,0,-3,-2.8,2.5,2.6
ynlrok26,9255825,Doris Kropp,1,-2.6,0.6,3.7,4.8
ovswzo08,8211900,Miki Lynch,1,-3.2,1.5,2.9,2.6
gozoal62,6455913,Melissa Banick,0,-0.2,2.4,4.6,4.4
gfwqdn62,6353737,Lisa Noah,0,-1.6,1.8,4.5,4.2
ftziml73,9299351,Pearl Sweeney,1,-4.1,-4.4,-1.5,-2.5
mbgocx07,2826477,Lawrence Morgan,0,-1,0.9,2.7,2.1
gvzvua41,9688160,Ronald Swett,0,-2.1,-1,3.3,1.6
nlclvp72,7840133,Gina Sanchez,0,0.1,0.8,2.9,2
aiqoyx13,1832130,Julio Wallace,1,-1.2,0.8,4.7,0.4
dnllxc09,0207812,Byron Cherry,0,-2.7,1,-1.9,2.5
epotol89,2279333,Brian Sneed,0,0.2,0.9,1.7,4.2
yprhki05,0633805,Bonnie Allen,0,-0.1,-0.3,4.7,1
bfbkwj45,8722826,Teresita Detwiler,0,-2,3.9,4.1,4
yhuzcf36,2008160,Roman Futch,0,0,1.2,3.9,4
etlqsw43,1755204,Annie Pel,0,-3.2,1.2,4,-4.8
eseejt17,0425645,Renee Fritz,0,0.1,1.7,3.5,3
tputjd67,4548971,June Sortore,1,-1.7,-0.8,-1.2,-0.2
xvhevi54,4216689,Darci Curtis,0,0.4,2.9,1.6,-1.1
mqkvgk13,4661320,Irvin Bowes,0,-5,-5,-5,-5
aqmuuo08,0618740,Jack Stevens,1,-4.1,0.7,4.6,3.8
hjcyrs25,9646125,Donna Weyer,1,-0.2,2.6,2.3,-5
hjpfxo05,8487919,Thomas Pittman,0,-1.4,3.5,3,-0.5
cuxhmm05,8991292,Adam Smith,1,-1.4,3.3,4.4,4.1
joyavc75,3379183,Raymond Burnett,1,-4,0,-99,3.6
wbejft43,5242249,David Paredes,1,-1.3,0.3,1.9,-2.9
irrhct26,7106857,Ella Rice,0,-2.1,0.2,1.6,3.3
cafgyp52,1976507,Carmen Baumann,0,0.1,-2.1,0,0.4
wjkzoi33,7260813,Charles Degenfelder,1,-4.2,3.3,3.5,-1.5
kzugwc14,3848323,Sean Locher,1,-1.2,0.6,4.6,-4.2
qeydjf82,1534072,Norma Perry,1,-2.4,1.8,1.2,2.6
gfxyjy00,2068854,Tanya Luther,1,-2.4,1.7,2.1,4.1
tzbnqy92,0179514,Larry Belizaire,0,-1.3,1.8,2.5,1.3
pjyvlj71,3062811,Bobbi Johnson,1,0.6,1.2,5,-0.4
xvhwpv15,2212701,Jennifer Carr,0,-0.8,-0.8,1.9,0.3
tqeegu93,4202684,Christine Perdue,1,1.9,1.7,4.4,2.6
pehzcu99,5085793,John Smith,0,-2.5,-0.2,0.5,0.7
caslkb20,6902550,Beverly Johnson,0,-3.3,2.5,2.4,3
xfudrl75,1924780,Robert Conner,0,-0,1.8,1.8,4.6
piadry01,0422242,Emilia Huntsberger,0,0.2,0.7,4.8,2.1
tshxks24,5205597,Oswaldo Swain,0,-1.9,-2,4.6,4.7
sjeitv55,9093561,Mary Helland,0,-2.8,-1.3,2.5,2.5
xdgxry64,9627778,John Faubion,0,-0.8,1.9,5,1.7
bvyjbr10,3492985,Mark Underwood,1,-4.1,2.5,5,4.7
geczyp57,6589495,Elissa May,1,-3.1,-2.8,1.6,1.8
xngnlu28,1344110,George Butera,1,-3,1.2,-0.3,-4.9
skdywr95,6214087,Deborah Johnson,0,-0.7,2.1,3.5,-0.4
ggvheh17,7840712,Phillip Andrews,0,-3.8,-0.8,-4,2.2
mvicqm58,5690521,Lorenzo Wilt,1,0.1,3.1,4.2,0.9
ilanga68,7153924,Cecilia White,0,-0.7,0,5,4.1
avupls71,7741576,Lisa Mares,1,-1.7,5,1,1.9
hzmpta77,3072331,Leola Blanco,0,0,-1.8,1.6,3.5
ckkwat82,2966606,Teresa Merrick,0,0,3.3,5,3.8
azxhix62,0070951,Marcia Dengler,0,-0.3,0.6,2,0.6
zafelx77,7086954,Myrtle Weber,0,-1.9,3.8,3.3,-4.8
mufcma88,4063560,Jeffery Santana,1,-1.4,1.7,2.5,2.6
foobnc69,7558763,Candida Acosta,0,-1.4,0.6,5,4.6
ywzgyu08,4992680,Darius Hughes,0,-1.7,1.8,3.6,0.9
fnvvqn32,0385441,Paul Jozwiak,0,0,1.7,5,3.4
klzevu96,7226281,Michael Kramer,0,-1.1,0,0.1,1.9
ycuesa00,8257819,Carolyn Skidmore,0,-0.9,2.1,2.7,1.9
oqdtiz26,6296539,Raymond Vandermoon,0,-0.5,1.4,3.3,3.7
jmnvpw25,3991275,Russell Wilson,1,-2.8,-0.6,5,-1.7
lllgyy40,6645770,Brent Dilbeck,1,-99,-99,-99,-99
otkatz16,5098388,Christine Hartson,1,-2,1.9,2.5,0.2
pmlcun07,7836977,Jeff Roper,0,0.6,-1.3,2.4,4.3
kyqhid79,3425727,Gloria Streeter,0,3.1,4.5,1.2,-1
fapmva84,8534015,Mozelle Smith,0,-0.4,2.6,4.2,3.1
cmxuxq40,2804407,Carl Jackson,0,0.1,1.1,3.9,0.4
itzxxf64,1664687,Tracy Deal,0,-1.3,0.2,0.8,0.6
qxbqgn07,5430230,Martin Finley,0,-2.5,1.8,4.8,0.8
gptkxy53,9860911,Tony Hopper,0,-3,-5,1.7,3.2
czfeuv76,5539794,Ida Alvarez,0,-2.4,-0.8,3.2,3
gkhbtf24,8713055,Michael Hernandez,1,-2.1,-2.7,1.7,-1.6
dsilsj65,0705915,Lisa Presley,0,-0.3,2.5,5,3.4
lanlzv80,0881417,Maria Cook,0,-3.1,1.7,4.9,4.3
hvoeoy68,2014744,Carmen Lard,1,-3.9,-1.9,-2.1,-2.9
fmjbcm26,8434526,Ronald Mcdonald,0,-1.5,1.2,4.6,4.6
nqvbkt22,7938656,Angela Roth,0,-1,2.8,3.3,0.8
