uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
whffba52,6713994,Dennis Gutierrez,0,-0.4,-0.9,0.9,2.7
cntgvu44,7300060,Heidi Knodel,0,-2,-1.1,1.8,2.3
nfdiqs56,8134365,Harold Miller,1,0.6,1.7,1.6,1.1
kybyhd39,6194140,John Salazar,0,-5,-0.3,0,3
wqorvp31,8696187,Mary George,0,-3.3,1.3,2.9,-0.1
gjbkug16,8041769,Grace Berman,0,0,2.3,-0.5,0.4
jjmcsx46,5740868,Gertrude Williamson,0,-0.8,1.7,3.8,-4.8
gohpay62,7301008,Freddy Foy,1,-0.4,3.9,3.1,0.1
peaepw25,3213266,Raymond Kercher,1,-0,0.8,3.8,-2.8
wikbeb81,3789468,Betty Dietrick,1,-1,2,5,2.1
jyfgfa61,3950686,Jordon Cruz,0,-1.5,-1.2,3.1,-0.2
ojycyk63,2234280,Jose Hammond,1,-0.1,0.3,1.2,0.2
nzconm01,0307307,Carol Mata,1,1,1.2,0,-2.3
ljlflq18,4187442,Sylvia Robin,0,-5,-3.8,-5,-4.9
madzwq18,0365460,Rubin Peek,0,-3.5,1.2,1.7,2.8
itqjvb03,0338293,Johnnie Adams,1,-0.6,2.5,4.9,0.1
mybtgb30,0545647,Sean John,0,-0.7,2.7,2.8,1.8
zdjqso30,2567915,Donald Bartlett,1,-3.2,-2.2,5,1.8
cdsgfn83,4889628,Albert Galbraith,0,-3,1.3,4.2,1.8
ddomvs35,1876493,Carla Mccormick,1,-0,1.5,2.8,-3.1
ngpmgu93,7420057,Debora Summerlin,0,-0.6,0,-1,3.9
msubwd21,4918746,Ella Diaz,1,-3,-1.5,4.2,-2.6
cajanp15,9624471,Harry Castrellon,0,0.2,1.3,3.2,3
mdmgrt21,9582364,Jesus Samuel,0,2.3,1.8,4.5,1.6
wzkgzv28,7057827,Linda Spruill,0,-1,-0.6,0,4.5
bhhwmd66,9320070,Cynthia Rico,0,2.5,-5,-99,-4.8
dnnqbn15,7653865,Peggy Gullett,0,-2.5,1.5,1.8,3.8
sdzmos85,0683169,Gerardo Gordin,1,-5,-5,-5,3.1
jxqgex78,7170442,Steven Bowdle,1,-2.8,0.2,3.8,3.1
okxiir74,3535382,Gabriel Powell,1,-3.3,1.4,4.5,3.7
rhuegg57,6901509,Dana Balk,0,-1,-1.3,3,3
izvoso84,2354985,Robert Tarnoff,0,-0.5,2.8,4.5,1.7
bjjrms55,0856224,Eva Perkins,0,-4.4,-5,-5,-5
vowrqu63,0850629,Ryan Anderson,0,0.2,2.5,4,2.5
rkrciz69,1204497,Donna Gertz,0,-3.7,-5,0,3.7
hlchpv45,2880824,Thomas Mckinney,1,-0.1,2.4,4,-4.1
hdgheg86,3382124,Michael Quick,0,0.1,-1.1,-1.3,2.1
plrqon55,7573744,Susana Franco,0,-2.5,-3,1.2,4.6
saaqwj85,0277937,Ethel Everett,1,-0.3,0.1,4.7,2
olxmhw91,5958595,Barbara Naples,0,1.1,2.3,2.6,4.3
bnwrwm65,0150802,Tricia Daniel,0,2,3.1,2.9,3.1
ihmglz68,7706520,James Foster,0,-2.6,-2.9,0,2.8
imssre96,3537727,Joseph Gonzales,0,-1.7,2.8,0,1.6
xxejou69,0622618,Erik Enderle,1,-2.4,1.9,4.6,-4
frutzz06,4626691,James Garroutte,0,-1.1,0.9,1.5,3.4
zupovz70,3636644,James Wise,0,-0.6,3,5,-1.5
gfrvrg17,3369143,Frances Mcbride,0,-1.9,-1.6,3.8,3.7
mlaazy92,4128102,Jacqueline Willis,0,-1.9,2.5,0.7,-4.8
lniftw84,8334660,Juana Olson,0,1.2,1.4,2.3,2.5
ddjifv59,6378415,David Carter,0,1,2.7,4.9,3.1
ljamgo64,7532477,Norman Davis,0,-3.2,1.3,5,2.5
gwzvki50,8214483,Deborah Mckeithan,0,-2.2,-1,4.9,1.5
houhvk28,8362894,Mary Kent,1,-0.4,2.7,-0.4,-4.8
fszqdj13,4319106,Iris Ricard,1,-1.8,-0.8,2,-4.7
ioslod14,6298949,Sanford Patterson,0,2.7,2.6,3.8,3.2
qhmqgq11,6744295,Kaitlin Guzman,0,-0.5,0.6,2,-0.8
wlwmqn73,5361006,Cathy Mahan,0,-3.7,-1.4,1.1,-0.8
ncicse08,9637181,Margie Hunt,0,-4,-4.3,0.1,3.7
mzltpk91,0855321,Donna Dillon,0,-2,2,1.4,3
sbddij85,7749469,Angelica Benedict,0,-0.4,3.1,1.7,3.5
fxqjfu14,9563584,Martin Parada,1,0.8,5,4.1,3
tuldec57,2222399,Ronald Ortiz,0,-0.7,1.8,4.2,3.3
nnliyu83,0051091,Richard Carroll,0,-2.1,2,4.6,-3.6
pcwdsk51,1863887,Dorothy Galloway,0,-2.4,2.3,4.8,2.8
umemgs10,4656547,Carmen Allen,0,0.1,0.9,4.5,1.5
wfduoe12,8719044,Chester Mcmahon,0,-0,3,4.4,2
cbkolv64,1307172,Hildegard Mora,1,-3.1,-2.9,-1.5,0.2
aqapfs10,5369490,Ronnie Pilgrim,0,-3,-0,-2.2,3.1
pktfua02,1872922,Alexis Hoeck,1,-2.5,0.9,4.3,3.1
zwrwht81,0865215,David Junke,0,-1.3,2.5,2.4,-1.9
lztezj61,9630095,John Hotchkiss,0,3.2,2.1,2.7,2
ycurit31,7392191,Kirk Porter,1,2.2,2.5,4.2,-0.2
ksnpwu41,1805240,Lisa Gamble,0,-0.7,2.1,-0.1,4
wpueae13,3681743,Shirley Goss,1,-1.2,4.4,4.9,3.9
nbvhca51,2508809,Sharon Larson,1,0,2,3.8,2.3
tpfjlz20,2654807,Jeannie Robinson,0,-1.4,-2.5,3.5,4.3
tcdcve47,6477212,Mary Robinson,1,-0.3,3.3,3,4.1
rnudbz24,3566975,Lucille Wilson,1,-0.1,1,4,-1
qyxnul68,1297986,Alma Bradley,1,-2.9,-1.9,4.7,-0.3
ntllht63,8112214,Joel Hidalgo,0,-3.5,-1.8,-2.5,-0.5
daketx75,8500967,Joseph Calhoun,0,0.8,4.3,4,4.1
aaykat48,6477840,Carolyn Shattuck,1,-2.6,-0.3,3.5,-4.3
kziier45,0872512,Antonio Fields,1,-4.4,2.8,1.4,-4.5
rjzxbk46,1626079,Michael Lopez,1,-3.1,-3.3,2.4,-0.2
xjfppo96,1517078,Larry Kasten,0,-3.3,-1.3,-2.5,2.4
zcqoim86,4863301,Wanda Maddox,1,-3.2,1.3,0.5,-1.6
dggupk56,8541227,Eugene Singleton,0,-1.5,3.3,3.8,2.4
nkcqri60,4140331,Briana Ziegler,0,-0.3,0,5,4.1
nwaxrd35,6061902,Ruth Jacobs,1,-3.1,-2.2,-5,0.1
fnbzhq12,4659698,Edwin Miller,0,-2.4,-0.8,-0.2,3.7
puzpfj28,1350737,Marion Cameron,0,-1.1,1.4,2.4,-3.6
jmmhbl77,9219025,Charles Mendonca,1,-1,1.1,1,-4.9
kawfee55,9167673,Sharon Presnell,0,-4.1,-1.5,0.5,-1.8
sqzgnx55,4744435,Gilbert Almond,0,-0.6,1.2,5,-2.3
matqqj51,4280663,Shaun Jablonski,0,-0.2,1.2,1.7,1.8
xybvyk15,5076937,David Moore,0,-1.4,-0,4.3,1.1
xnltee16,3006126,John Starr,0,-0.2,1.7,0.2,3.9
kxemps21,5216717,Crystal Pedigo,1,-1.3,-1.7,3.3,2.4
iwnptv07,5941595,Phillip Napier,1,-1.8,-0.4,0.5,-3.4
nwaskn57,6280309,Christina Williams,1,-1.3,1.7,2.4,-4.1
rffwaj68,1925434,Richard Hardy,0,0.2,-0.8,-0.8,-3
csrkyn77,6296549,Maria Seibert,1,-0.2,0,5,3
zaszpy10,5048634,Alice Montgomery,0,-3,0.8,-1.7,2.8
cezpzu98,8014335,Elfriede Sutherland,1,-0.5,2,2.8,-3
vumxle89,0887738,James Green,0,-1.2,-1.7,-0.2,-5
qbkwnm96,8030237,Joel Williams,0,0,2.4,2.3,0.1
tsxexp57,5266424,Scottie Crowner,0,-2.5,-1.7,5,1.7
ogngjo02,0327920,Maria Illich,0,-2.8,0.4,2.1,-1.1
zmapkr69,2777091,Lydia Rodenberger,1,-0.5,0.2,0.8,-3.5
whjsom69,5766454,Jose Popielarczyk,0,1,2.6,2.8,4.2
cyzaon20,1686677,Elaine Porterfield,1,-0.5,1.9,4.6,3.1
miclam24,6813765,Nelson Kwak,0,-3.6,-1.7,-1.1,3.8
xmxmkl99,6340305,Clifford Threatt,0,-3,-0.5,2.7,-2.4
qvxesw70,8883221,Marcus Caton,0,-2.3,1.5,2.6,3.3
mvqezz41,6719754,Louisa Kauffman,0,-0.8,3.3,2.5,3.8
qfyrmf86,2572028,Marguerite Titus,0,-3.7,2.2,0,2.9
mdvwaq33,1365104,Beth Bobrow,1,1.9,3.2,2.2,1.8
jpcpxj94,3055740,Kenneth Conorich,1,-1,3.2,3.7,3.9
bnifol24,4609490,Kevin Leach,0,-3.1,-1.7,-2,-3.4
agmazw73,7105867,Kevin Davis,1,1.9,-2.2,3.1,-0.5
zlflnj73,1807734,Frank Eichhorn,0,0.8,1.3,4.8,4.2
snwooy23,2567509,Ronald Suggs,0,-2.5,3.4,2.1,-4.6
ihgzoe61,0365285,Marlene Rothe,1,1,3.1,3.4,4.9
nlcvjn44,9913632,George Madison,0,-3.5,1.7,3.8,-0.6
bxcjev47,1687991,Roy Parks,1,0.4,1.4,4.2,1.5
ykiytc22,9427357,Michael Plaut,0,3.7,4.5,4,2.4
heekog32,7625991,Keith Willis,0,-2.1,1,4.6,2.9
zqowzt15,8404433,Sara Soto,1,-3.3,-2.9,3.2,-1.2
bcsmfc82,7464112,Victoria Rose,1,-2.9,-0.1,1.4,-3.3
rvglue88,9168320,Robert Corey,1,2.7,0.6,5,0.4
xsqgym25,8462629,Lucinda Hargrove,0,-99,-99,-99,4.9
ooaknm76,5651168,Richard Golan,1,-2.9,-1.7,0,-0
sghqfv05,1028488,Bradley Jaremka,0,-1.5,-1.6,4.8,1
gzcrnp22,8089827,Adam Beck,0,-1.7,2,3.4,3.1
rzhrpn99,4748856,Doris Carpio,0,0.4,-0,5,2.5
usuywf45,4778508,Neil Ferguson,0,-3.6,2.1,4,4.9
kligmu86,8558590,Harry Green,0,-0.7,2.5,1.7,1.7
oqqisk99,7727284,Jaime Horton,1,-2,1.5,-0.1,-4
fwhtpq82,1075580,Robert Mendoza,1,-1,2.5,3.8,4.1
qrbgcu69,8850610,Jason Nelson,0,0.4,2.8,4.2,1.5
esrspu88,2622416,Jonathan Read,1,-1,2.4,0.5,-5
mpejzd56,5779389,Jonathan Hartsook,0,-2.1,-1.7,-0.2,-2.2
kmvouz53,2584508,Melissa Poirier,0,-5,-5,-99,3.7
zilhpy90,2099696,John Twichell,0,0.5,3.3,-5,4.1
yiwume38,5542363,Charles Kelley,0,0.6,2.6,5,1.5
fiwjpo24,9660237,Blanche Liebert,1,-0.7,2.5,5,2
bjsobt22,4362246,Dennis Rivera,1,2,4.4,4.6,3.8
hjnjwx83,0905780,Irina Cramer,0,-3.6,2.6,3.8,2.6
aelvus92,6281173,Lisa Mathews,0,-1.9,4.4,4,1.6
ylcslh61,9654198,Craig Smalley,0,0,0,0,2.8
xafcbj88,9867662,Diane Oharra,0,-2.3,-1.7,1.2,3.7
adljws96,7055166,Betty Thuringer,0,-1.2,0.8,3.9,-0.5
aigthq60,4438791,Richard Bussmann,0,-3.1,-5,-3.3,1.6
vcerkr78,7166431,Daniel Calhoun,0,-0.8,1.5,4.1,-1.7
bpolre92,5159517,Steven Brown,0,-1.3,0.3,2.5,2.8
gnqccl05,4965125,Erik Frizzell,0,-4.1,-0.4,3.5,-2.3
pcrdso49,7551897,Natasha Kenner,0,-1.2,1.6,2.1,-1.2
axeepr35,0340153,Jesse Luster,0,-3.8,-2.5,-4.4,3.6
brdrpx16,0860367,Gregory Gessford,0,-2.5,2.3,2.5,-5
qjwbii67,9254374,Frances Madden,0,1.4,1.5,5,1.2
mrsswk86,9118771,Norman Turner,1,-1.2,3.5,3.2,-4.5
rilbhx93,6173633,Edward Naz,0,-1.5,0.9,4.8,-0.2
ximgmu73,5225185,Arthur Richburg,0,2.5,1.2,3.7,3.3
xgskvz42,5477744,Jacqueline Christian,1,-0.9,1.4,1.7,3.3
ftpgki77,3358896,Jay Chaplin,0,5,4.5,2.5,-99
zforeb22,2924549,Steven Auger,0,0.6,4.3,4.8,4.3
ppoihi51,8869168,Dennis Gonzalez,0,-2.2,0.3,2.1,-0.7
zmvxbl01,7156446,Joyce Colbeth,0,-1.6,1.9,3.1,-4.8
rnjizp59,4988904,William Ramos,0,-1.3,1.2,5,3.7
jdeecc86,7549441,Eileen Scott,0,0,0.9,4.7,0.7
zpuppw68,3406206,John Cervantes,1,-3.6,0,-5,-4.8
gxuybe18,6781350,Xiomara Rodgers,0,-0.8,0.4,2.9,-5
urneti73,2971371,Cynthia Jensen,0,0,5,1.9,4.9
srtpsk10,5915979,Nancy Hill,1,-1.1,1.9,2.1,0.9
wjlodj85,0795137,Ethel Chi,0,-4.2,-1.5,2.4,1.4
ojuhol98,9944096,James Nash,0,-1.8,3.3,4.5,4.6
opjxzi71,9823886,Rodolfo Beal,0,-2.4,3.3,3.9,3
ntvumf66,5619031,Patricia German,0,-99,-99,-99,-99
ofbokz74,0389084,Thomas Rooney,0,-0.4,2.5,5,3.4
rborxz96,1402089,Carol Grace,0,0.3,2,0.9,-4.1
tbzuli29,9006455,Jeffrey Oneill,1,-0.3,0.2,4.1,2
kjrwri44,8626118,Paul Corey,1,-1.5,3.3,2.9,4.2
azscwq59,1687498,Willard Evans,1,-3.3,3.3,4.8,2
ewswvb25,1084702,Donald Rice,0,-3.4,3.2,4.2,1.5
itxlmy81,3074820,Donna Wallace,1,-0.8,-1.8,-4.4,-5
qsblrm29,6021729,Robert Powell,0,-4.2,-3.9,-0.5,-4.4
odmsjg27,1424647,Mary Langlois,1,-3,-0.2,-1,0.3
zdkjfn76,0129626,Raymond Elem,0,-3.1,-3.1,-3.6,-4.9
yhunsb07,1789879,Rosa Gerardi,0,-0.6,0.3,4.2,2.7
fqpwvj23,9984804,Charles Register,1,-2.3,3.1,1.2,3.3
jmflud83,5356490,Alma Marlow,0,0,3.3,-99,-3.1
cvcwpt04,9252719,Candy Fields,1,0.5,2,4,-4.7
lerdfg32,7438100,William Stanislawski,0,-5,0,-99,2.5
tmeuyz85,8144632,Gary Unger,0,-0.3,2.2,3.2,2.9
mvqejy91,4111479,Walter May,0,-0.7,3.7,1.8,2.1
ppdlyb96,1281965,Donna Herman,1,-0.8,4.2,3.6,2.9
ocxrdl53,7408538,Beverly Addison,0,0.1,4,5,4.9
hppcwo67,8465512,Loretta Herndon,0,1.5,3.2,3.3,2.9
dwntmi02,8468482,Susan Stulce,0,0.4,2.6,3.6,3.2
wnstif36,3914070,Mike Rayborn,0,-0.2,1.7,3.3,-3.6
nvusyl26,3683125,Jeffery Wachsman,1,0.3,4.2,3.5,4.4
gdghuf85,4502337,Dan Moore,0,0.6,2.5,5,3.4
niapyr42,0447532,Anita Stith,0,1.8,1.7,4,4.2
tkvsmh71,0656246,Bobby Moynihan,0,-1.9,-1.1,4.1,2.3
zeankx89,8929685,Jimmy Walker,0,0.1,2.4,2.6,3.5
kyvvyv17,6173482,Connie Galvan,1,-2.2,0.4,3.5,2.2
caeizx95,3293110,David Smith,0,0.1,2.2,0,2.8
cpggau00,1861385,Richard Dobbs,1,-3.8,0.5,4,1.4
pzetga99,4120102,Ana Jensen,0,-0.1,1.7,2.8,4.3
pufbyf91,0373335,Scott Stevens,0,-1,2.7,4.5,2.4
zeiqka26,5875566,Valerie Mcbride,1,-0.5,0.3,2.5,3.8
tzfzkn61,7628605,Arlena Cormier,0,-2.5,-0.5,1.9,3.3
snxogp69,6660846,Terry Keys,0,-1,2.4,3.9,3.1
agtaea97,8254841,Julie Burgin,0,3.5,4.3,3.8,1.5
jajanq47,0405165,Maria Bennett,0,0.1,3.8,3.7,3.7
vbakhd03,1187812,Richard Sanchez,0,-2.5,-1.3,1.4,-0.5
yxcdfk18,2403328,Crista Clarke,0,-2.6,-0.3,4.5,4.2
sfktvh26,1763427,Shane Mignot,0,-1.7,-0.6,-0.2,-5
elpkak60,4770887,Richard Farmer,0,0.4,3.3,5,4
rjfalz91,7672269,Juan Dixon,0,-4.1,-4.2,-3.2,-4.3
vqxyap39,4814785,Jo Madsen,0,0,0,2.5,3.2
tcltdf75,7541647,Joseph Schramm,0,-1.4,2.2,3.1,1.6
ymzusy62,8735765,Rolando Micklos,0,-2.1,-0,-4,4.6
qlyxhj43,4008277,Lillian Pawloski,0,-1.8,3.7,0,0.9
jzwtuh99,9734378,Milton Walker,0,0.1,3.3,3.6,1.2
klvxiu28,2296727,Debra Lukes,1,-0.5,1.8,3.4,-3.2
ihtwmt61,8519538,Barbara Hernandez,0,1.2,3.3,2.5,1.8
gjmgvj85,8703040,Alesha Smith,0,1.1,1.1,1,1.3
okrquk28,8524854,Eldon Wolfman,0,-1,2.8,4.9,1
pncxmb27,9531197,Brenda Garcia,0,-1.7,-1.3,3.3,3.2
zswfun98,2320646,Olga Barnes,1,0.6,4.4,3.5,2.8
hpmiez69,4365798,Kevin Cox,0,-0,1.8,1.7,4.3
vhztmf43,4971545,Kathy Zymowski,1,-0.3,-0.2,3.1,4.1
kdqtai08,8529698,Angela Duff,0,-2,-0.2,2.7,-0.2
wemluc80,1034676,John Williamson,0,0.1,1.9,1.7,0.8
oelpoj10,9823851,Tessa Wilson,1,2,3.3,4.6,-2.4
lvxakz98,5744467,Kathleen Mankowski,1,-0.6,0.7,1.8,-1.3
shiobv94,4371403,Charles Hinshaw,0,-1.6,2,1.5,3
xnrcck75,5331484,Evette Horgan,0,-4.4,-3.9,-4,-4.9
zppupu52,7184910,Billye Hollis,1,0.8,2.8,-0.9,4.2
tmbvpy40,8803614,Lauren Brewer,1,-3.2,-1.9,2.6,-4.4
ipnyvh07,2745818,Cecil Brooks,0,-2.9,0.6,1.7,1.8
fjldeu28,9745401,Stephen Grondin,0,-1.4,2.4,2,1.4
treaum37,9121954,David Crafton,1,-0.2,2.7,1.1,-0.2
njntzs48,6931042,Anna Musgrave,1,2,2.1,5,4.8
fiuwsl74,9523421,Theresa Mccall,1,-0.5,1.3,4.3,-3.9
jccwxh97,9683215,Henry Patrick,0,-3.3,-1.7,4.3,-5
ijgjvz24,7489425,Eula Magner,0,-0.1,1,5,4.6
xpvgye32,7832388,Luz Foresta,0,0.8,3.3,5,3.2
etpnvc09,9462042,Gladys Beck,0,-5,-5,-5,1.7
mcgvit63,4934949,Henrietta Stanford,0,1.4,4.4,5,4.1
kohadr27,4299285,Shane Ford,0,-3.1,-3.8,-0.8,4.6
cjcplg62,7067593,James Stringer,0,-5,-5,-5,-2.1
zphxhg32,1402916,Danielle Boyte,1,-0.6,0.6,3.2,2.7
oriivd26,1137901,Leroy Wells,1,-2,1.4,3.7,4
wtffqw67,8875712,Danny Allen,1,-0.6,-0.5,0.1,-1
xbfunl62,8227498,David Lawson,0,-2.1,2.2,3.7,2.8
ajswuh22,7508463,Joseph Jordan,0,-0,1,4.9,0.8
lqolff14,0314898,Nick Brown,1,1.4,0.8,4.1,0.2
cqpenb86,5525848,Brian Mezick,1,-4.2,-1.1,-0.3,-3.3
zonchd13,8942764,Teresa Aderholt,1,-1.7,0,0.9,-5
bzemvf19,8819707,Alexander Hernandez,0,-1,1.7,2.3,0.3
zcwtfq92,9244266,Daniel Roades,1,0.3,0.8,4.4,4
bkxajp25,6777113,Daniel Mccall,0,3,3.1,2.5,3.7
gbeffr72,9601644,Michael Martin,0,-3,-2.8,2.5,2.6
ufseru85,6279377,Nancy Smolen,1,-2.6,0.6,3.7,4.8
gnsxqm66,8571406,Eufemia Raya,1,-3.2,1.5,2.9,2.6
mjspmm06,4924969,Patrick Corcoran,0,-0.2,2.4,4.6,4.4
ykgidp56,7866785,Stephanie Jackson,0,-1.6,1.8,4.5,4.2
qkbiwk46,0765779,Anita Fitz,1,-4.1,-4.4,-1.5,-2.5
wpzear83,7416848,Monica Ayers,0,-1,0.9,2.7,2.1
rrxyiv74,4033740,William Clayton,0,-2.1,-1,3.3,1.6
mpbdfi89,2807372,Albert Brown,0,0.1,0.8,2.9,2
hxuiux84,7695420,Andrew Mcduffie,1,-1.2,0.8,4.7,0.4
rsjdcf16,4976249,Danielle Becker,0,-2.7,1,-1.9,2.5
aglxnv70,3119153,Russell Mclarty,0,0.2,0.9,1.7,4.2
fnlccc57,0297942,Cristy Boeding,0,-0.1,-0.3,4.7,1
dzzxvw32,1266111,Edward Curiel,0,-2,3.9,4.1,4
lcekxm19,6472699,James Evetts,0,0,1.2,3.9,4
yffefo58,3403206,Andrew Leedy,0,-3.2,1.2,4,-4.8
mwezcd33,2391875,Augusta Wessels,0,0.1,1.7,3.5,3
jtaicr62,4697568,Robert Dahlgren,1,-1.7,-0.8,-1.2,-0.2
qarelc86,4701720,Maria Conner,0,0.4,2.9,1.6,-1.1
wxicej09,0247731,Derrick Presnell,0,-5,-5,-5,-5
unzkmg17,3542860,Mable Jones,1,-4.1,0.7,4.6,3.8
jivqvk02,1292347,Bertha Stoudt,1,-0.2,2.6,2.3,-5
ifzobx28,2594972,Melissa Fenton,0,-1.4,3.5,3,-0.5
ewbeak18,6647967,Charles Taylor,1,-1.4,3.3,4.4,4.1
btnvwe20,5537826,Jeffrey Taylor,1,-4,0,-99,3.6
tvbnba53,1740955,Jennifer Bowling,1,-1.3,0.3,1.9,-2.9
dvoflf96,7167990,Freddie Cantrell,0,-2.1,0.2,1.6,3.3
blgdxb25,6253732,Fred Engle,0,0.1,-2.1,0,0.4
vozrvd45,3106949,Mary Neumayer,1,-4.2,3.3,3.5,-1.5
mvjmod81,1696108,Pablo Collins,1,-1.2,0.6,4.6,-4.2
qhobay37,5894066,Charlotte Sullivan,1,-2.4,1.8,1.2,2.6
oorxib89,0766240,Brian Quezada,1,-2.4,1.7,2.1,4.1
ynysvi72,0655318,Michael Prejean,0,-1.3,1.8,2.5,1.3
sddnhv06,8629348,Beverly Godfrey,1,0.6,1.2,5,-0.4
uhmxfv98,8655032,Teresa Wilkerson,0,-0.8,-0.8,1.9,0.3
rhafgu30,5525247,Patricia Cotton,1,1.9,1.7,4.4,2.6
mgejne94,1959190,Martha Moe,0,-2.5,-0.2,0.5,0.7
msmmue72,8083178,Barbara Crowe,0,-3.3,2.5,2.4,3
uefcyh26,5079053,Everett Gutierrez,0,-0,1.8,1.8,4.6
bairqg59,4326129,David Redd,0,0.2,0.7,4.8,2.1
hiceeo32,7629237,Charlene Swartwood,0,-1.9,-2,4.6,4.7
sorjzu19,4092642,Roman Simoneau,0,-2.8,-1.3,2.5,2.5
wglhbc10,5672506,Paul Nottingham,0,-0.8,1.9,5,1.7
zkmbrt11,8849372,Daniel Williamston,1,-4.1,2.5,5,4.7
ssxygv50,1166397,Sandra Walston,1,-3.1,-2.8,1.6,1.8
abxlco67,3129763,Joanne Noble,1,-3,1.2,-0.3,-4.9
ubxkpa59,8954645,Andrew Spence,0,-0.7,2.1,3.5,-0.4
mneuzy29,6071662,Elsie Robinson,0,-3.8,-0.8,-4,2.2
vacvfd46,7787162,Avis Maldonado,1,0.1,3.1,4.2,0.9
rjtfof34,6539570,Deborah Elliott,0,-0.7,0,5,4.1
rcztmv22,1523830,William Deleon,1,-1.7,5,1,1.9
ytzmka39,5414689,Elaine Mcnabb,0,0,-1.8,1.6,3.5
iesqtt34,8343772,Megan Schmidt,0,0,3.3,5,3.8
zjwpms50,8396711,Richard Pahl,0,-0.3,0.6,2,0.6
lbfdon36,3092297,John Smith,0,-1.9,3.8,3.3,-4.8
ngkyab58,9492049,Kimberly Alaniz,1,-1.4,1.7,2.5,2.6
hebryh41,6996036,Carla Jackson,0,-1.4,0.6,5,4.6
sevibp01,1933459,Norman Clark,0,-1.7,1.8,3.6,0.9
bvnjtj45,6833024,Rolanda Edwards,0,0,1.7,5,3.4
lxabxt99,7500330,Winford Beach,0,-1.1,0,0.1,1.9
bspymf36,9216309,Richard Hallowell,0,-0.9,2.1,2.7,1.9
qmeqwn72,0843637,Curtis Royal,0,-0.5,1.4,3.3,3.7
zkwqzu62,4262612,Bessie Freitag,1,-2.8,-0.6,5,-1.7
mvbabp19,3369831,Freda Vincent,1,-99,-99,-99,-99
uxyqew82,1992517,Dana Sweet,1,-2,1.9,2.5,0.2
zezfou99,9871874,Charles Martinez,0,0.6,-1.3,2.4,4.3
zoyvsg22,7354273,John Hughes,0,3.1,4.5,1.2,-1
rttwqc22,6432286,William Gonzalez,0,-0.4,2.6,4.2,3.1
xnkvlf58,4168809,Tamara Mueller,0,0.1,1.1,3.9,0.4
eerghk23,2245485,Charles Pendergraph,0,-1.3,0.2,0.8,0.6
axtzcc55,8766729,Rebecca Dessecker,0,-2.5,1.8,4.8,0.8
notrvz19,3174249,Michael Yann,0,-3,-5,1.7,3.2
mwnyjm73,7858572,Rachel Moore,0,-2.4,-0.8,3.2,3
cjrbrn27,6020789,Ruth Noles,1,-2.1,-2.7,1.7,-1.6
zycncs61,0673435,Michele Whitlock,0,-0.3,2.5,5,3.4
nqzkzg83,0622394,Christopher Lee,0,-3.1,1.7,4.9,4.3
vkjrri96,4076235,Hazel Cooke,1,-3.9,-1.9,-2.1,-2.9
urbzjg61,3714373,Juanita Shoop,0,-1.5,1.2,4.6,4.6
vhbjwv65,0312872,Lori Arnett,0,-1,2.8,3.3,0.8
