uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
znaboj64,4598756,John Lewis,1,-2.8,0.2,3.8,3.1
xritpz20,0737678,Brenda Papenfuss,1,-3.3,1.4,4.5,3.7
oszbfp07,0050887,Anna William,0,-1,-1.3,3,3
gwhwue76,6091149,Thomas Hoffman,0,-0.5,2.8,4.5,1.7
rertmg23,7991443,Rose Zaller,0,-4.4,-5,-5,-5
mmucqk97,2923852,Walter Norrod,0,0.2,2.5,4,2.5
ckspoz88,5159657,Lynn Mcmillan,0,-3.7,-5,0,3.7
pwymqy54,0741239,Jacob Caudill,1,-0.1,2.4,4,-4.1
qhvlrr56,0825993,Elizabeth Delgado,0,0.1,-1.1,-1.3,2.1
dbrhyz25,3730043,Jeffrey Gunn,0,-2.5,-3,1.2,4.6
ngutmv66,3698480,Catherine Matthews,1,-0.3,0.1,4.7,2
dyldnt61,1704228,Kathryn Gibbons,0,1.1,2.3,2.6,4.3
oxuero46,1504137,Avery Martin,0,2,3.1,2.9,3.1
sugsse29,3729317,David John,0,-2.6,-2.9,0,2.8
mlnxvx47,5145105,John Green,0,-1.7,2.8,0,1.6
linocp12,9061945,Richard Mitchell,1,-2.4,1.9,4.6,-4
faktbr34,8852755,Guy Gionfriddo,0,-1.1,0.9,1.5,3.4
narshe14,1055344,Edward Yeakley,0,-0.6,3,5,-1.5
wwekta96,7208559,Eric Chabot,0,-1.9,-1.6,3.8,3.7
qmabef70,6144603,Manuela Long,0,-1.9,2.5,0.7,-4.8
magizs62,6035877,Van Estrada,0,1.2,1.4,2.3,2.5
ozlemx00,1148394,James Terrazas,0,1,2.7,4.9,3.1
ctvakk26,9190138,Richard Blanchard,0,-3.2,1.3,5,2.5
quurxr29,6350943,Richard Echols,0,-2.2,-1,4.9,1.5
gwxxun93,5183858,Gary Norris,1,-0.4,2.7,-0.4,-4.8
ulviha06,8363984,Anna Leon,1,-1.8,-0.8,2,-4.7
xrbwsi48,1463162,Jeffrey Martinez,0,2.7,2.6,3.8,3.2
amqlpw76,7462496,Betty Neveu,0,-0.5,0.6,2,-0.8
solpds77,3509794,Ruben Glover,0,-3.7,-1.4,1.1,-0.8
rbnepz74,6718710,Nellie Hunter,0,-4,-4.3,0.1,3.7
lsirnb04,2578101,Nettie Reese,0,-2,2,1.4,3
nantzb55,9937371,Anthony Rusk,0,-0.4,3.1,1.7,3.5
fhqrxx93,0585431,Toby Spada,1,0.8,5,4.1,3
ogtdua81,8422666,Paul Silva,0,-0.7,1.8,4.2,3.3
jejscb57,0191254,Joshua Mashack,0,-2.1,2,4.6,-3.6
qcilpz86,8334463,Ralph Fiene,0,-2.4,2.3,4.8,2.8
sairjd26,2777860,James Carlow,0,0.1,0.9,4.5,1.5
dcgjtm04,8561984,Diane Ruddy,0,-0,3,4.4,2
wamryh89,8586885,Jason Krawiec,1,-3.1,-2.9,-1.5,0.2
ywcvoh62,2481245,Mark Reid,0,-3,-0,-2.2,3.1
wfqzsb45,4782160,Michael Lawrence,1,-2.5,0.9,4.3,3.1
vckyry19,8236943,Jane Chacon,0,-1.3,2.5,2.4,-1.9
hlhbjs02,5137697,Lee Kendrick,0,3.2,2.1,2.7,2
brcntd11,5997371,Julie Alexandra,1,2.2,2.5,4.2,-0.2
yphtbi02,8635934,Sean Googe,0,-0.7,2.1,-0.1,4
pdofjd78,0773092,Kathyrn Cloud,1,-1.2,4.4,4.9,3.9
ljltfn86,4404123,Dorothy Hunter,1,0,2,3.8,2.3
irzqbp36,2270996,Robert Martinez,0,-1.4,-2.5,3.5,4.3
adxkej74,9896236,Kenya Lynch,1,-0.3,3.3,3,4.1
jibiqk19,2381697,Maria Somers,1,-0.1,1,4,-1
cxduuw84,9667931,Herman Gonzalez,1,-2.9,-1.9,4.7,-0.3
xxcyrw81,4261532,Lennie Kaina,0,-3.5,-1.8,-2.5,-0.5
cgabip82,1813957,Jay Ortiz,0,0.8,4.3,4,4.1
sipiyk31,8747654,Linda Henderson,1,-2.6,-0.3,3.5,-4.3
xubbpr03,9718395,Melinda Allen,1,-4.4,2.8,1.4,-4.5
qqtkui54,3184007,Essie Anthony,1,-3.1,-3.3,2.4,-0.2
srzbyw41,7595039,Shawn Harriman,0,-3.3,-1.3,-2.5,2.4
bgijwq00,5169667,Ronnie Phillips,1,-3.2,1.3,0.5,-1.6
dlvhxz17,6336259,Keith Palacios,0,-1.5,3.3,3.8,2.4
szihve47,1854375,Phillip Katz,0,-0.3,0,5,4.1
rlxhev12,6502778,Bennie Elrick,1,-3.1,-2.2,-5,0.1
pfmczo74,9185964,Elizabeth Viramontes,0,-2.4,-0.8,-0.2,3.7
rkecfd28,9027955,Stephanie Bautista,0,-1.1,1.4,2.4,-3.6
gkjgao54,8227397,Somer Desano,1,-1,1.1,1,-4.9
mdrwhz50,6719986,Gregory Lenz,0,-4.1,-1.5,0.5,-1.8
xxvjmy94,0776162,Lawrence Koerner,0,-0.6,1.2,5,-2.3
afyjeh58,8522233,Brendon Quirk,0,-0.2,1.2,1.7,1.8
pmnqzw49,9719262,Anita Martinez,0,-1.4,-0,4.3,1.1
ujsbdd75,4926127,Jeremy Loiseau,0,-0.2,1.7,0.2,3.9
wkyylz29,7934266,Freddie Lairmore,1,-1.3,-1.7,3.3,2.4
cbwfjn15,1563002,Latasha Bodi,1,-1.8,-0.4,0.5,-3.4
okhsnf35,1586761,Theodora Brown,1,-1.3,1.7,2.4,-4.1
cjnsnt80,9504034,Juan Cancilla,0,0.2,-0.8,-0.8,-3
woddva53,9774886,Robert Perkins,1,-0.2,0,5,3
qdzlqf07,4057847,Shawn Campbell,0,-3,0.8,-1.7,2.8
xmorqr81,0552551,Johnnie Mccray,1,-0.5,2,2.8,-3
sgflzj91,1656675,Bianca Babcock,0,-1.2,-1.7,-0.2,-5
izoapb47,2200480,Robin Gross,0,0,2.4,2.3,0.1
hzfpog55,6006911,Justin Schammel,0,-2.5,-1.7,5,1.7
oayxpn47,1177691,Robert Silvey,0,-2.8,0.4,2.1,-1.1
mpcizi63,0800489,Drew Nakasone,1,-0.5,0.2,0.8,-3.5
skrega54,1891654,Alan Barich,0,1,2.6,2.8,4.2
iosrju87,8772130,Theodore Liedtke,1,-0.5,1.9,4.6,3.1
jneyql07,0534098,Seth Chambley,0,-3.6,-1.7,-1.1,3.8
tiltmv96,8213024,Lucille Handsaker,0,-3,-0.5,2.7,-2.4
acynqn66,2860540,Clara Whitaker,0,-2.3,1.5,2.6,3.3
jbdbgu08,8830769,Clifford Boyer,0,-0.8,3.3,2.5,3.8
bfazgu29,6549668,Anna Dixon,0,-3.7,2.2,0,2.9
odojgs00,6712785,Sonja Henry,1,1.9,3.2,2.2,1.8
hulvkr11,6090113,Anthony Adams,1,-1,3.2,3.7,3.9
cascty19,6406598,Theresa Crider,0,-3.1,-1.7,-2,-3.4
jpewmc94,9922862,Cora Herrin,1,1.9,-2.2,3.1,-0.5
msrfsq70,3103895,Ruby Romo,0,0.8,1.3,4.8,4.2
rugpem96,3509212,George Webb,0,-2.5,3.4,2.1,-4.6
pptiqj88,0190297,Michelle Horne,1,1,3.1,3.4,4.9
mpbfow73,4068224,Arthur Yarbrough,0,-3.5,1.7,3.8,-0.6
sfpzho56,7396127,Samuel Hardy,1,0.4,1.4,4.2,1.5
wvwxlt35,9224164,Francisco Casanova,0,3.7,4.5,4,2.4
liymfa47,3431496,Mary Exum,0,-2.1,1,4.6,2.9
knjcbp63,5904628,Debra Burleson,1,-3.3,-2.9,3.2,-1.2
zyhype47,3079658,Jessie Nesmith,1,-2.9,-0.1,1.4,-3.3
lbxepp45,3263507,Martin Walton,1,2.7,0.6,5,0.4
jireig36,9819083,Latasha Raygoza,0,-99,-99,-99,4.9
hahopx85,2657780,Chris Estep,1,-2.9,-1.7,0,-0
nuxkyq94,6388172,Doris Venecia,0,-1.5,-1.6,4.8,1
gsluuf97,1127603,John Johnson,0,-1.7,2,3.4,3.1
bnaboz27,3414352,Diane Hayashi,0,0.4,-0,5,2.5
yhpnzs03,6365147,Bianca Jackson,0,-3.6,2.1,4,4.9
iiyejc38,1159392,Thomas Dorr,0,-0.7,2.5,1.7,1.7
yiawdl46,0561557,Louis Byrd,1,-2,1.5,-0.1,-4
ckknqo30,8123332,Larry Toman,1,-1,2.5,3.8,4.1
fprtds55,3970926,Linda Beckman,0,0.4,2.8,4.2,1.5
hjhrve98,4485130,Ray Sales,1,-1,2.4,0.5,-5
rqepsu48,1301601,Helen Craig,0,-2.1,-1.7,-0.2,-2.2
igsqou66,2100556,Lloyd Anderson,0,-5,-5,-99,3.7
deivgg51,4343705,Keith Sebald,0,0.5,3.3,-5,4.1
szbqms83,8013816,Lee Luten,0,0.6,2.6,5,1.5
cjvftd79,6148677,Mark Uitz,1,-0.7,2.5,5,2
ziisea85,3872742,Kyle Mooney,1,2,4.4,4.6,3.8
lcupdi85,6037317,Jennifer Sylvester,0,-3.6,2.6,3.8,2.6
wcpwqx85,0481801,Patricia Charley,0,-1.9,4.4,4,1.6
awcxsd72,1993251,Stella Fontenot,0,0,0,0,2.8
nlibyn91,2312244,Lorraine Shackelford,0,-2.3,-1.7,1.2,3.7
qkjrfw73,1021147,Randall Johnson,0,-1.2,0.8,3.9,-0.5
phfvag37,4959283,Larry Mosley,0,-3.1,-5,-3.3,1.6
xenkem20,5729011,Paula Guerrero,0,-0.8,1.5,4.1,-1.7
cvazsx29,8913969,Marian Skrine,0,-1.3,0.3,2.5,2.8
ifusay56,3979273,Dominic Bethune,0,-4.1,-0.4,3.5,-2.3
iixbrt83,3210735,Lindsay Delao,0,-1.2,1.6,2.1,-1.2
pmxfep44,5100943,Andrew Nquyen,0,-3.8,-2.5,-4.4,3.6
zldjgr69,0441906,Harrison Brennen,0,-2.5,2.3,2.5,-5
tgikls99,5808353,Eugene Garrett,0,1.4,1.5,5,1.2
jfskgc71,2833779,Thelma Vinson,1,-1.2,3.5,3.2,-4.5
ljejkx04,7547402,Maria Aylesworth,0,-1.5,0.9,4.8,-0.2
jejnby55,9507464,Nancy Woods,0,2.5,1.2,3.7,3.3
wytpks58,3901496,Tonya Grant,1,-0.9,1.4,1.7,3.3
tfxbic70,5643781,John Rieben,0,5,4.5,2.5,-99
gtcghe60,8849487,Willis White,0,0.6,4.3,4.8,4.3
knopyj29,7971844,Micheal Samuels,0,-2.2,0.3,2.1,-0.7
lmjlli07,9852792,Anna Adkins,0,-1.6,1.9,3.1,-4.8
bcdzfm23,6600023,Jason Hallmark,0,-1.3,1.2,5,3.7
hloipo87,1161826,Thomas Barnum,0,0,0.9,4.7,0.7
tqccxr48,2775664,Betty Masino,1,-3.6,0,-5,-4.8
zqsyyt81,5038685,Wendy Absher,0,-0.8,0.4,2.9,-5
hkdqeb85,0965183,Annie Thady,0,0,5,1.9,4.9
gsspsa45,5778505,Nicole Shepherd,1,-1.1,1.9,2.1,0.9
yzfhyh62,4934289,Anthony Jay,0,-4.2,-1.5,2.4,1.4
rjgmto28,2609545,Josue Calley,0,-1.8,3.3,4.5,4.6
wklsmk68,3448600,Phyllis Gandy,0,-2.4,3.3,3.9,3
kcgacs97,4972052,Angela Ezzell,0,-99,-99,-99,-99
jmrovo97,7625309,Joseph Zambrano,0,-0.4,2.5,5,3.4
mbmwhi41,8224526,Cleo Brown,0,0.3,2,0.9,-4.1
fbwqgv17,8897470,Frances Garcia,1,-0.3,0.2,4.1,2
ctvyuz38,9180803,Edmond Martinez,1,-1.5,3.3,2.9,4.2
rtgahn42,2907923,Bruce Brown,1,-3.3,3.3,4.8,2
yzgowl04,3156496,Edward Harpster,0,-3.4,3.2,4.2,1.5
ncwxsz05,0536398,Bryan Adkins,1,-0.8,-1.8,-4.4,-5
bqyjcd06,1347666,Brittany Lewis,0,-4.2,-3.9,-0.5,-4.4
mmyelx42,5256828,Timothy Patterson,1,-3,-0.2,-1,0.3
oggise89,2245390,Willie Mccarthy,0,-3.1,-3.1,-3.6,-4.9
zzzdxp99,8670373,Jason Ruth,0,-0.6,0.3,4.2,2.7
lnzqfp91,4887434,Tawana Storjohann,1,-2.3,3.1,1.2,3.3
svvbhf88,9926363,Justin Behn,0,0,3.3,-99,-3.1
mgqnam38,0394964,Shirley Mcgee,1,0.5,2,4,-4.7
axelix60,3431260,Michael Whitlock,0,-5,0,-99,2.5
yjspnt53,9507375,Shirley Harris,0,-0.3,2.2,3.2,2.9
qubxox69,7518734,Teri Blanchard,0,-0.7,3.7,1.8,2.1
pavibr06,9400533,Rex Brown,1,-0.8,4.2,3.6,2.9
goapql46,4773137,Frankie Koeller,0,0.1,4,5,4.9
hcbrol18,6334730,Bryan Nichols,0,1.5,3.2,3.3,2.9
gmmrjo94,2644225,Evelyn Askew,0,0.4,2.6,3.6,3.2
ymmybi73,8262060,Cody Hall,0,-0.2,1.7,3.3,-3.6
oqswdc38,7461517,Gladys Mcnitt,1,0.3,4.2,3.5,4.4
vpxifh69,6545085,Rebecca Lopez,0,0.6,2.5,5,3.4
hsheaz12,8302113,Mary Piper,0,1.8,1.7,4,4.2
xcxodg54,1815747,Emilio Troutman,0,-1.9,-1.1,4.1,2.3
dctqui26,3626488,Marc Horrocks,0,0.1,2.4,2.6,3.5
fdhkto53,3577454,Jason Lindley,1,-2.2,0.4,3.5,2.2
jjqhdu16,9039780,James Littleton,0,0.1,2.2,0,2.8
dycxot31,2272561,Dallas Banks,1,-3.8,0.5,4,1.4
eaoisn42,0891420,Joyce Katz,0,-0.1,1.7,2.8,4.3
tcfjov44,1028412,Diann Adams,0,-1,2.7,4.5,2.4
zfgkrn51,5647319,Paul Bair,1,-0.5,0.3,2.5,3.8
mkhibb22,9561564,Joshua Owens,0,-2.5,-0.5,1.9,3.3
ndvdvo22,9774755,Lloyd Carter,0,-1,2.4,3.9,3.1
vctjbm98,8902248,Jonathan Wasson,0,3.5,4.3,3.8,1.5
budqzg68,4215210,Deborah Martin,0,0.1,3.8,3.7,3.7
puzmba90,3291630,Robert Holt,0,-2.5,-1.3,1.4,-0.5
utvmsi21,9183071,Robert Hillard,0,-2.6,-0.3,4.5,4.2
epgmid08,0915205,Dania Osborne,0,-1.7,-0.6,-0.2,-5
nnkvvm13,6899859,Gregory Acklin,0,0.4,3.3,5,4
efdoym00,6951768,Joel Price,0,-4.1,-4.2,-3.2,-4.3
lasaeg20,2008125,Vincent Turner,0,0,0,2.5,3.2
rcokym59,6806143,Patricia Begay,0,-1.4,2.2,3.1,1.6
vpvdjn88,5062329,Janice Guastella,0,-2.1,-0,-4,4.6
waoajh55,2677020,Lori Rodriques,0,-1.8,3.7,0,0.9
bithis30,3642753,Harry Dalton,0,0.1,3.3,3.6,1.2
santms32,6678975,Kathryn Summa,1,-0.5,1.8,3.4,-3.2
zpbwij08,9761650,Curt Williams,0,1.2,3.3,2.5,1.8
csaiyw90,7485039,Nancy Jordan,0,1.1,1.1,1,1.3
afrnas37,4414113,Jessica Clark,0,-1,2.8,4.9,1
resxuz83,5650302,Betty Anderson,0,-1.7,-1.3,3.3,3.2
zzdwra17,3238223,Albertha Saville,1,0.6,4.4,3.5,2.8
mfmrix99,8402471,Stephen Turner,0,-0,1.8,1.7,4.3
gbiusy22,4955334,Amy Le,1,-0.3,-0.2,3.1,4.1
tebcfr27,5887990,Laurie Weidert,0,-2,-0.2,2.7,-0.2
kgxdnh02,7634055,Wilma Curtis,0,0.1,1.9,1.7,0.8
ezvnlp53,8624642,Ronald Deutsch,1,2,3.3,4.6,-2.4
qjawqf03,6995850,Joe Paske,1,-0.6,0.7,1.8,-1.3
donaab36,4000583,Charley Gannon,0,-1.6,2,1.5,3
obldxl55,5696485,Jennifer Woodis,0,-4.4,-3.9,-4,-4.9
yrgbrj42,6502439,Roxann Painter,1,0.8,2.8,-0.9,4.2
zkbrqc00,0938218,Dixie Shumate,1,-3.2,-1.9,2.6,-4.4
ftavmh27,7719498,Michele Miller,0,-2.9,0.6,1.7,1.8
tfohnx48,3463594,Sheryl Bennett,0,-1.4,2.4,2,1.4
fxqfam71,5919559,Ralph Gusman,1,-0.2,2.7,1.1,-0.2
rieyox11,3459134,Judith Rubio,1,2,2.1,5,4.8
deluzb58,1700700,Allison Washington,1,-0.5,1.3,4.3,-3.9
ykznbo00,3542187,Robert Ledbetter,0,-3.3,-1.7,4.3,-5
yikelz99,6934120,Sally Maxim,0,-0.1,1,5,4.6
soltvj27,9239887,Jesus Woods,0,0.8,3.3,5,3.2
iqtohg11,4817751,Billy Peoples,0,-5,-5,-5,1.7
jjmsys97,3260529,Robert Walker,0,1.4,4.4,5,4.1
chltdq03,5154025,Ronald Washburn,0,-3.1,-3.8,-0.8,4.6
jwcymi29,9377744,Kelly Rodriques,0,-5,-5,-5,-2.1
prduqh50,8355889,Allen Holt,1,-0.6,0.6,3.2,2.7
nfriuh14,8261284,Clare Gervais,1,-2,1.4,3.7,4
fpnftw50,2094987,Elizabeth Butler,1,-0.6,-0.5,0.1,-1
xhklid55,4616087,John Estrada,0,-2.1,2.2,3.7,2.8
pesoad04,5423556,David Raisor,0,-0,1,4.9,0.8
xfctye57,3636756,Eric Merritt,1,1.4,0.8,4.1,0.2
cwzuat00,5874355,Barbara Lane,1,-4.2,-1.1,-0.3,-3.3
gsfcau02,0879217,Sara Bailey,1,-1.7,0,0.9,-5
egkosy24,5071771,Angela Smith,0,-1,1.7,2.3,0.3
eirofy97,0268617,Richard Helen,1,0.3,0.8,4.4,4
fzqawg67,2888305,Manuel Mendez,0,3,3.1,2.5,3.7
awfhne10,7507762,Richard Koepp,0,-3,-2.8,2.5,2.6
bwfjgo88,7663372,Joe Walters,1,-2.6,0.6,3.7,4.8
ridrth15,7154681,Dwayne Martinez,1,-3.2,1.5,2.9,2.6
ytiqyq82,0120828,Jim Rogers,0,-0.2,2.4,4.6,4.4
knjsfk45,1495396,Wayne Cooper,0,-1.6,1.8,4.5,4.2
obdwpz74,0034689,Elissa Evans,1,-4.1,-4.4,-1.5,-2.5
ihgfgf40,1724201,Ruth Hafenstein,0,-1,0.9,2.7,2.1
ternlz68,6724863,Irene Bollig,0,-2.1,-1,3.3,1.6
vgnuox83,4385641,Cornelius Morris,0,0.1,0.8,2.9,2
guorkz55,5228174,Frances Stoeger,1,-1.2,0.8,4.7,0.4
jnplwy05,5835557,Robert Nowak,0,-2.7,1,-1.9,2.5
keykwt05,1482951,David Quist,0,0.2,0.9,1.7,4.2
khahqu11,8302114,Paul Wolff,0,-0.1,-0.3,4.7,1
fijwqr84,8986597,William Abreu,0,-2,3.9,4.1,4
jibzug01,1714108,Roger Poole,0,0,1.2,3.9,4
mpwcxm77,1367410,Jeanie Meraz,0,-3.2,1.2,4,-4.8
zhkwre79,6561515,Judith Conboy,0,0.1,1.7,3.5,3
kuxgcu33,6922443,Lorna Mcdonald,1,-1.7,-0.8,-1.2,-0.2
lsndnw59,6726548,Heidi Mull,0,0.4,2.9,1.6,-1.1
kjrgtf62,8802477,Homer Washington,0,-5,-5,-5,-5
ffmhvz26,3977351,Eleanore Billiter,1,-4.1,0.7,4.6,3.8
fufrxy05,2265255,Marsha Rutherford,1,-0.2,2.6,2.3,-5
vkgeiy16,5464641,Dorothy Fantauzzi,0,-1.4,3.5,3,-0.5
vagftt13,7881766,Priscilla Hansberger,1,-1.4,3.3,4.4,4.1
rygiel39,3565277,Maria Claiborne,1,-4,0,-99,3.6
smeqnz45,1589329,Michael Eastham,1,-1.3,0.3,1.9,-2.9
fvkocz82,1257981,Sherita Reyes,0,-2.1,0.2,1.6,3.3
iuzuxp62,8741639,Patricia Bradford,0,0.1,-2.1,0,0.4
hzpaah93,1194508,Charles Weinberg,1,-4.2,3.3,3.5,-1.5
eviszt80,9901221,Ernest Freeman,1,-1.2,0.6,4.6,-4.2
mosdyw24,6970574,Rebecca Gibson,1,-2.4,1.8,1.2,2.6
gebhnr36,5973066,Paul Shank,1,-2.4,1.7,2.1,4.1
zysezt32,3967644,Dora Parker,0,-1.3,1.8,2.5,1.3
juebbz30,8471576,Tonya Johnson,1,0.6,1.2,5,-0.4
jzfyzf52,6237763,Laura Bokor,0,-0.8,-0.8,1.9,0.3
tqqzmj40,7425440,Jose Phillips,1,1.9,1.7,4.4,2.6
xncnmv29,2912260,Patricia Torres,0,-2.5,-0.2,0.5,0.7
juiiks14,7855290,Lidia Thorne,0,-3.3,2.5,2.4,3
xprppm48,3746209,Chad Wolfe,0,-0,1.8,1.8,4.6
cunfha76,7600674,Rosa Smith,0,0.2,0.7,4.8,2.1
lckbyz85,2713933,Darrell Maccarone,0,-1.9,-2,4.6,4.7
uegbml06,5075837,David Thomas,0,-2.8,-1.3,2.5,2.5
xxzzmt70,8801353,James Roberts,0,-0.8,1.9,5,1.7
mqqtzn87,7004037,Mark Vega,1,-4.1,2.5,5,4.7
fjngez19,2738982,Donald Kilgore,1,-3.1,-2.8,1.6,1.8
kfpoew22,8366862,Christopher Hsu,1,-3,1.2,-0.3,-4.9
totfvr63,5195115,Marian Gil,0,-0.7,2.1,3.5,-0.4
csmkgr35,4230073,Molly Tenery,0,-3.8,-0.8,-4,2.2
azatua04,3836708,Nola Collins,1,0.1,3.1,4.2,0.9
btnjol08,5669014,Luke Leslie,0,-0.7,0,5,4.1
wtkbnw81,5296648,Carlene Marques,1,-1.7,5,1,1.9
qbblme46,5635046,David Blankenship,0,0,-1.8,1.6,3.5
yeukvt94,6537449,Andrea Pelletier,0,0,3.3,5,3.8
yapylh85,8872550,Brian Bonardi,0,-0.3,0.6,2,0.6
ckegkm91,3806197,James Ingram,0,-1.9,3.8,3.3,-4.8
uufmbb30,2460281,Dennis Adams,1,-1.4,1.7,2.5,2.6
dgukxe66,4137483,Jeffrey Arsenault,0,-1.4,0.6,5,4.6
aznnfy42,0665007,Roscoe Knowlton,0,-1.7,1.8,3.6,0.9
mdslhx81,9321368,Wilfred Anderson,0,0,1.7,5,3.4
dxlymy44,7036914,Sara Jared,0,-1.1,0,0.1,1.9
mskkkv21,2621242,Joseph Simpkins,0,-0.9,2.1,2.7,1.9
wxxpqs75,4493473,Terence Bibler,0,-0.5,1.4,3.3,3.7
dkfart05,4813159,Susan Smith,1,-2.8,-0.6,5,-1.7
xglhuc18,2050566,Stephen Fagerstrom,1,-99,-99,-99,-99
rxqkfe76,0882681,Michael Potter,1,-2,1.9,2.5,0.2
assgwd77,7577281,Audrey Osorio,0,0.6,-1.3,2.4,4.3
opxgfy29,6547110,Christopher Palmer,0,3.1,4.5,1.2,-1
edzdwu39,5771360,Mary Jones,0,-0.4,2.6,4.2,3.1
pogagi25,8987222,Robert Walker,0,0.1,1.1,3.9,0.4
pelxed27,3937701,Solomon Martell,0,-1.3,0.2,0.8,0.6
viyuvm50,2357664,Rudolph Millsap,0,-2.5,1.8,4.8,0.8
ohvcvw04,7994791,Christopher Mcrae,0,-3,-5,1.7,3.2
qnsoxf89,7950438,Jeff Dillon,0,-2.4,-0.8,3.2,3
lssggs16,1242255,Marcos Rodriguez,1,-2.1,-2.7,1.7,-1.6
ymlems06,8469937,Scott Velazquez,0,-0.3,2.5,5,3.4
lamuqc36,5569003,William Holder,0,-3.1,1.7,4.9,4.3
jgoacp96,2939233,Shirley Beitz,1,-3.9,-1.9,-2.1,-2.9
sfprey79,5539574,Anna Seely,0,-1.5,1.2,4.6,4.6
