uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
irkuum23,8862065,Norma Seeger,1,-3.2,-2.2,5,1.8
ovetbj62,1199479,Juan King,0,-3,1.3,4.2,1.8
zfiwva07,5782994,James Hulse,1,-0,1.5,2.8,-3.1
fnvkhq72,4667516,Karen Lane,0,-0.6,0,-1,3.9
ftnbjo07,2535692,Jamie Isbell,1,-3,-1.5,4.2,-2.6
hiepfj36,9024146,William Pitts,0,0.2,1.3,3.2,3
aojxxr99,1368024,Florida Stevens,0,2.3,1.8,4.5,1.6
twaxof47,9149226,Natalie Wildey,0,-1,-0.6,0,4.5
bxyuro25,1772599,Doris Bacon,0,2.5,-5,-99,-4.8
ogkkuq69,8825345,Aimee Smith,0,-2.5,1.5,1.8,3.8
wgmweb36,7201677,Melissa Parker,1,-5,-5,-5,3.1
njzxnw69,4830429,Joseph Shih,1,-2.8,0.2,3.8,3.1
gilyxa46,6554488,Rene Creed,1,-3.3,1.4,4.5,3.7
hhmicg33,3461090,Matthew Gonzales,0,-1,-1.3,3,3
svvivn23,8216830,Oscar Lawrence,0,-0.5,2.8,4.5,1.7
ivwubb36,7968016,David Resnick,0,-4.4,-5,-5,-5
ehnbpj33,8769887,Nicholas Hazel,0,0.2,2.5,4,2.5
bwqsgf71,7747470,Yolanda Pecoraro,0,-3.7,-5,0,3.7
roauqh92,4578537,Anthony Jourdan,1,-0.1,2.4,4,-4.1
nhasir99,5950524,Kenneth Schramm,0,0.1,-1.1,-1.3,2.1
eplvcc42,5005138,Julia Marvel,0,-2.5,-3,1.2,4.6
hvpyfw43,7495961,Margaret Hauser,1,-0.3,0.1,4.7,2
doyncp62,0873446,Leonardo Otto,0,1.1,2.3,2.6,4.3
dvtvjh66,2316373,Malia Coleman,0,2,3.1,2.9,3.1
uvglzp48,9989390,John Sandiford,0,-2.6,-2.9,0,2.8
pkxchl66,2169055,Katrina Troutman,0,-1.7,2.8,0,1.6
xuiavx19,0037712,Derrick Tidwell,1,-2.4,1.9,4.6,-4
vueqzw51,4990195,Sarah Brown,0,-1.1,0.9,1.5,3.4
shgegt51,2303350,Rachel Hernandez,0,-0.6,3,5,-1.5
ygoldz08,0467756,Joseph Thomas,0,-1.9,-1.6,3.8,3.7
llzdig46,5177114,Norma Shon,0,-1.9,2.5,0.7,-4.8
qyzatl20,1245579,Lorraine Brent,0,1.2,1.4,2.3,2.5
aouujq96,7973161,Beverly Nelson,0,1,2.7,4.9,3.1
wdyirh91,1096282,Hannah Miller,0,-3.2,1.3,5,2.5
mwwgzl85,9387642,William Kirby,0,-2.2,-1,4.9,1.5
eqjokm08,8805037,Ron Frazier,1,-0.4,2.7,-0.4,-4.8
eovrtl95,2107225,Caitlin Baghdasarian,1,-1.8,-0.8,2,-4.7
riaaqn37,5482907,Domingo Brauer,0,2.7,2.6,3.8,3.2
fxogzx80,8768129,Marlene Brown,0,-0.5,0.6,2,-0.8
pckeau86,1681869,Audrey Marks,0,-3.7,-1.4,1.1,-0.8
iygcfn17,6464015,Ronald Tabin,0,-4,-4.3,0.1,3.7
pdvocv01,6063578,Elizabeth Cunningham,0,-2,2,1.4,3
balssf05,5995839,Norman Brown,0,-0.4,3.1,1.7,3.5
axiobz28,0126641,Richard Haines,1,0.8,5,4.1,3
nrnvzh99,3999872,Thomas Bamford,0,-0.7,1.8,4.2,3.3
hehpsq08,9535831,Doris Alvarez,0,-2.1,2,4.6,-3.6
jcirdl60,8739769,Mary Lien,0,-2.4,2.3,4.8,2.8
rbyels27,0285785,James Mcqueen,0,0.1,0.9,4.5,1.5
aslmya68,9677252,Amber Ochoa,0,-0,3,4.4,2
mucvou43,3384884,James Watson,1,-3.1,-2.9,-1.5,0.2
hxjfdx29,9595059,Virginia Fouche,0,-3,-0,-2.2,3.1
liqunp42,9296327,Rebecca Mitchell,1,-2.5,0.9,4.3,3.1
vfvpyi24,2083801,Helene Gallagher,0,-1.3,2.5,2.4,-1.9
xctqzm38,2455146,Rodger Lee,0,3.2,2.1,2.7,2
fofcgt20,9639493,Mary Briggs,1,2.2,2.5,4.2,-0.2
stjoja19,1227580,Marc Kleinschmidt,0,-0.7,2.1,-0.1,4
blgept39,4045967,Eugenia Vanvliet,1,-1.2,4.4,4.9,3.9
zoczvn37,5543390,Joe Miller,1,0,2,3.8,2.3
najexb97,1605846,Maurice Prahl,0,-1.4,-2.5,3.5,4.3
prxlxl52,8852598,Jacob Newcombe,1,-0.3,3.3,3,4.1
xpfafb43,4583160,Edgar Field,1,-0.1,1,4,-1
zrpyic53,8264777,Steve Schulz,1,-2.9,-1.9,4.7,-0.3
rkvllf52,3653324,Steven Paskett,0,-3.5,-1.8,-2.5,-0.5
jxsixt40,9406520,Bobby Hinchee,0,0.8,4.3,4,4.1
yjlbjq64,1108930,Jeffery Curtis,1,-2.6,-0.3,3.5,-4.3
cbrpxt47,4453398,Herman Turberville,1,-4.4,2.8,1.4,-4.5
ezvbzo60,9135391,Richard Whetzel,1,-3.1,-3.3,2.4,-0.2
bagqyc47,0460639,Clayton Roades,0,-3.3,-1.3,-2.5,2.4
nsrnes55,7215550,Mark Davis,1,-3.2,1.3,0.5,-1.6
gnohxc25,0395247,Ralph Ritter,0,-1.5,3.3,3.8,2.4
aynvvf63,7778562,Regina Shaw,0,-0.3,0,5,4.1
wgfmit21,9990483,Jamie Villa,1,-3.1,-2.2,-5,0.1
rqaale26,1014962,Susan Dunn,0,-2.4,-0.8,-0.2,3.7
ewhxca15,3522940,Patricia Gaeta,0,-1.1,1.4,2.4,-3.6
ubhbuv81,8506700,Elma Edwards,1,-1,1.1,1,-4.9
kvqnbh61,4262143,James Kellogg,0,-4.1,-1.5,0.5,-1.8
wmgmdj15,9288717,Rachel Ward,0,-0.6,1.2,5,-2.3
rhazpg54,0185463,Christina Doherty,0,-0.2,1.2,1.7,1.8
sgofzk26,8485312,Trevor Morton,0,-1.4,-0,4.3,1.1
kardfe39,5078805,Linda Ellis,0,-0.2,1.7,0.2,3.9
yqrydd91,3255558,Thomas Parker,1,-1.3,-1.7,3.3,2.4
xmlllp94,4350416,Oscar Harmon,1,-1.8,-0.4,0.5,-3.4
rqbpfo28,5259955,Alton Kamerer,1,-1.3,1.7,2.4,-4.1
jgirnw69,5385235,Jack Fritz,0,0.2,-0.8,-0.8,-3
ufyqvc30,8835617,Helen Delaney,1,-0.2,0,5,3
mculra69,8668256,Faye Matthews,0,-3,0.8,-1.7,2.8
jguvuk43,6075001,Mary Bates,1,-0.5,2,2.8,-3
yolwud22,9858405,Herbert Fitting,0,-1.2,-1.7,-0.2,-5
oyeuks63,8473409,David Gilderman,0,0,2.4,2.3,0.1
fgpbqe35,9914595,Clark Issac,0,-2.5,-1.7,5,1.7
tpxkug11,0223513,Lois Mcfarland,0,-2.8,0.4,2.1,-1.1
xbextl14,2416824,Adrienne Parsons,1,-0.5,0.2,0.8,-3.5
igweak97,1326646,John Mcleod,0,1,2.6,2.8,4.2
zqdfnw30,6875350,Ida Wilson,1,-0.5,1.9,4.6,3.1
orbmnq21,2917056,Nora Mccray,0,-3.6,-1.7,-1.1,3.8
ytvqqm90,9432775,Jackie Odems,0,-3,-0.5,2.7,-2.4
nzsdan68,5657213,Dyan Champ,0,-2.3,1.5,2.6,3.3
mxezqb77,7661048,Carmen Culver,0,-0.8,3.3,2.5,3.8
imbcio15,5363619,Lisa Vaughan,0,-3.7,2.2,0,2.9
enflrk32,0547270,Michele Waller,1,1.9,3.2,2.2,1.8
pevczj16,2923361,Jennifer Ozga,1,-1,3.2,3.7,3.9
ipawry61,1867657,Christian Boone,0,-3.1,-1.7,-2,-3.4
nsmwns14,1656768,Jennifer Biddix,1,1.9,-2.2,3.1,-0.5
xgfcpj80,8590306,Corey Eggleston,0,0.8,1.3,4.8,4.2
tovdvz10,4886121,Adella Travis,0,-2.5,3.4,2.1,-4.6
cmlddb32,3432342,Cherie Ruhl,1,1,3.1,3.4,4.9
brnpjb88,5860406,Stuart Christian,0,-3.5,1.7,3.8,-0.6
ivzbhj45,4923724,Joseph Crouse,1,0.4,1.4,4.2,1.5
mvvbjr69,9866037,Ellis Stutzman,0,3.7,4.5,4,2.4
knrsol41,3890262,Krista Hans,0,-2.1,1,4.6,2.9
oajxbb43,7918772,Richard Muniz,1,-3.3,-2.9,3.2,-1.2
tponad88,6947847,Allison Killen,1,-2.9,-0.1,1.4,-3.3
sjekfg06,1903195,Joyce Moffat,1,2.7,0.6,5,0.4
mknrkt80,9136068,Gary Arvin,0,-99,-99,-99,4.9
frrakm08,9554785,Richard Stewart,1,-2.9,-1.7,0,-0
tkbgww11,6616749,Thomas Waldron,0,-1.5,-1.6,4.8,1
bykslw26,6884839,Christopher Caffee,0,-1.7,2,3.4,3.1
nuwsqz33,1071071,David Fleming,0,0.4,-0,5,2.5
xtuqio41,5108748,Amy Barbour,0,-3.6,2.1,4,4.9
uqdgmc05,6600105,Marjorie Lawson,0,-0.7,2.5,1.7,1.7
mqbfxr51,9054433,Carolyn Mckee,1,-2,1.5,-0.1,-4
wozhdt95,6237844,Tim Gresham,1,-1,2.5,3.8,4.1
ykxmqb40,2652999,Ronald Marsh,0,0.4,2.8,4.2,1.5
ifuemk80,6613154,Marilyn Mccroy,1,-1,2.4,0.5,-5
dfqbqo90,5491733,Karen Burden,0,-2.1,-1.7,-0.2,-2.2
fvlrxy46,4086351,Roberto Minton,0,-5,-5,-99,3.7
kstcaa22,3679262,Steven Dean,0,0.5,3.3,-5,4.1
mdqheo05,1224799,Emerson Crumpton,0,0.6,2.6,5,1.5
hmddbb49,9270987,Lane Hannigan,1,-0.7,2.5,5,2
vemuar33,5802093,Robert Roddy,1,2,4.4,4.6,3.8
beuonn29,3730301,Mercedes Bolton,0,-3.6,2.6,3.8,2.6
qoxsgv02,3492248,Mathew Carroll,0,-1.9,4.4,4,1.6
gytddr90,1329435,Frankie Torres,0,0,0,0,2.8
wejrfk95,8322115,Samuel Joslin,0,-2.3,-1.7,1.2,3.7
ewoqsi30,9335722,Marilee Wissmann,0,-1.2,0.8,3.9,-0.5
jgooev61,9766558,Jill Lopez,0,-3.1,-5,-3.3,1.6
vdxpcf10,3539790,Geraldine Harcourt,0,-0.8,1.5,4.1,-1.7
srlrlu50,2479964,Linda Powell,0,-1.3,0.3,2.5,2.8
pnuowm80,2784515,Oscar Velez,0,-4.1,-0.4,3.5,-2.3
esctds80,3279989,Theresa Simmons,0,-1.2,1.6,2.1,-1.2
jgigxo61,4037895,Jeanette Spannaus,0,-3.8,-2.5,-4.4,3.6
slvzas30,0406172,Mary Rentas,0,-2.5,2.3,2.5,-5
dndvvf41,7426545,Claire Longoria,0,1.4,1.5,5,1.2
jangha46,1503620,Julie Grier,1,-1.2,3.5,3.2,-4.5
ufmnkr36,7370245,Melanie Uttech,0,-1.5,0.9,4.8,-0.2
vqdpvy47,4355893,George Tejada,0,2.5,1.2,3.7,3.3
avfzuk51,8248305,Shawn Mccarthy,1,-0.9,1.4,1.7,3.3
cbfnsw22,9486076,Paul Kostiuk,0,5,4.5,2.5,-99
irgtgw75,5226801,Jodi Morris,0,0.6,4.3,4.8,4.3
ukwuxx01,6471057,Alisa Goodwin,0,-2.2,0.3,2.1,-0.7
ktwgoz32,4193404,Frank Ramos,0,-1.6,1.9,3.1,-4.8
avzqtk15,7599472,Floyd Scoggins,0,-1.3,1.2,5,3.7
pkhdlr05,6588749,Joseph Mork,0,0,0.9,4.7,0.7
bdbcja14,6403001,Sheri Baumgardner,1,-3.6,0,-5,-4.8
yajcli30,7101964,Mark Wampler,0,-0.8,0.4,2.9,-5
tjgawc90,6133572,Brenda Light,0,0,5,1.9,4.9
ikdkrj57,4045552,Joseph Gordon,1,-1.1,1.9,2.1,0.9
drevea28,1702815,Carol Hill,0,-4.2,-1.5,2.4,1.4
ukzzfj94,1487167,Irma Robinson,0,-1.8,3.3,4.5,4.6
fhbtzs79,6002986,Venus Smith,0,-2.4,3.3,3.9,3
rigtpj91,6790326,Arthur Olney,0,-99,-99,-99,-99
aazeic41,7651816,Arlean Davis,0,-0.4,2.5,5,3.4
dzrnok86,7410052,Morris Harris,0,0.3,2,0.9,-4.1
yauino70,6809933,Sara Hyatt,1,-0.3,0.2,4.1,2
nmauac30,6592349,Florida Roquemore,1,-1.5,3.3,2.9,4.2
ddnqjm64,4125586,Terry Granville,1,-3.3,3.3,4.8,2
qtwbox16,5991139,Blanca Gratton,0,-3.4,3.2,4.2,1.5
wrhcnf93,6567552,Juan Chandler,1,-0.8,-1.8,-4.4,-5
ysdpvv35,7047380,Jerry Bains,0,-4.2,-3.9,-0.5,-4.4
wgyznb25,9566108,Albert Tanner,1,-3,-0.2,-1,0.3
lyfcef51,7808104,Daniel Gore,0,-3.1,-3.1,-3.6,-4.9
gxxzmh04,0870496,Walter Frey,0,-0.6,0.3,4.2,2.7
wnphtk46,0330281,Joseph Dick,1,-2.3,3.1,1.2,3.3
msqbry12,0519930,Mark Knowles,0,0,3.3,-99,-3.1
azothn26,6579115,Mary Hill,1,0.5,2,4,-4.7
zlrvuu78,1652316,Carol Wagoner,0,-5,0,-99,2.5
cckbyh42,6890476,Julie Howard,0,-0.3,2.2,3.2,2.9
zwcsxl74,1773466,Katherine Tolentino,0,-0.7,3.7,1.8,2.1
mwinwp82,1588784,Donna Coffey,1,-0.8,4.2,3.6,2.9
hisnxi72,8903294,Lois Christensen,0,0.1,4,5,4.9
guhgpi10,5090297,Richard Page,0,1.5,3.2,3.3,2.9
ytbxbu01,4544161,Elizabeth Paul,0,0.4,2.6,3.6,3.2
mnwvja11,5453512,Kevin Tineo,0,-0.2,1.7,3.3,-3.6
sjvpcf85,8324286,Monica Slape,1,0.3,4.2,3.5,4.4
cspqko94,1432948,Patsy Stanfield,0,0.6,2.5,5,3.4
xasvqn16,7594687,Jonathan Sherman,0,1.8,1.7,4,4.2
tzgest73,5717221,Deborah Goehring,0,-1.9,-1.1,4.1,2.3
waqbrg06,8864502,Jennifer Brennan,0,0.1,2.4,2.6,3.5
srugrw32,7179695,Leopoldo Ianacone,1,-2.2,0.4,3.5,2.2
jcncwo65,6186879,Anne Wagner,0,0.1,2.2,0,2.8
afqfrc77,5202455,Gina Callahan,1,-3.8,0.5,4,1.4
gneljv47,7201533,James Mitchell,0,-0.1,1.7,2.8,4.3
oacgqi70,7804106,Mona Dipietro,0,-1,2.7,4.5,2.4
srivck83,6571161,Luther Thompson,1,-0.5,0.3,2.5,3.8
nqjrtr28,5255174,Steven Wadkins,0,-2.5,-0.5,1.9,3.3
ruwkdg38,2324353,Mark Skinner,0,-1,2.4,3.9,3.1
rizwfz35,1807402,Virginia Marion,0,3.5,4.3,3.8,1.5
xuyacl27,1764096,Roy Moody,0,0.1,3.8,3.7,3.7
cwjcuw00,9052529,Edward Johnson,0,-2.5,-1.3,1.4,-0.5
alipgf08,1351642,Cheryl Cruz,0,-2.6,-0.3,4.5,4.2
idwuoi24,5846492,Joseph Bryan,0,-1.7,-0.6,-0.2,-5
vddnta93,6150235,Dewey Rost,0,0.4,3.3,5,4
bfzuuv78,1055181,Robert Rivera,0,-4.1,-4.2,-3.2,-4.3
ftjjgc25,1618338,Brian Beers,0,0,0,2.5,3.2
ojhhbm27,1348757,Robert Gee,0,-1.4,2.2,3.1,1.6
gjuihi65,9813767,Micaela Faulkner,0,-2.1,-0,-4,4.6
cddcbj39,2384964,Martin Mason,0,-1.8,3.7,0,0.9
xhybik31,9222702,Albert Krupa,0,0.1,3.3,3.6,1.2
ydiilr34,9289290,Omar Deluca,1,-0.5,1.8,3.4,-3.2
alunju20,1604537,Melissa Veliz,0,1.2,3.3,2.5,1.8
jnbfbn41,0584036,Peggy Reyes,0,1.1,1.1,1,1.3
kojiot87,5304439,Patricia Martin,0,-1,2.8,4.9,1
klzuhg70,8581573,Kristin Doe,0,-1.7,-1.3,3.3,3.2
jlfpej09,3596793,Marianne Ward,1,0.6,4.4,3.5,2.8
iejzkl05,8740578,Alex Prewitt,0,-0,1.8,1.7,4.3
uveseb32,3935108,Joseph Mackley,1,-0.3,-0.2,3.1,4.1
dwfqur80,9140477,Ruth Garrison,0,-2,-0.2,2.7,-0.2
gmzvsk42,1634256,Edwin Gravatt,0,0.1,1.9,1.7,0.8
vhmdpw39,8920033,Philip Ramsey,1,2,3.3,4.6,-2.4
lglztc48,1329505,Jason Radford,1,-0.6,0.7,1.8,-1.3
zndrhm45,5682899,Michael Thornton,0,-1.6,2,1.5,3
uixygp96,2714203,Sabrina Albert,0,-4.4,-3.9,-4,-4.9
wpessr30,8467081,Joe Chapman,1,0.8,2.8,-0.9,4.2
bgsnsn19,2140755,Brian Bolt,1,-3.2,-1.9,2.6,-4.4
mslefq05,4709583,Nu Miller,0,-2.9,0.6,1.7,1.8
nwvygn85,4550270,Phyllis Barahona,0,-1.4,2.4,2,1.4
kytgxh85,0114043,Iona Anthony,1,-0.2,2.7,1.1,-0.2
ikcnsb26,1522150,Pedro Grawe,1,2,2.1,5,4.8
tfjpfw72,9893248,Cathy Legere,1,-0.5,1.3,4.3,-3.9
hhfnhe17,5699417,James Corbett,0,-3.3,-1.7,4.3,-5
mpojig03,0794663,Lyle Haynes,0,-0.1,1,5,4.6
oksqju88,9533216,Jennifer Broadway,0,0.8,3.3,5,3.2
dliclj82,8906382,Charles Robinson,0,-5,-5,-5,1.7
riefmc68,8365556,Sylvia Ouellette,0,1.4,4.4,5,4.1
xcawpp74,1182991,Vincenzo Lotti,0,-3.1,-3.8,-0.8,4.6
qmwzee42,4541900,Tristan Mckinney,0,-5,-5,-5,-2.1
favisy95,7715264,Joyce Matte,1,-0.6,0.6,3.2,2.7
zqeuvx16,2686442,Jackie Crothers,1,-2,1.4,3.7,4
lpvzxp19,7848936,Connie Kelley,1,-0.6,-0.5,0.1,-1
nzlwsr75,7974248,Eric Sauer,0,-2.1,2.2,3.7,2.8
zwwmlx84,3458347,William Underwood,0,-0,1,4.9,0.8
moyfxv89,3452043,Kyle Humble,1,1.4,0.8,4.1,0.2
fxiubf05,3417144,Dustin Tenery,1,-4.2,-1.1,-0.3,-3.3
rvqrwq58,8171467,Mayra Adelman,1,-1.7,0,0.9,-5
xypkgj84,0152816,Louis Gay,0,-1,1.7,2.3,0.3
seumpc54,9932930,Joshua Barden,1,0.3,0.8,4.4,4
edatnk06,8509698,Darlene Chambers,0,3,3.1,2.5,3.7
pnsjnx25,0982001,Franklin Ganison,0,-3,-2.8,2.5,2.6
kerkvb63,6138497,Luis Martinez,1,-2.6,0.6,3.7,4.8
gvdxjc22,3151600,Dorothy Mcmillian,1,-3.2,1.5,2.9,2.6
hxerzp16,9307771,John Hermann,0,-0.2,2.4,4.6,4.4
wbyizg17,9586022,Yolanda Slavin,0,-1.6,1.8,4.5,4.2
aepwde18,7950184,Eddie Jones,1,-4.1,-4.4,-1.5,-2.5
jxwajq97,4959779,Michael Phillips,0,-1,0.9,2.7,2.1
ccyxcz80,7246764,Jaime James,0,-2.1,-1,3.3,1.6
fdgxus37,8156925,Nancy Busbee,0,0.1,0.8,2.9,2
ljebhc43,6970715,Reginald Silva,1,-1.2,0.8,4.7,0.4
uxgwll46,8137670,Paula Murphy,0,-2.7,1,-1.9,2.5
idtnnd24,2418833,Laurel Lindsey,0,0.2,0.9,1.7,4.2
tljchy85,6753489,Michael Sanchez,0,-0.1,-0.3,4.7,1
hrwghb75,0570698,Vickie Tim,0,-2,3.9,4.1,4
cmbdcp91,2987332,Yvette Gilmore,0,0,1.2,3.9,4
wfxxtz03,0202532,Deborah Rothenberg,0,-3.2,1.2,4,-4.8
yqtzmb19,0384377,Julia Kinzer,0,0.1,1.7,3.5,3
ouswhh78,5640931,Margaret Dolney,1,-1.7,-0.8,-1.2,-0.2
wffdpf86,9224284,Kenneth House,0,0.4,2.9,1.6,-1.1
vpeyjz32,3744765,Karina Bonardi,0,-5,-5,-5,-5
xikrjt11,4075283,Kenya Ramsey,1,-4.1,0.7,4.6,3.8
fohdif09,8065630,Nettie Riddle,1,-0.2,2.6,2.3,-5
niyppk50,7273045,Eleanor Ulatowski,0,-1.4,3.5,3,-0.5
yezkkz30,1101270,Nina Fitch,1,-1.4,3.3,4.4,4.1
qtocrr40,2021173,Edward Strong,1,-4,0,-99,3.6
nljjyu71,9493246,Catherine Bally,1,-1.3,0.3,1.9,-2.9
txtjmm70,4268368,Lori Gallegos,0,-2.1,0.2,1.6,3.3
xtkcsr80,1678096,Lawrence Ender,0,0.1,-2.1,0,0.4
dqcffh11,0430705,Kurt Hughes,1,-4.2,3.3,3.5,-1.5
fwnbgb37,7611340,Mamie Schneider,1,-1.2,0.6,4.6,-4.2
zoqvpn80,2416176,Dorothy Flowers,1,-2.4,1.8,1.2,2.6
cpklli95,2766202,Mary Friesner,1,-2.4,1.7,2.1,4.1
kcvmdq72,5823833,Eric Mccoin,0,-1.3,1.8,2.5,1.3
yfwuuc07,4108100,Eddie Holme,1,0.6,1.2,5,-0.4
hmufuj02,1883024,Angelica Cooper,0,-0.8,-0.8,1.9,0.3
wprjht37,6168200,Thelma Demery,1,1.9,1.7,4.4,2.6
sdlgbv09,6763683,Nathan Patterson,0,-2.5,-0.2,0.5,0.7
wrupwd40,3070402,David Parker,0,-3.3,2.5,2.4,3
ewadzp76,7530126,Duncan Rochelle,0,-0,1.8,1.8,4.6
bjqrsd09,0565644,Mary Villarreal,0,0.2,0.7,4.8,2.1
kfhjpe78,6191888,Jesus Verdin,0,-1.9,-2,4.6,4.7
stfsrh87,4838366,Willie Garcia,0,-2.8,-1.3,2.5,2.5
ijmabk38,3716389,Heidi Pollitt,0,-0.8,1.9,5,1.7
pjayuj38,8257600,Joan Rodriguez,1,-4.1,2.5,5,4.7
tmixay50,2189793,Kimberly Wimer,1,-3.1,-2.8,1.6,1.8
snjyxd87,1772406,Derrick Pritchard,1,-3,1.2,-0.3,-4.9
casgjo64,8304044,Barbara Costley,0,-0.7,2.1,3.5,-0.4
wdrgma19,4660539,Elaine White,0,-3.8,-0.8,-4,2.2
jcjtpn50,6917653,Jerry Jacobs,1,0.1,3.1,4.2,0.9
tewwkc17,2691124,Lindsay Mcclure,0,-0.7,0,5,4.1
uyvwdw75,1437219,Terrell Coleman,1,-1.7,5,1,1.9
mywduv06,3346774,Larry Morrison,0,0,-1.8,1.6,3.5
cjgfey22,4138790,Kimberly Buck,0,0,3.3,5,3.8
reklcg82,9087316,Thomas Jacobs,0,-0.3,0.6,2,0.6
vrpszb96,3928420,Loren Jones,0,-1.9,3.8,3.3,-4.8
ziaash13,1878753,Christina Decker,1,-1.4,1.7,2.5,2.6
bctojp26,3840050,Lorinda Carr,0,-1.4,0.6,5,4.6
cvwgnf53,1253234,William Lewis,0,-1.7,1.8,3.6,0.9
pzsrem42,0354185,Bruce Carpenter,0,0,1.7,5,3.4
zakked09,2577754,Doris Moore,0,-1.1,0,0.1,1.9
odavwo87,6243131,Daniel Rosenfield,0,-0.9,2.1,2.7,1.9
rgjhce64,3672197,James Colson,0,-0.5,1.4,3.3,3.7
xzyryz69,9212587,Carol Figueroa,1,-2.8,-0.6,5,-1.7
ehwftj04,4752094,Shannon Love,1,-99,-99,-99,-99
skbuyo63,2339346,Javier Wagner,1,-2,1.9,2.5,0.2
wnvfcx36,4341996,Eddie Serrano,0,0.6,-1.3,2.4,4.3
lweyek99,5799682,Wayne Ro,0,3.1,4.5,1.2,-1
mewtld70,7483635,Brandi Neubauer,0,-0.4,2.6,4.2,3.1
aboadf58,0958601,Jose Burke,0,0.1,1.1,3.9,0.4
cofxdu85,1369866,John Dohrman,0,-1.3,0.2,0.8,0.6
ifyswc10,7158881,Jaime Kunde,0,-2.5,1.8,4.8,0.8
ymqzbl36,9271346,Amanda Lewis,0,-3,-5,1.7,3.2
pydtjg23,6259638,Betty Herzberger,0,-2.4,-0.8,3.2,3
jfniix39,4976270,Katheleen Meachum,1,-2.1,-2.7,1.7,-1.6
wtepsi97,2219767,Janie Kim,0,-0.3,2.5,5,3.4
cphwbt01,3130425,Steve Pelley,0,-3.1,1.7,4.9,4.3
